,purchase_make,purchase_model,purchase_vehicle_year,purchase_price_LB,trade_in,vehicle_financing,customer_income,customer_gender,AgeBin,made_in,job_assign,Labels
26864,CHRYSLER,SEBRING,2006,5001.0,0,1,0 - 20000,M,Sixties,UNITED STATES,Physical Therapist Aides,4
26869,LEXUS,ES 350,2007,15001.0,1,1,20001 - 40000,F,Twenties,JAPAN,Bakers,4
26871,MAZDA,MAZDA6,2006,10001.0,1,1,40001 - 60000,M,Thirties,JAPAN,"Control and Valve Installers and Repairers, Except Mechanical Door",4
26873,FORD,THUNDERBIRD,2003,20001.0,1,1,40001 - 60000,F,Forties,UNITED STATES,Riggers,4
26874,VOLKSWAGEN,PASSAT,2006,10001.0,0,1,40001 - 60000,M,Twenties,GERMANY,Sheet Metal Workers,4
26875,FORD,FUSION,2012,15001.0,0,1,40001 - 60000,M,Thirties,UNITED STATES,Payroll and Timekeeping Clerks,4
26883,KIA,FORTE,2012,10001.0,1,1,0 - 20000,M,Sixties,SOUTH KOREA,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",4
26885,LEXUS,ES 350,2008,20001.0,0,1,80001 - 100000,M,Thirties,JAPAN,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",4
26893,VOLKSWAGEN,PHAETON,2004,15001.0,1,1,140001 - 160000,M,Forties,GERMANY,Dentists,4
26894,CHRYSLER,300,2006,15001.0,0,1,40001 - 60000,M,Forties,UNITED STATES,"Bookkeeping, Accounting, and Auditing Clerks",4
26909,MAZDA,MAZDA6,2010,15001.0,0,1,40001 - 60000,F,Fifties,JAPAN,"Installation, Maintenance, and Repair Occupations",4
26913,FORD,FUSION HYBRID,2010,15001.0,0,1,80001 - 100000,M,Thirties,UNITED STATES,"Transportation, Storage, and Distribution Managers",4
26916,VOLKSWAGEN,PASSAT,2012,15001.0,1,1,40001 - 60000,M,Twenties,GERMANY,Insurance Sales Agents,4
26938,FORD,FUSION,2011,10001.0,0,1,40001 - 60000,M,Twenties,UNITED STATES,"Meter Readers, Utilities",4
26943,HYUNDAI,SONATA HYBRID,2012,20001.0,0,1,40001 - 60000,M,Thirties,SOUTH KOREA,Procurement Clerks,4
26948,CHRYSLER,300,2012,20001.0,1,1,0 - 20000,M,Fifties,UNITED STATES,Laundry and Dry-Cleaning Workers,4
26959,FORD,FUSION,2007,10001.0,0,1,20001 - 40000,M,Twenties,UNITED STATES,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",4
26960,CHRYSLER,300,2013,25001.0,0,1,20001 - 40000,M,Fifties,UNITED STATES,Home Health and Personal Care Aides,4
26974,MAZDA,MAZDA6,2010,15001.0,1,1,60001 - 80000,M,Fifties,JAPAN,Writers and Authors,4
26997,FORD,CROWN VICTORIA,2011,10001.0,0,1,40001 - 60000,M,Twenties,UNITED STATES,Statistical Assistants,4
27011,CHRYSLER,300,2006,15001.0,1,1,40001 - 60000,U,Thirties,UNITED STATES,"Excavating and Loading Machine and Dragline Operators, Surface Mining",4
27029,VOLKSWAGEN,PASSAT,2012,15001.0,1,1,60001 - 80000,M,Twenties,GERMANY,Fire Inspectors,4
27046,AUDI,A4,2005,15001.0,1,1,40001 - 60000,F,Twenties,GERMANY,Agricultural and Food Science Technicians,4
27057,BUICK,LUCERNE,2006,10001.0,0,1,0 - 20000,F,Forties,UNITED STATES,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",4
27060,LEXUS,IS 250,2010,20001.0,0,1,60001 - 80000,M,Sixties,JAPAN,Aircraft Mechanics and Service Technicians,4
27063,KIA,FORTE,2011,10001.0,0,1,20001 - 40000,F,Twenties,SOUTH KOREA,"Packers and Packagers, Hand",4
27067,KIA,FORTE,2012,10001.0,1,1,20001 - 40000,M,Twenties,SOUTH KOREA,Tree Trimmers and Pruners,4
27075,MAZDA,RX-8,2011,15001.0,1,1,20001 - 40000,M,Twenties,JAPAN,Shoe and Leather Workers and Repairers,4
27076,FORD,FUSION,2012,10001.0,0,1,40001 - 60000,M,Twenties,UNITED STATES,Social Workers,4
27083,CHEVROLET,CRUZE,2012,15001.0,0,1,20001 - 40000,F,Forties,UNITED STATES,Information and Record Clerks,4
27087,CHEVROLET,CRUZE,2012,10001.0,0,1,40001 - 60000,M,Forties,UNITED STATES,Fish and Game Wardens,4
27089,BUICK,LUCERNE,2006,10001.0,1,1,0 - 20000,M,Seventies,UNITED STATES,Telemarketers,4
27093,MAZDA,MAZDA6,2008,10001.0,0,1,0 - 20000,M,Twenties,JAPAN,Building and Grounds Cleaning and Maintenance Occupations,4
27095,FORD,FUSION,2011,15001.0,0,1,20001 - 40000,F,Twenties,UNITED STATES,"Barbers, Hairdressers, Hairstylists and Cosmetologists",4
27098,KIA,FORTE,2012,10001.0,0,1,40001 - 60000,M,Twenties,SOUTH KOREA,Control and Valve Installers and Repairers,4
27099,LEXUS,IS 300,2003,10001.0,0,1,40001 - 60000,M,Forties,JAPAN,Media and Communication Equipment Workers,4
27100,CHEVROLET,CRUZE,2012,15001.0,1,1,20001 - 40000,F,Fifties,UNITED STATES,Customer Service Representatives,4
27101,FORD,FUSION,2012,15001.0,1,0,20001 - 40000,F,Twenties,UNITED STATES,Agricultural Workers,4
27110,PONTIAC,G6,2008,10001.0,0,1,20001 - 40000,F,Forties,UNITED STATES,Other Healthcare Support Occupations,4
27117,VOLKSWAGEN,PASSAT,2012,15001.0,1,1,20001 - 40000,F,Fifties,GERMANY,Conveyor Operators and Tenders,4
27121,CHRYSLER,300,2009,15001.0,1,1,40001 - 60000,M,Fifties,UNITED STATES,Farm and Home Management Educators,4
27124,FORD,TAURUS,2011,15001.0,1,1,40001 - 60000,M,Thirties,UNITED STATES,Supervisors of Office and Administrative Support Workers,4
27127,FORD,FIESTA,2011,10001.0,1,1,100001 - 120000,M,Fifties,UNITED STATES,Actuaries,4
27132,FORD,FUSION,2013,20001.0,1,1,80001 - 100000,M,Forties,UNITED STATES,Power Distributors and Dispatchers,4
27136,VOLKSWAGEN,CC,2010,15001.0,0,1,20001 - 40000,F,Twenties,GERMANY,Cabinetmakers and Bench Carpenters,4
27137,LEXUS,GS 300,2006,15001.0,1,1,0 - 20000,M,Twenties,JAPAN,"Entertainment Attendants and Related Workers, All Other",4
27142,FORD,FUSION,2010,15001.0,0,1,20001 - 40000,M,Twenties,UNITED STATES,Order Clerks,4
27153,MAZDA,MAZDA6,2010,15001.0,0,1,20001 - 40000,F,Thirties,JAPAN,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",4
27155,FORD,FUSION,2012,10001.0,0,1,20001 - 40000,F,Seventies,UNITED STATES,Animal Control Workers,4
27161,CHEVROLET,CRUZE,2011,15001.0,1,1,40001 - 60000,F,Thirties,UNITED STATES,"Underground Mining Machine Operators and Extraction Workers, All Other",4
27165,CHRYSLER,300,2006,10001.0,0,1,20001 - 40000,F,Thirties,UNITED STATES,Conveyor Operators and Tenders,4
27170,MAZDA,MAZDA6,2011,10001.0,0,1,20001 - 40000,U,Forties,JAPAN,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",4
27172,LINCOLN,TOWN CAR,2004,10001.0,1,1,60001 - 80000,M,Twenties,UNITED STATES,Writers and Editors,4
27173,LEXUS,GX 470,2008,25001.0,0,1,0 - 20000,F,Fifties,JAPAN,"Locker Room, Coatroom, and Dressing Room Attendants",4
27174,CHRYSLER,SEBRING,2010,10001.0,0,1,20001 - 40000,F,Fifties,UNITED STATES,"Shipping, Receiving, and Inventory Clerks",4
27190,BMW,750,2008,25001.0,0,1,80001 - 100000,F,Fifties,GERMANY,Genetic Counselors,4
27193,CHRYSLER,300,2007,10001.0,0,1,20001 - 40000,M,Twenties,UNITED STATES,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",4
27196,MAZDA,MAZDA6,2010,10001.0,0,1,80001 - 100000,F,Forties,JAPAN,"Business Teachers, Postsecondary",4
27198,FORD,FUSION,2012,20001.0,0,1,80001 - 100000,M,Thirties,UNITED STATES,Social Scientists and Related Workers,4
27204,MAZDA,MAZDA6,2012,15001.0,1,1,0 - 20000,F,Twenties,JAPAN,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",4
27212,MAZDA,RX-8,2005,10001.0,1,1,20001 - 40000,M,Forties,JAPAN,Miscellaneous Metal Workers and Plastic Workers,4
27217,VOLKSWAGEN,PASSAT,2009,15001.0,1,1,20001 - 40000,M,Forties,GERMANY,Animal Trainers,4
27223,KIA,FORTE,2010,10001.0,1,1,20001 - 40000,F,Twenties,SOUTH KOREA,"Baggage Porters, Bellhops, and Concierges",4
27224,AUDI,A4,2008,20001.0,1,1,40001 - 60000,M,Twenties,GERMANY,Metal-Refining Furnace Operators and Tenders,4
27228,PONTIAC,G6,2010,10001.0,1,1,20001 - 40000,U,Twenties,UNITED STATES,"Farmworkers, Farm, Ranch, and Aquacultural Animals",4
27238,CHRYSLER,300,2008,15001.0,0,1,40001 - 60000,M,Forties,UNITED STATES,Choreographers,4
27244,CHRYSLER,300,2012,20001.0,0,1,60001 - 80000,M,Thirties,UNITED STATES,Electrical and Electronics Drafters,4
27248,VOLKSWAGEN,CC,2011,20001.0,0,1,0 - 20000,F,Forties,GERMANY,Etchers and Engravers,4
27251,BMW,335,2007,25001.0,0,1,80001 - 100000,F,Forties,GERMANY,Materials Engineers,4
27293,FORD,FUSION,2011,10001.0,1,1,40001 - 60000,M,Twenties,UNITED STATES,Fish and Game Wardens,4
27299,CHRYSLER,SEBRING,2010,10001.0,0,1,80001 - 100000,U,UnderTwenty,UNITED STATES,Detectives and Criminal Investigators,4
27305,FORD,FUSION,2010,15001.0,0,1,60001 - 80000,M,Forties,UNITED STATES,Supervisors of Protective Service Workers,4
27306,FORD,FUSION,2012,15001.0,0,1,60001 - 80000,M,Fifties,UNITED STATES,"Special Education Teachers, Middle School",4
27319,FORD,FUSION,2011,10001.0,1,1,80001 - 100000,M,Sixties,UNITED STATES,"Forestry and Conservation Science Teachers, Postsecondary",4
27331,KIA,FORTE,2011,10001.0,1,1,80001 - 100000,M,Sixties,SOUTH KOREA,Civil Engineers,4
27332,CHEVROLET,CRUZE,2012,15001.0,1,1,20001 - 40000,M,Thirties,UNITED STATES,Customer Service Representatives,4
27336,FORD,FIESTA,2011,10001.0,0,1,40001 - 60000,F,Twenties,UNITED STATES,"Refractory Materials Repairers, Except Brickmasons",4
27343,CHEVROLET,CRUZE,2012,15001.0,1,1,20001 - 40000,U,Twenties,UNITED STATES,"Office Machine Operators, Except Computer",4
27359,AUDI,A4,2011,25001.0,0,1,20001 - 40000,U,Twenties,GERMANY,"Cooks, Private Household",4
27360,LEXUS,LS 430,2004,15001.0,0,1,60001 - 80000,F,Thirties,JAPAN,Dietitians and Nutritionists,4
27373,CHEVROLET,CRUZE,2012,15001.0,0,1,80001 - 100000,M,Forties,UNITED STATES,Environmental Engineers,4
27375,CHRYSLER,300,2013,20001.0,0,1,40001 - 60000,M,Forties,UNITED STATES,"Librarians, Curators, and Archivists",4
27376,FORD,FIESTA,2011,10001.0,0,1,40001 - 60000,F,Forties,UNITED STATES,Civil Engineering Technologists and Technicians,4
27379,FORD,FUSION,2008,10001.0,0,1,20001 - 40000,F,Twenties,UNITED STATES,Broadcast Announcers and Radio Disc Jockeys,4
27382,MAZDA,MAZDA6,2010,10001.0,0,1,60001 - 80000,M,Thirties,JAPAN,Supervisors of Protective Service Workers,4
27383,FORD,FUSION HYBRID,2013,25001.0,0,1,?,M,Fifties,UNITED STATES,Locomotive Engineers and Operators,4
27396,CHRYSLER,300,2010,15001.0,0,1,20001 - 40000,M,Twenties,UNITED STATES,"Graders and Sorters, Agricultural Products",4
27399,LEXUS,IS 250,2008,15001.0,0,1,20001 - 40000,M,Twenties,JAPAN,Library Technicians,4
27402,FORD,FUSION,2010,15001.0,1,1,40001 - 60000,F,Forties,UNITED STATES,Insurance Sales Agents,4
27413,MAZDA,MAZDA6,2012,15001.0,0,1,20001 - 40000,F,Forties,JAPAN,Childcare Workers,4
27419,PONTIAC,G6,2008,10001.0,1,1,60001 - 80000,F,Twenties,UNITED STATES,Miscellaneous Plant and System Operators,4
27421,LINCOLN,TOWN CAR,2011,20001.0,0,1,0 - 20000,M,Seventies,UNITED STATES,Photographers,4
27424,FORD,FUSION,2011,10001.0,0,1,40001 - 60000,M,Thirties,UNITED STATES,Rail-Track Laying and Maintenance Equipment Operators,4
27434,FORD,FIESTA,2012,10001.0,0,1,40001 - 60000,F,Fifties,UNITED STATES,"Camera Operators, Television, Video, and Film",4
27453,PONTIAC,GRAND PRIX,2007,10001.0,0,1,20001 - 40000,M,Twenties,UNITED STATES,Animal Control Workers,4
27469,AUDI,A4,2010,20001.0,1,1,180001 - 200000,M,Thirties,GERMANY,Chief Executives,4
27471,MAZDA,RX-8,2008,15001.0,0,1,20001 - 40000,M,Twenties,JAPAN,Fiberglass Laminators and Fabricators,4
27477,LEXUS,IS 250,2010,20001.0,0,1,40001 - 60000,M,Twenties,JAPAN,Brokerage Clerks,4
27495,CADILLAC,STS,2008,15001.0,0,1,200001+,M,Thirties,UNITED STATES,General Internal Medicine Physicians,4
27501,MERCEDES-BENZ,CLK350,2008,20001.0,0,1,60001 - 80000,F,Forties,GERMANY,"Life Scientists, All Other",4
27511,MAZDA,MAZDA6,2007,10001.0,0,1,100001 - 120000,M,Thirties,JAPAN,Nuclear Engineers,4
27512,FORD,FUSION,2012,15001.0,0,1,40001 - 60000,F,Forties,UNITED STATES,"Environmental Science and Protection Technicians, Including Health",4
27526,AUDI,A4,2003,10001.0,0,1,60001 - 80000,M,Twenties,GERMANY,Miscellaneous Plant and System Operators,4
27531,AUDI,A4,2010,20001.0,0,1,40001 - 60000,U,Thirties,GERMANY,Radio and Telecommunications Equipment Installers and Repairers,4
27544,BUICK,REGAL,2004,5001.0,0,1,40001 - 60000,M,Sixties,UNITED STATES,"Bookkeeping, Accounting, and Auditing Clerks",4
27545,FORD,TAURUS,2008,10001.0,0,1,60001 - 80000,F,Sixties,UNITED STATES,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",4
27547,VOLKSWAGEN,CC,2010,15001.0,1,1,140001 - 160000,M,Forties,GERMANY,"Dentists, General",4
27551,FORD,FUSION,2012,15001.0,0,1,40001 - 60000,M,Twenties,UNITED STATES,Forest and Conservation Technicians,4
27554,VOLKSWAGEN,PASSAT,2013,15001.0,1,1,20001 - 40000,M,Twenties,GERMANY,Parking Attendants,4
27567,VOLKSWAGEN,CC,2010,20001.0,1,1,120001 - 140000,M,Forties,GERMANY,Astronomers and Physicists,4
27568,CHEVROLET,CRUZE,2011,10001.0,0,1,20001 - 40000,M,Twenties,UNITED STATES,"Building Cleaning Workers, All Other",4
27575,FORD,FUSION,2010,15001.0,1,1,60001 - 80000,M,Twenties,UNITED STATES,Human Resources Specialists,4
27583,LEXUS,ES 350,2008,20001.0,0,1,20001 - 40000,M,Thirties,JAPAN,Dining Room and Cafeteria Attendants and Bartender Helpers,4
27585,MAZDA,MAZDA6,2011,15001.0,0,1,40001 - 60000,U,Fifties,JAPAN,"Directors, Religious Activities and Education",4
27586,CHRYSLER,SEBRING,2007,10001.0,1,1,40001 - 60000,F,Twenties,UNITED STATES,"Vehicle and Mobile Equipment Mechanics, Installers, and Repairers",4
27589,FORD,FUSION,2013,20001.0,0,1,100001 - 120000,M,Thirties,UNITED STATES,Nuclear Engineers,4
27590,CHRYSLER,SEBRING,2008,15001.0,1,1,0 - 20000,M,Sixties,UNITED STATES,"Fine Artists, Including Painters, Sculptors, and Illustrators",4
27599,FORD,FUSION,2011,10001.0,0,1,0 - 20000,M,Fifties,UNITED STATES,Sewing Machine Operators,4
27615,CHEVROLET,CRUZE,2012,15001.0,0,1,20001 - 40000,M,Twenties,UNITED STATES,Telephone Operators,4
27619,FORD,TAURUS,2005,5001.0,0,1,20001 - 40000,M,Forties,UNITED STATES,Crossing Guards and Flaggers,4
27636,FORD,FUSION,2011,15001.0,0,1,140001 - 160000,M,Forties,UNITED STATES,"Airline Pilots, Copilots, and Flight Engineers",4
27637,BUICK,LESABRE,2003,10001.0,0,1,20001 - 40000,F,Thirties,UNITED STATES,"Athletes, Coaches, Umpires, and Related Workers",4
27642,MAZDA,MAZDA6,2011,10001.0,0,1,40001 - 60000,F,Twenties,JAPAN,Clinical Laboratory Technologists and Technicians,4
27644,LINCOLN,TOWN CAR,2003,10001.0,0,1,60001 - 80000,M,Thirties,UNITED STATES,Air Transportation Workers,4
27653,VOLKSWAGEN,CC,2011,20001.0,1,1,60001 - 80000,M,Sixties,GERMANY,Healthcare Practitioners and Technical Occupations,4
27661,FORD,FUSION,2010,10001.0,0,1,80001 - 100000,M,Forties,UNITED STATES,Marine Engineers and Naval Architects,4
27665,MAZDA,MAZDA6,2012,15001.0,0,1,20001 - 40000,F,Fifties,JAPAN,"Laborers and Freight, Stock, and Material Movers, Hand",4
27672,AUDI,A4,2008,15001.0,1,1,40001 - 60000,M,Forties,GERMANY,"Eligibility Interviewers, Government Programs",4
27676,VOLVO,S80,2008,15001.0,0,1,80001 - 100000,M,Sixties,SWEDEN,Air Traffic Controllers and Airfield Operations Specialists,4
27680,FORD,TAURUS,2013,15001.0,1,1,80001 - 100000,M,Fifties,UNITED STATES,Database Administrators and Architects,4
27686,CHEVROLET,CRUZE,2013,15001.0,0,1,40001 - 60000,F,Twenties,UNITED STATES,Civil Engineering Technologists and Technicians,4
27687,PONTIAC,G6,2009,10001.0,0,1,40001 - 60000,M,Twenties,UNITED STATES,"Financial Clerks, All Other",4
27692,FORD,FUSION,2011,15001.0,1,1,100001 - 120000,M,Thirties,UNITED STATES,Human Resources Managers,4
27694,CHRYSLER,300,2007,10001.0,0,1,0 - 20000,M,Sixties,UNITED STATES,Bakers,4
27696,FORD,FUSION,2010,10001.0,0,1,20001 - 40000,M,Twenties,UNITED STATES,Pipelayers,4
27699,LINCOLN,TOWN CAR,2005,10001.0,1,1,40001 - 60000,M,Thirties,UNITED STATES,Wellhead Pumpers,4
27720,CHEVROLET,CRUZE,2011,10001.0,0,1,0 - 20000,U,Twenties,UNITED STATES,Tour and Travel Guides,4
27735,MERCEDES-BENZ,CLK350,2007,15001.0,0,1,80001 - 100000,U,Forties,GERMANY,Civil Engineers,4
27737,CHEVROLET,CRUZE,2012,15001.0,1,1,40001 - 60000,M,Twenties,UNITED STATES,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",4
27739,FORD,TAURUS,2005,10001.0,0,1,20001 - 40000,F,Fifties,UNITED STATES,Driver/Sales Workers,4
27740,FORD,FIESTA,2011,10001.0,0,1,60001 - 80000,M,Fifties,UNITED STATES,"Surveyors, Cartographers, and Photogrammetrists",4
27741,LEXUS,LS 430,2002,15001.0,1,1,100001 - 120000,M,Fifties,JAPAN,Computer Hardware Engineers,4
27750,VOLKSWAGEN,CC,2011,15001.0,0,1,40001 - 60000,M,Forties,GERMANY,Postal Service Clerks,4
27752,BMW,335,2008,20001.0,0,1,20001 - 40000,F,Fifties,GERMANY,Floral Designers,4
27777,CHRYSLER,300,2006,10001.0,0,1,0 - 20000,F,Fifties,UNITED STATES,Personal Appearance Workers,4
27778,VOLKSWAGEN,CC,2009,15001.0,1,1,20001 - 40000,M,Thirties,GERMANY,Customer Service Representatives,4
27785,LEXUS,LS 430,2002,10001.0,0,1,20001 - 40000,M,Forties,JAPAN,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",4
27786,LEXUS,ES 300,2003,10001.0,1,0,20001 - 40000,F,Thirties,JAPAN,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",4
27791,FORD,FUSION,2012,10001.0,1,1,20001 - 40000,M,Forties,UNITED STATES,Photographers,4
27793,FORD,FUSION,2011,10001.0,0,1,20001 - 40000,M,Twenties,UNITED STATES,All Occupations,4
27802,FORD,FUSION,2009,15001.0,0,1,60001 - 80000,F,Twenties,UNITED STATES,"Actors, Producers, and Directors",4
27808,FORD,TAURUS,2007,5001.0,0,1,0 - 20000,F,Seventies,UNITED STATES,Laundry and Dry-Cleaning Workers,4
27810,FORD,FIESTA,2011,10001.0,0,1,20001 - 40000,M,Thirties,UNITED STATES,Data Entry and Information Processing Workers,4
27811,MAZDA,MAZDA6,2009,15001.0,0,1,40001 - 60000,M,Twenties,JAPAN,Carpet Installers,4
27815,PONTIAC,G6,2007,10001.0,0,1,20001 - 40000,U,Thirties,UNITED STATES,"Ushers, Lobby Attendants, and Ticket Takers",4
27816,LEXUS,HS 250H,2011,20001.0,1,1,80001 - 100000,F,Thirties,JAPAN,Operations Research Analysts,4
27817,VOLKSWAGEN,PASSAT,2012,15001.0,0,1,80001 - 100000,M,Twenties,GERMANY,Civil Engineers,4
27819,CHRYSLER,300,2006,10001.0,1,1,60001 - 80000,U,Thirties,UNITED STATES,Police Officers,4
27820,AUDI,A4,2009,20001.0,0,1,40001 - 60000,M,Twenties,GERMANY,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",4
27832,FORD,FUSION,2010,10001.0,0,1,60001 - 80000,M,Thirties,UNITED STATES,"Life, Physical, and Social Science Occupations",4
27833,FORD,FUSION,2011,15001.0,0,1,20001 - 40000,F,Fifties,UNITED STATES,Tour and Travel Guides,4
27872,FORD,FUSION,2007,10001.0,1,1,20001 - 40000,F,Twenties,UNITED STATES,Veterinary Assistants and Laboratory Animal Caretakers,4
27884,CADILLAC,STS,2009,20001.0,0,1,0 - 20000,F,Sixties,UNITED STATES,"Athletes, Coaches, Umpires, and Related Workers",4
27889,LEXUS,GX 470,2006,20001.0,0,1,40001 - 60000,F,Twenties,JAPAN,Media and Communication Equipment Workers,4
27890,MAZDA,MAZDA6,2012,15001.0,0,1,20001 - 40000,M,Twenties,JAPAN,Food Preparation Workers,4
27893,FORD,FUSION,2011,20001.0,1,1,40001 - 60000,F,Forties,UNITED STATES,Engine and Other Machine Assemblers,4
27899,CHRYSLER,300,2005,15001.0,0,1,20001 - 40000,U,Thirties,UNITED STATES,Bartenders,4
27903,CHEVROLET,CRUZE,2011,10001.0,1,1,20001 - 40000,F,Twenties,UNITED STATES,First-Line Supervisors of Food Preparation and Serving Workers,4
27911,CHEVROLET,CRUZE,2011,15001.0,0,1,60001 - 80000,F,Twenties,UNITED STATES,Postmasters and Mail Superintendents,4
27930,FORD,FUSION,2011,15001.0,0,1,20001 - 40000,F,Thirties,UNITED STATES,"Baggage Porters, Bellhops, and Concierges",4
27952,BMW,335,2007,20001.0,1,1,80001 - 100000,M,Forties,GERMANY,"Social Sciences Teachers, Postsecondary",4
27955,AUDI,S4,2005,15001.0,0,1,60001 - 80000,M,Thirties,GERMANY,Postmasters and Mail Superintendents,4
27969,LEXUS,IS 250,2006,15001.0,1,1,200001+,F,Fifties,JAPAN,General Internal Medicine Physicians,4
27970,FORD,FIESTA,2011,15001.0,0,1,20001 - 40000,F,Twenties,UNITED STATES,Data Entry and Information Processing Workers,4
27972,FORD,FUSION,2010,15001.0,0,1,20001 - 40000,M,Forties,UNITED STATES,Miscellaneous Agricultural Workers,4
27974,LEXUS,ES 350,2007,15001.0,0,1,100001 - 120000,M,Forties,JAPAN,Economists,4
27980,CHEVROLET,CRUZE,2012,15001.0,1,1,80001 - 100000,U,Twenties,UNITED STATES,Miscellaneous Social Scientists and Related Workers,4
27984,KIA,FORTE,2011,10001.0,0,1,20001 - 40000,F,Forties,SOUTH KOREA,Miscellaneous Assemblers and Fabricators,4
27985,MAZDA,MAZDA6,2010,15001.0,1,1,40001 - 60000,M,Forties,JAPAN,"Community and Social Service Specialists, All Other",4
27990,CHRYSLER,300,2010,15001.0,1,1,40001 - 60000,M,Twenties,UNITED STATES,Engine and Other Machine Assemblers,4
27995,KIA,FORTE,2010,10001.0,0,1,40001 - 60000,F,Twenties,SOUTH KOREA,Environmental Engineering Technologists and Technicians,4
27998,FORD,FIESTA,2011,10001.0,0,1,20001 - 40000,F,Forties,UNITED STATES,Supervisors of Food Preparation and Serving Workers,4
27999,PONTIAC,G6,2006,10001.0,0,1,80001 - 100000,M,Twenties,UNITED STATES,Social Scientists and Related Workers,4
28000,PONTIAC,G6,2009,10001.0,1,1,40001 - 60000,M,Twenties,UNITED STATES,"Media and Communication Workers, All Other",4
28008,FORD,TAURUS,2013,20001.0,1,1,40001 - 60000,M,Forties,UNITED STATES,Engine and Other Machine Assemblers,4
28009,FORD,FUSION,2006,5001.0,0,1,20001 - 40000,U,UnderTwenty,UNITED STATES,Skincare Specialists,4
28025,LINCOLN,TOWN CAR,2007,10001.0,0,1,20001 - 40000,M,Sixties,UNITED STATES,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",4
28037,FORD,FUSION,2008,10001.0,0,1,60001 - 80000,M,Forties,UNITED STATES,"Postsecondary Teachers, All Other",4
28051,LEXUS,IS 250,2006,15001.0,0,1,40001 - 60000,F,Forties,JAPAN,Plasterers and Stucco Masons,4
28054,KIA,AMANTI,2008,15001.0,1,1,80001 - 100000,F,Fifties,SOUTH KOREA,"Social Scientists and Related Workers, All Other",4
28055,BMW,530,2004,15001.0,0,1,100001 - 120000,M,UnderTwenty,GERMANY,Nuclear Power Reactor Operators,4
28065,KIA,FORTE,2011,10001.0,0,1,20001 - 40000,M,UnderTwenty,SOUTH KOREA,File Clerks,4
28092,LINCOLN,MKZ,2008,15001.0,1,1,20001 - 40000,F,Forties,UNITED STATES,Building Cleaning Workers,4
28101,KIA,FORTE,2012,10001.0,1,1,20001 - 40000,F,Forties,SOUTH KOREA,Motion Picture Projectionists,4
28102,CHRYSLER,300,2010,15001.0,0,1,40001 - 60000,F,Forties,UNITED STATES,"Middle School Teachers, Except Special and Career/Technical Education",4
28104,FORD,FUSION,2010,10001.0,1,1,40001 - 60000,F,Forties,UNITED STATES,Fish and Game Wardens,4
28106,LINCOLN,MKZ,2010,15001.0,1,1,40001 - 60000,M,Forties,UNITED STATES,"Morticians, Undertakers, and Funeral Arrangers",4
28119,CHRYSLER,SEBRING,2008,10001.0,0,1,60001 - 80000,F,Twenties,UNITED STATES,"Life Scientists, All Other",4
28144,LEXUS,GS 300,2003,10001.0,1,1,0 - 20000,F,Eighties,JAPAN,Motion Picture Projectionists,4
28154,FORD,FUSION HYBRID,2011,20001.0,0,1,80001 - 100000,F,Twenties,UNITED STATES,Management Analysts,4
28161,CADILLAC,STS,2006,15001.0,1,1,40001 - 60000,M,Thirties,UNITED STATES,Healthcare Social Workers,4
28164,CHRYSLER,300,2006,10001.0,0,0,20001 - 40000,M,Thirties,UNITED STATES,"Food Servers, Nonrestaurant",4
28181,CHRYSLER,SEBRING,2008,10001.0,1,1,40001 - 60000,M,Fifties,UNITED STATES,Mechanical Door Repairers,4
28184,FORD,FUSION,2011,10001.0,1,1,20001 - 40000,M,Twenties,UNITED STATES,"Nursing Assistants, Orderlies, and Psychiatric Aides",4
28194,DODGE,NEON,2004,5001.0,1,1,20001 - 40000,F,Forties,UNITED STATES,"Healthcare Support Workers, All Other",4
28199,KIA,FORTE,2010,10001.0,0,1,20001 - 40000,M,Twenties,SOUTH KOREA,Floor Sanders and Finishers,4
28209,VOLKSWAGEN,CC,2009,15001.0,0,1,80001 - 100000,F,Thirties,GERMANY,Network and Computer Systems Administrators,4
28211,MAZDA,MAZDA6,2012,10001.0,0,1,20001 - 40000,M,Thirties,JAPAN,Miscellaneous Food Preparation and Serving Related Workers,4
28218,FORD,FUSION,2011,15001.0,0,1,40001 - 60000,F,Twenties,UNITED STATES,Parking Enforcement Workers,4
28229,FORD,FUSION,2006,10001.0,1,1,20001 - 40000,F,Twenties,UNITED STATES,Order Clerks,4
28241,CHEVROLET,CRUZE,2012,15001.0,1,0,20001 - 40000,F,UnderTwenty,UNITED STATES,Photographic Process Workers and Processing Machine Operators,4
