,purchase_make,purchase_model,purchase_vehicle_year,purchase_price_LB,trade_in,vehicle_financing,customer_income,customer_gender,AgeBin,made_in,job_assign,Labels
25781,DODGE,JOURNEY,2012,15001.0,0,1,60001 - 80000,F,Thirties,UNITED STATES,"English Language and Literature Teachers, Postsecondary",1
25782,NISSAN,XTERRA,2004,10001.0,0,1,60001 - 80000,F,Sixties,JAPAN,Locomotive Engineers,1
25783,TOYOTA,HIGHLANDER,2013,35001.0,0,1,100001 - 120000,M,Thirties,JAPAN,Software Developers and Software Quality Assurance Analysts and Testers,1
25800,HYUNDAI,TUCSON,2006,15001.0,0,1,40001 - 60000,F,Fifties,SOUTH KOREA,Costume Attendants,1
25804,TOYOTA,VENZA,2013,25001.0,0,1,40001 - 60000,M,Twenties,JAPAN,"Installation, Maintenance, and Repair Occupations",1
25806,HONDA,CR-V,2005,15001.0,0,1,80001 - 100000,F,Fifties,JAPAN,"Agricultural Sciences Teachers, Postsecondary",1
25809,NISSAN,MURANO,2009,10001.0,0,1,20001 - 40000,F,Sixties,JAPAN,Self-Enrichment Teachers,1
25811,NISSAN,PATHFINDER,2008,15001.0,0,1,20001 - 40000,M,Thirties,JAPAN,Photographic Process Workers and Processing Machine Operators,1
25814,DODGE,JOURNEY,2012,15001.0,0,1,140001 - 160000,F,Thirties,UNITED STATES,Computer and Information Systems Managers,1
25821,HONDA,CR-V,2008,15001.0,0,1,40001 - 60000,F,Sixties,JAPAN,Supervisors of Sales Workers,1
25830,LEXUS,RX 350,2008,25001.0,0,1,20001 - 40000,F,Fifties,JAPAN,Shoe and Leather Workers and Repairers,1
25837,HONDA,CR-V,2006,10001.0,0,1,100001 - 120000,M,Fifties,JAPAN,Electrical and Electronics Engineers,1
25843,DODGE,JOURNEY,2011,15001.0,0,1,0 - 20000,U,Sixties,UNITED STATES,Occupational Therapy Aides,1
25845,MAZDA,CX-7,2008,10001.0,0,1,40001 - 60000,M,Sixties,JAPAN,Environmental Science and Geoscience Technicians,1
25851,MAZDA,CX-7,2011,15001.0,0,1,80001 - 100000,F,Forties,JAPAN,Elevator and Escalator Installers and Repairers,1
25869,MAZDA,CX-7,2011,15001.0,0,1,?,F,Sixties,JAPAN,"Engineering Technologists and Technicians, Except Drafters",1
25874,TOYOTA,RAV4,2008,15001.0,0,1,40001 - 60000,F,Sixties,JAPAN,Proofreaders and Copy Markers,1
25885,NISSAN,ROGUE,2010,15001.0,0,1,20001 - 40000,F,Twenties,JAPAN,Emergency Medical Technicians and Paramedics,1
25886,HYUNDAI,SANTA FE,2008,10001.0,0,1,20001 - 40000,M,Twenties,SOUTH KOREA,Recreation Workers,1
25888,TOYOTA,HIGHLANDER,2011,20001.0,0,1,180001 - 200000,F,Thirties,JAPAN,Chief Executives,1
25896,BMW,X5,2009,30001.0,0,1,100001 - 120000,M,Thirties,GERMANY,Nurse Midwives,1
25907,TOYOTA,FJ CRUISER,2011,25001.0,0,1,80001 - 100000,F,Fifties,JAPAN,Geographers,1
25914,HONDA,CR-V,2008,10001.0,0,1,140001 - 160000,U,Thirties,JAPAN,Computer and Information Systems Managers,1
25915,LEXUS,RX 400H,2008,20001.0,0,1,60001 - 80000,F,Thirties,JAPAN,Fashion Designers,1
25917,TOYOTA,RAV4,2009,15001.0,0,1,?,M,Seventies,JAPAN,"Captains, Mates, and Pilots of Water Vessels",1
25936,NISSAN,ARMADA,2010,30001.0,0,1,140001 - 160000,M,Forties,JAPAN,Architectural and Engineering Managers,1
25942,LEXUS,RX 350,2009,25001.0,0,1,20001 - 40000,F,Twenties,JAPAN,Legislators,1
25950,NISSAN,MURANO,2010,20001.0,0,1,40001 - 60000,F,Forties,JAPAN,Heavy and Tractor-Trailer Truck Drivers,1
25955,NISSAN,PATHFINDER,2006,10001.0,0,1,40001 - 60000,F,Fifties,JAPAN,Motorboat Mechanics and Service Technicians,1
25957,HYUNDAI,VERACRUZ,2008,15001.0,0,1,60001 - 80000,F,Forties,SOUTH KOREA,Anthropologists and Archeologists,1
25961,NISSAN,MURANO,2010,20001.0,0,1,0 - 20000,M,Fifties,JAPAN,Other Educational Instruction and Library Occupations,1
25964,MAZDA,CX-9,2010,20001.0,0,1,100001 - 120000,F,Forties,JAPAN,Public Relations and Fundraising Managers,1
25972,HONDA,CR-V,2010,15001.0,0,1,20001 - 40000,F,Thirties,JAPAN,Supervisors of Food Preparation and Serving Workers,1
25973,TOYOTA,VENZA,2011,25001.0,0,1,60001 - 80000,F,Forties,JAPAN,Dietitians and Nutritionists,1
25984,LEXUS,RX 400H,2006,20001.0,0,1,200001+,F,Fifties,JAPAN,General Internal Medicine Physicians,1
25989,NISSAN,ROGUE,2010,20001.0,0,1,200001+,U,Fifties,JAPAN,General Internal Medicine Physicians,1
25996,NISSAN,ROGUE,2010,15001.0,0,1,40001 - 60000,F,Thirties,JAPAN,Water and Wastewater Treatment Plant and System Operators,1
26000,INFINITI,EX35,2010,20001.0,0,1,80001 - 100000,M,Fifties,JAPAN,Legal Occupations,1
26014,DODGE,JOURNEY,2010,15001.0,0,1,20001 - 40000,F,Forties,UNITED STATES,Upholsterers,1
26018,TOYOTA,HIGHLANDER,2003,10001.0,0,1,20001 - 40000,F,Thirties,JAPAN,Fence Erectors,1
26021,TOYOTA,SEQUOIA,2006,15001.0,0,1,100001 - 120000,F,Thirties,JAPAN,"Lawyers, Judges, and Related Workers",1
26033,NISSAN,XTERRA,2007,10001.0,0,1,20001 - 40000,M,Sixties,JAPAN,Phlebotomists,1
26051,TOYOTA,RAV4,2010,15001.0,0,1,20001 - 40000,U,Twenties,JAPAN,"Baggage Porters, Bellhops, and Concierges",1
26054,HONDA,CR-V,2008,10001.0,0,1,20001 - 40000,F,Fifties,JAPAN,Waiters and Waitresses,1
26055,NISSAN,MURANO,2005,10001.0,0,1,60001 - 80000,U,Twenties,JAPAN,"Model Makers and Patternmakers, Wood",1
26056,TOYOTA,RAV4,2011,20001.0,0,1,60001 - 80000,F,Sixties,JAPAN,Postmasters and Mail Superintendents,1
26057,TOYOTA,RAV4,2010,15001.0,0,1,20001 - 40000,F,Twenties,JAPAN,"Religious Workers, All Other",1
26066,LINCOLN,MKX,2009,20001.0,0,1,80001 - 100000,F,Forties,UNITED STATES,"Geoscientists, Except Hydrologists and Geographers",1
26067,MAZDA,CX-9,2011,25001.0,0,1,40001 - 60000,F,Thirties,JAPAN,Payroll and Timekeeping Clerks,1
26070,DODGE,NITRO,2010,15001.0,0,1,0 - 20000,F,Twenties,UNITED STATES,Etchers and Engravers,1
26076,MERCEDES-BENZ,GLK350,2010,25001.0,0,1,20001 - 40000,F,Twenties,GERMANY,Photographers,1
26082,NISSAN,ROGUE,2010,15001.0,0,1,60001 - 80000,U,Thirties,JAPAN,Registered Nurses,1
26087,TOYOTA,FJ CRUISER,2008,15001.0,0,1,40001 - 60000,M,Thirties,JAPAN,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",1
26091,INFINITI,QX56,2008,30001.0,0,1,200001+,M,Thirties,JAPAN,Family Medicine Physicians,1
26094,HONDA,CR-V,2007,15001.0,0,1,40001 - 60000,U,Fifties,JAPAN,Parking Enforcement Workers,1
26096,HONDA,CR-V,2007,10001.0,0,1,80001 - 100000,M,Forties,JAPAN,Social Scientists and Related Workers,1
26102,GMC,YUKON,2007,25001.0,0,1,80001 - 100000,F,Fifties,UNITED STATES,"Social Sciences Teachers, Postsecondary",1
26111,HYUNDAI,SANTA FE,2006,10001.0,0,1,20001 - 40000,F,Thirties,SOUTH KOREA,Secretaries and Administrative Assistants,1
26112,NISSAN,PATHFINDER,2008,20001.0,0,1,20001 - 40000,F,Thirties,JAPAN,Musical Instrument Repairers and Tuners,1
26117,LEXUS,RX 350,2007,20001.0,0,1,100001 - 120000,F,Forties,JAPAN,Software Developers and Software Quality Assurance Analysts and Testers,1
26118,TOYOTA,RAV4,2010,15001.0,0,1,40001 - 60000,M,Forties,JAPAN,Occupational Therapy and Physical Therapist Assistants and Aides,1
26120,HONDA,PILOT,2006,15001.0,0,1,20001 - 40000,M,Thirties,JAPAN,Adhesive Bonding Machine Operators and Tenders,1
26129,HONDA,ELEMENT,2003,10001.0,0,1,20001 - 40000,F,Thirties,JAPAN,Building and Grounds Cleaning and Maintenance Occupations,1
26131,TOYOTA,4RUNNER,2012,30001.0,0,1,140001 - 160000,M,Forties,JAPAN,"Dentists, General",1
26132,NISSAN,PATHFINDER,2004,10001.0,0,1,20001 - 40000,F,Fifties,JAPAN,Helpers--Carpenters,1
26145,HYUNDAI,SANTA FE,2009,15001.0,0,1,200001+,M,Forties,SOUTH KOREA,"Physicians, All Other; and Ophthalmologists, Except Pediatric",1
26149,HONDA,ELEMENT,2007,15001.0,0,1,0 - 20000,F,Sixties,JAPAN,Couriers and Messengers,1
26151,TOYOTA,RAV4,2012,20001.0,0,1,60001 - 80000,M,Forties,JAPAN,Stationary Engineers and Boiler Operators,1
26154,NISSAN,MURANO,2012,20001.0,0,1,60001 - 80000,F,Forties,JAPAN,Ship Engineers,1
26158,HONDA,ELEMENT,2005,10001.0,0,1,20001 - 40000,M,Thirties,JAPAN,Fence Erectors,1
26161,ACURA,MDX,2005,15001.0,0,1,20001 - 40000,U,Thirties,JAPAN,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",1
26164,DODGE,JOURNEY,2010,15001.0,0,1,20001 - 40000,F,Thirties,UNITED STATES,"Models, Demonstrators, and Product Promoters",1
26169,ACURA,RDX,2010,25001.0,0,1,200001+,M,Fifties,JAPAN,Family Medicine Physicians,1
26171,LEXUS,RX 400H,2006,15001.0,0,1,200001+,F,Fifties,JAPAN,General Internal Medicine Physicians,1
26182,TOYOTA,RAV4,2007,15001.0,0,1,20001 - 40000,U,Forties,JAPAN,Timing Device Assemblers and Adjusters,1
26185,TOYOTA,4RUNNER,2006,15001.0,0,1,20001 - 40000,F,Thirties,JAPAN,"Interviewers, Except Eligibility and Loan",1
26187,HYUNDAI,SANTA FE,2012,15001.0,0,1,80001 - 100000,F,Fifties,SOUTH KOREA,Agricultural Engineers,1
26188,NISSAN,ROGUE,2010,15001.0,0,1,20001 - 40000,M,Forties,JAPAN,Camera and Photographic Equipment Repairers,1
26190,DODGE,NITRO,2010,15001.0,0,1,20001 - 40000,M,Forties,UNITED STATES,Small Engine Mechanics,1
26198,HONDA,CR-V,2011,15001.0,0,1,0 - 20000,F,Fifties,JAPAN,"Textile, Apparel, and Furnishings Workers, All Other",1
26203,SUBARU,FORESTER,2009,15001.0,0,1,40001 - 60000,M,Thirties,JAPAN,Construction and Extraction Occupations,1
26204,HYUNDAI,SANTA FE,2008,10001.0,0,1,0 - 20000,F,Sixties,SOUTH KOREA,Counter and Rental Clerks,1
26207,HYUNDAI,VERACRUZ,2008,15001.0,0,1,20001 - 40000,F,Twenties,SOUTH KOREA,"Office and Administrative Support Workers, All Other",1
26215,MERCEDES-BENZ,GL450,2009,35001.0,0,1,20001 - 40000,U,Thirties,GERMANY,Gambling Cage Workers,1
26218,HYUNDAI,TUCSON,2010,15001.0,0,1,80001 - 100000,F,Twenties,SOUTH KOREA,Psychologists,1
26220,NISSAN,PATHFINDER,2010,20001.0,0,1,20001 - 40000,F,Thirties,JAPAN,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",1
26227,ACURA,RDX,2007,15001.0,0,1,40001 - 60000,U,Forties,JAPAN,"Bookkeeping, Accounting, and Auditing Clerks",1
26245,TOYOTA,FJ CRUISER,2007,20001.0,0,1,40001 - 60000,F,Thirties,JAPAN,"Educational, Guidance, and Career Counselors and Advisors",1
26251,DODGE,JOURNEY,2013,20001.0,0,1,20001 - 40000,F,Thirties,UNITED STATES,Recreational Vehicle Service Technicians,1
26252,HYUNDAI,SANTA FE,2007,10001.0,0,1,20001 - 40000,F,Twenties,SOUTH KOREA,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",1
26255,NISSAN,MURANO,2010,15001.0,0,1,60001 - 80000,M,Twenties,JAPAN,Boilermakers,1
26266,NISSAN,ROGUE,2010,15001.0,0,1,60001 - 80000,F,Forties,JAPAN,Gambling Managers,1
26273,NISSAN,XTERRA,2007,15001.0,0,1,40001 - 60000,M,Forties,JAPAN,"Refractory Materials Repairers, Except Brickmasons",1
26275,HONDA,CR-V,2008,15001.0,0,1,20001 - 40000,M,Fifties,JAPAN,Gambling Services Workers,1
26286,HONDA,PILOT,2012,25001.0,0,1,40001 - 60000,M,Thirties,JAPAN,"Arts, Design, Entertainment, Sports, and Media Occupations",1
26289,HONDA,CR-V,2012,20001.0,0,1,20001 - 40000,F,Seventies,JAPAN,Printing Press Operators,1
26293,HONDA,PILOT,2007,10001.0,0,1,80001 - 100000,M,Thirties,JAPAN,"Architects, Except Landscape and Naval",1
26298,ACURA,MDX,2006,15001.0,0,1,80001 - 100000,M,Forties,JAPAN,Elevator and Escalator Installers and Repairers,1
26312,SUZUKI,GRAND VITARA,2008,15001.0,0,1,?,M,Fifties,JAPAN,Marketing and Sales Managers,1
26332,DODGE,NITRO,2007,10001.0,0,1,40001 - 60000,F,Thirties,UNITED STATES,Supervisors of Sales Workers,1
26338,NISSAN,ROGUE,2012,15001.0,0,1,60001 - 80000,F,Twenties,JAPAN,Agricultural and Food Scientists,1
26339,HONDA,CR-V,2010,15001.0,0,1,20001 - 40000,F,Sixties,JAPAN,"Helpers, Construction Trades, All Other",1
26360,HONDA,CR-V,2011,15001.0,0,1,0 - 20000,F,Forties,JAPAN,Shampooers,1
26364,NISSAN,MURANO,2006,10001.0,0,1,0 - 20000,F,Forties,JAPAN,"Pressers, Textile, Garment, and Related Materials",1
26368,NISSAN,ARMADA,2012,25001.0,0,1,20001 - 40000,F,Thirties,JAPAN,"Mail Clerks and Mail Machine Operators, Except Postal Service",1
26374,NISSAN,XTERRA,2008,15001.0,0,1,20001 - 40000,F,Forties,JAPAN,"Mixing and Blending Machine Setters, Operators, and Tenders",1
26375,NISSAN,ROGUE,2012,15001.0,0,1,20001 - 40000,M,Twenties,JAPAN,"Coin, Vending, and Amusement Machine Servicers and Repairers",1
26380,MERCEDES-BENZ,GLK350,2010,25001.0,0,1,40001 - 60000,F,Forties,GERMANY,Reinforcing Iron and Rebar Workers,1
26383,TOYOTA,HIGHLANDER,2012,25001.0,0,1,0 - 20000,F,Thirties,JAPAN,Laundry and Dry-Cleaning Workers,1
26384,NISSAN,ROGUE,2010,15001.0,0,1,0 - 20000,F,Sixties,JAPAN,Entertainment Attendants and Related Workers,1
26385,NISSAN,XTERRA,2005,10001.0,0,1,200001+,M,Thirties,JAPAN,"Physicians, All Other; and Ophthalmologists, Except Pediatric",1
26389,HONDA,PILOT,2011,25001.0,0,1,80001 - 100000,M,Forties,JAPAN,"Power Plant Operators, Distributors, and Dispatchers",1
26395,TOYOTA,HIGHLANDER HYBRID,2009,30001.0,0,1,180001 - 200000,M,Forties,JAPAN,Chief Executives,1
26396,MERCEDES-BENZ,GLK350,2011,25001.0,0,1,180001 - 200000,F,Fifties,GERMANY,Chief Executives,1
26402,NISSAN,XTERRA,2008,10001.0,0,1,20001 - 40000,F,Twenties,JAPAN,"Crematory Operators and Personal Care and Service Workers, All Other",1
26419,HYUNDAI,SANTA FE,2010,15001.0,0,1,80001 - 100000,U,Thirties,SOUTH KOREA,"Engineers, All Other",1
26438,INFINITI,EX35,2009,20001.0,0,1,20001 - 40000,M,Thirties,JAPAN,"Office Clerks, General",1
26442,HONDA,PILOT,2009,20001.0,0,1,160001 - 180000,M,Forties,JAPAN,"Pediatricians, General",1
26444,TOYOTA,RAV4,2010,15001.0,0,0,20001 - 40000,F,Sixties,JAPAN,Demonstrators and Product Promoters,1
26454,NISSAN,ROGUE,2011,15001.0,0,1,20001 - 40000,F,Thirties,JAPAN,Production Occupations,1
26456,DODGE,JOURNEY,2013,15001.0,0,1,20001 - 40000,M,Thirties,UNITED STATES,"Home Health and Personal Care Aides; and Nursing Assistants, Orderlies, and Psychiatric Aides",1
26464,HONDA,CR-V,2010,20001.0,0,1,60001 - 80000,F,Fifties,JAPAN,"Life, Physical, and Social Science Occupations",1
26465,TOYOTA,RAV4,2010,20001.0,0,1,80001 - 100000,U,Thirties,JAPAN,Social Scientists and Related Workers,1
26468,NISSAN,ROGUE,2010,15001.0,0,1,20001 - 40000,F,Sixties,JAPAN,Agricultural Workers,1
26471,NISSAN,ROGUE,2008,10001.0,0,1,20001 - 40000,F,Twenties,JAPAN,Library Technicians,1
26483,HYUNDAI,SANTA FE,2005,10001.0,0,0,20001 - 40000,M,Forties,SOUTH KOREA,Miscellaneous Assemblers and Fabricators,1
26486,TOYOTA,RAV4,2010,15001.0,0,1,0 - 20000,F,Forties,JAPAN,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",1
26496,BMW,X5,2011,30001.0,0,1,60001 - 80000,U,Forties,GERMANY,Public Relations Specialists,1
26504,HONDA,CR-V,2003,5001.0,0,1,20001 - 40000,M,Forties,JAPAN,Self-Enrichment Teachers,1
26505,TOYOTA,RAV4,2010,15001.0,0,1,20001 - 40000,M,Sixties,JAPAN,Rehabilitation Counselors,1
26512,TOYOTA,RAV4,2012,20001.0,0,1,140001 - 160000,M,Twenties,JAPAN,Architectural and Engineering Managers,1
26513,NISSAN,XTERRA,2006,10001.0,0,1,20001 - 40000,M,Forties,JAPAN,Medical Secretaries and Administrative Assistants,1
26520,NISSAN,MURANO,2011,20001.0,0,1,40001 - 60000,F,Thirties,JAPAN,"Meeting, Convention, and Event Planners",1
26529,NISSAN,MURANO,2010,20001.0,0,1,0 - 20000,M,Seventies,JAPAN,"Cooks, Short Order",1
26533,DODGE,NITRO,2007,10001.0,0,1,20001 - 40000,F,Twenties,UNITED STATES,Bill and Account Collectors,1
26534,NISSAN,ROGUE,2010,15001.0,0,1,40001 - 60000,F,Forties,JAPAN,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",1
26547,TOYOTA,RAV4,2009,15001.0,0,1,200001+,M,Thirties,JAPAN,General Internal Medicine Physicians,1
26555,TOYOTA,HIGHLANDER,2008,15001.0,0,1,200001+,M,Thirties,JAPAN,"Physicians, All Other; and Ophthalmologists, Except Pediatric",1
26557,MAZDA,CX-9,2012,20001.0,0,1,80001 - 100000,M,Twenties,JAPAN,"Anthropology and Archeology Teachers, Postsecondary",1
26595,MAZDA,CX-7,2010,15001.0,0,1,80001 - 100000,M,Fifties,JAPAN,"Geography Teachers, Postsecondary",1
26597,HONDA,CR-V,2011,15001.0,0,0,20001 - 40000,M,Thirties,JAPAN,Information and Record Clerks,1
26625,MAZDA,CX-9,2010,25001.0,0,1,80001 - 100000,F,Forties,JAPAN,Veterinarians,1
26627,MAZDA,CX-7,2009,15001.0,0,1,40001 - 60000,M,Forties,JAPAN,Occupational Health and Safety Technicians,1
26628,NISSAN,MURANO,2006,15001.0,0,1,40001 - 60000,F,HundredPlus,JAPAN,Forensic Science Technicians,1
26632,INFINITI,QX56,2005,20001.0,0,1,40001 - 60000,F,Forties,JAPAN,"Therapists, All Other",1
26642,BMW,X3,2007,20001.0,0,1,40001 - 60000,F,Fifties,GERMANY,Archivists,1
26649,NISSAN,ROGUE,2011,15001.0,0,1,60001 - 80000,F,Twenties,JAPAN,Chemists,1
26654,HONDA,CR-V,2011,20001.0,0,1,200001+,M,Fifties,JAPAN,"Physicians, All Other; and Ophthalmologists, Except Pediatric",1
26659,HONDA,CR-V,2010,15001.0,0,1,40001 - 60000,F,Forties,JAPAN,Miscellaneous Rail Transportation Workers,1
26665,HONDA,PILOT,2007,15001.0,0,1,40001 - 60000,F,Thirties,JAPAN,Painters and Paperhangers,1
26670,MAZDA,CX-7,2010,15001.0,0,1,20001 - 40000,F,Twenties,JAPAN,Order Clerks,1
26675,BMW,X5,2008,30001.0,0,1,100001 - 120000,M,Thirties,GERMANY,Physician Assistants,1
26677,TOYOTA,SEQUOIA,2005,15001.0,0,1,40001 - 60000,U,Twenties,JAPAN,Choreographers,1
26696,GMC,YUKON,2008,25001.0,0,1,40001 - 60000,F,Fifties,UNITED STATES,Insurance Sales Agents,1
26709,NISSAN,MURANO,2010,20001.0,0,1,40001 - 60000,U,Twenties,JAPAN,"Material Recording, Scheduling, Dispatching, and Distributing Workers",1
26718,SUZUKI,GRAND VITARA,2006,10001.0,0,1,60001 - 80000,F,Forties,JAPAN,Dental Hygienists,1
26722,NISSAN,XTERRA,2005,10001.0,0,0,20001 - 40000,M,Twenties,JAPAN,Miscellaneous Construction and Related Workers,1
26725,DODGE,JOURNEY,2012,15001.0,0,1,40001 - 60000,U,Forties,UNITED STATES,Forest Fire Inspectors and Prevention Specialists,1
26726,TOYOTA,HIGHLANDER,2009,20001.0,0,1,40001 - 60000,F,Fifties,JAPAN,Miscellaneous Educational Instruction and Library Workers,1
26734,LINCOLN,MKT,2010,20001.0,0,1,80001 - 100000,U,Fifties,UNITED STATES,Agricultural Engineers,1
26743,DODGE,JOURNEY,2012,15001.0,0,1,20001 - 40000,F,Fifties,UNITED STATES,Semiconductor Processing Technicians,1
26744,NISSAN,ROGUE,2012,15001.0,0,1,40001 - 60000,F,Forties,JAPAN,Social Science Research Assistants,1
26749,HONDA,PILOT,2013,25001.0,0,1,80001 - 100000,F,Sixties,JAPAN,Social Scientists and Related Workers,1
26758,DODGE,NITRO,2011,15001.0,0,1,40001 - 60000,M,Fifties,UNITED STATES,Miscellaneous Media and Communication Workers,1
26763,NISSAN,ROGUE,2011,20001.0,0,1,60001 - 80000,F,Thirties,JAPAN,"Library Science Teachers, Postsecondary",1
26769,TOYOTA,VENZA,2010,20001.0,0,1,80001 - 100000,F,Forties,JAPAN,Geographers,1
26773,HYUNDAI,SANTA FE,2007,10001.0,0,1,60001 - 80000,U,Fifties,SOUTH KOREA,Public Relations Specialists,1
26777,TOYOTA,HIGHLANDER,2008,20001.0,0,1,80001 - 100000,M,Thirties,JAPAN,Miscellaneous Social Scientists and Related Workers,1
26780,DODGE,JOURNEY,2009,10001.0,0,1,80001 - 100000,M,Twenties,UNITED STATES,Medical Scientists,1
26782,MAZDA,CX-7,2011,15001.0,0,1,40001 - 60000,F,Thirties,JAPAN,Farm and Home Management Educators,1
26802,TOYOTA,RAV4,2003,10001.0,0,0,20001 - 40000,M,Fifties,JAPAN,Helpers--Production Workers,1
26811,NISSAN,XTERRA,2010,15001.0,0,1,60001 - 80000,M,Thirties,JAPAN,Social and Community Service Managers,1
26812,NISSAN,MURANO,2007,10001.0,0,1,40001 - 60000,M,Forties,JAPAN,Physical Therapist Assistants,1
26849,ACURA,MDX,2008,20001.0,0,1,60001 - 80000,M,Thirties,JAPAN,Funeral Home Managers,1
26850,NISSAN,ROGUE,2012,15001.0,0,1,40001 - 60000,F,Sixties,JAPAN,Stonemasons,1
26856,NISSAN,ARMADA,2010,25001.0,0,1,200001+,M,Forties,JAPAN,"Physicians, All Other; and Ophthalmologists, Except Pediatric",1
26862,NISSAN,MURANO,2009,20001.0,0,1,20001 - 40000,F,Thirties,JAPAN,Dishwashers,1
26867,SUBARU,FORESTER,2006,15001.0,0,1,20001 - 40000,U,Seventies,JAPAN,Waiters and Waitresses,1
26869,HONDA,CR-V,2010,15001.0,0,1,140001 - 160000,F,Forties,JAPAN,Architectural and Engineering Managers,1
26871,TOYOTA,4RUNNER,2004,15001.0,0,1,80001 - 100000,M,Forties,JAPAN,"Engineers, All Other",1
26879,TOYOTA,RAV4,2007,10001.0,0,1,20001 - 40000,F,Twenties,JAPAN,Supervisors of Food Preparation and Serving Workers,1
26886,SUZUKI,XL-7,2007,10001.0,0,1,20001 - 40000,F,Thirties,JAPAN,Secretaries and Administrative Assistants,1
26894,NISSAN,ARMADA,2008,20001.0,0,1,80001 - 100000,M,Twenties,JAPAN,Materials Engineers,1
26902,MAZDA,CX-7,2008,10001.0,0,1,40001 - 60000,F,Twenties,JAPAN,Driver/Sales Workers and Truck Drivers,1
26903,TOYOTA,RAV4,2006,10001.0,0,1,20001 - 40000,M,Fifties,JAPAN,"Electrical, Electronics, and Electromechanical Assemblers",1
26908,DODGE,JOURNEY,2011,15001.0,0,1,0 - 20000,F,Forties,UNITED STATES,Floral Designers,1
26915,HONDA,PILOT,2006,10001.0,0,1,40001 - 60000,M,Fifties,JAPAN,Hazardous Materials Removal Workers,1
26918,TOYOTA,VENZA,2011,20001.0,0,1,160001 - 180000,M,Sixties,JAPAN,"Pediatricians, General",1
26920,HONDA,CR-V,2010,15001.0,0,1,40001 - 60000,M,Twenties,JAPAN,"Insulation Workers, Floor, Ceiling, and Wall",1
26923,NISSAN,PATHFINDER,2012,30001.0,0,1,100001 - 120000,M,Thirties,JAPAN,Management Occupations,1
26926,NISSAN,ARMADA,2009,25001.0,0,1,40001 - 60000,M,Forties,JAPAN,"Elementary School Teachers, Except Special Education",1
26927,NISSAN,PATHFINDER,2005,15001.0,0,1,60001 - 80000,M,Thirties,JAPAN,Miscellaneous Plant and System Operators,1
26928,LEXUS,RX 350,2008,20001.0,0,1,0 - 20000,F,Seventies,JAPAN,Dining Room and Cafeteria Attendants and Bartender Helpers,1
26931,TOYOTA,4RUNNER,2001,10001.0,0,1,20001 - 40000,F,Forties,JAPAN,Agricultural Workers,1
26936,TOYOTA,HIGHLANDER,2007,10001.0,0,1,20001 - 40000,F,Thirties,JAPAN,"Food Servers, Nonrestaurant",1
26937,ACURA,RDX,2007,15001.0,0,1,0 - 20000,U,Twenties,JAPAN,Animal Trainers,1
26940,NISSAN,ROGUE,2012,15001.0,0,1,60001 - 80000,M,Thirties,JAPAN,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",1
26950,DODGE,JOURNEY,2012,15001.0,0,1,40001 - 60000,F,Thirties,UNITED STATES,Chemical Technicians,1
26954,TOYOTA,4RUNNER,2008,20001.0,0,1,60001 - 80000,M,Fifties,JAPAN,Boilermakers,1
26958,TOYOTA,SEQUOIA,2008,20001.0,0,1,40001 - 60000,M,Forties,JAPAN,Payroll and Timekeeping Clerks,1
26960,TOYOTA,RAV4,2013,20001.0,0,1,140001 - 160000,M,Fifties,JAPAN,Computer and Information Systems Managers,1
26977,LINCOLN,MKX,2010,20001.0,0,1,0 - 20000,F,Sixties,UNITED STATES,Miscellaneous Food Preparation and Serving Related Workers,1
26993,HONDA,CR-V,2010,20001.0,0,1,80001 - 100000,F,Forties,JAPAN,Hydrologists,1
26996,NISSAN,MURANO,2010,20001.0,0,1,160001 - 180000,F,Twenties,JAPAN,Nurse Anesthetists,1
26999,HONDA,PILOT,2010,20001.0,0,1,60001 - 80000,F,Fifties,JAPAN,Construction and Building Inspectors,1
27007,TOYOTA,RAV4,2011,15001.0,0,1,0 - 20000,F,Sixties,JAPAN,"Educational Instruction and Library Workers, All Other",1
27009,HYUNDAI,TUCSON,2011,20001.0,0,1,200001+,F,Sixties,SOUTH KOREA,"Physicians, All Other; and Ophthalmologists, Except Pediatric",1
27018,MERCEDES-BENZ,GLK350,2010,25001.0,0,1,40001 - 60000,F,Fifties,GERMANY,"Insulation Workers, Mechanical",1
27019,NISSAN,ROGUE,2010,10001.0,0,1,20001 - 40000,F,Thirties,JAPAN,Metal Workers and Plastic Workers,1
27020,TOYOTA,VENZA,2012,15001.0,0,1,80001 - 100000,F,Thirties,JAPAN,Miscellaneous Social Scientists and Related Workers,1
27024,NISSAN,XTERRA,2011,25001.0,0,1,80001 - 100000,M,Sixties,JAPAN,Agricultural Engineers,1
27026,DODGE,NITRO,2008,15001.0,0,1,0 - 20000,F,Twenties,UNITED STATES,Sales and Related Occupations,1
27028,MITSUBISHI,OUTLANDER,2007,15001.0,0,1,60001 - 80000,F,Thirties,JAPAN,Social and Community Service Managers,1
27031,TOYOTA,SEQUOIA,2008,25001.0,0,1,40001 - 60000,F,Forties,JAPAN,Millwrights,1
