,purchase_make,purchase_model,purchase_vehicle_year,purchase_price_LB,trade_in,vehicle_financing,customer_income,customer_gender,AgeBin,made_in,job_assign,Labels
5032,DODGE,RAM 1500,2012,15001.0,1,1,80001 - 100000,M,Thirties,UNITED STATES,Statisticians,4
5036,DODGE,RAM 1500,2009,20001.0,1,1,20001 - 40000,M,Twenties,UNITED STATES,Butchers and Meat Cutters,4
5039,DODGE,RAM 1500,2011,25001.0,1,1,60001 - 80000,M,Twenties,UNITED STATES,"Lighting Technicians and Media and Communication Equipment Workers, All Other",4
5045,DODGE,RAM 1500,2012,30001.0,0,1,40001 - 60000,M,Forties,UNITED STATES,Curators,4
5048,DODGE,RAM 1500,2011,20001.0,0,1,120001 - 140000,M,Forties,UNITED STATES,Air Traffic Controllers,4
5051,DODGE,RAM 1500,2009,15001.0,0,1,40001 - 60000,M,Thirties,UNITED STATES,Computer Support Specialists,4
5060,DODGE,RAM 1500,2010,20001.0,1,1,80001 - 100000,M,Forties,UNITED STATES,Computer and Mathematical Occupations,4
5066,DODGE,RAM 1500,2008,10001.0,1,1,40001 - 60000,M,Fifties,UNITED STATES,Carpenters,4
5067,DODGE,RAM 3500,2006,25001.0,1,0,0 - 20000,M,Sixties,UNITED STATES,Cleaners of Vehicles and Equipment,4
5069,DODGE,RAM 1500,2012,25001.0,0,0,0 - 20000,M,Fifties,UNITED STATES,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",4
5070,DODGE,RAM 1500,2006,20001.0,0,1,20001 - 40000,M,Thirties,UNITED STATES,Animal Control Workers,4
5071,DODGE,RAM 1500,2006,15001.0,1,1,80001 - 100000,M,Forties,UNITED STATES,Sociologists,4
5076,DODGE,DAKOTA,2011,15001.0,0,1,20001 - 40000,M,Fifties,UNITED STATES,Semiconductor Processing Technicians,4
5089,DODGE,RAM 1500,2010,20001.0,1,0,?,M,Twenties,UNITED STATES,Camera and Photographic Equipment Repairers,4
5091,DODGE,RAM 1500,2009,20001.0,0,1,60001 - 80000,M,Twenties,UNITED STATES,Commercial and Industrial Designers,4
5099,DODGE,RAM 1500,2010,25001.0,1,0,?,M,Thirties,UNITED STATES,"Umpires, Referees, and Other Sports Officials",4
5110,DODGE,RAM 1500,2008,20001.0,1,1,40001 - 60000,M,Fifties,UNITED STATES,Supervisors of Office and Administrative Support Workers,4
5113,DODGE,RAM 1500,2006,10001.0,0,1,0 - 20000,M,Sixties,UNITED STATES,"Home Health and Personal Care Aides; and Nursing Assistants, Orderlies, and Psychiatric Aides",4
5114,DODGE,RAM 1500,2011,15001.0,0,1,80001 - 100000,M,Thirties,UNITED STATES,Sociologists,4
5118,DODGE,RAM 1500,2010,30001.0,1,1,60001 - 80000,M,Twenties,UNITED STATES,"Chemistry Teachers, Postsecondary",4
5126,DODGE,RAM 1500,2011,25001.0,0,0,?,M,Thirties,UNITED STATES,"Farmworkers, Farm, Ranch, and Aquacultural Animals",4
5141,DODGE,RAM 1500,2013,30001.0,1,1,120001 - 140000,M,Twenties,UNITED STATES,Financial Managers,4
5151,DODGE,RAM 1500,2008,15001.0,0,1,80001 - 100000,M,Sixties,UNITED STATES,"Medical Scientists, Except Epidemiologists",4
5152,DODGE,RAM 1500,2009,25001.0,0,1,60001 - 80000,M,Fifties,UNITED STATES,Chemists,4
5153,DODGE,RAM 1500,2010,20001.0,1,1,60001 - 80000,M,Thirties,UNITED STATES,"Arts, Communications, History, and Humanities Teachers, Postsecondary",4
5155,DODGE,RAM 1500,2009,20001.0,0,0,200001+,M,Thirties,UNITED STATES,"Physicians, All Other; and Ophthalmologists, Except Pediatric",4
5156,DODGE,RAM 2500,2007,25001.0,0,0,40001 - 60000,M,Thirties,UNITED STATES,Glaziers,4
5167,DODGE,RAM 1500,2007,10001.0,0,1,20001 - 40000,M,Forties,UNITED STATES,Audiovisual Equipment Installers and Repairers,4
5184,DODGE,RAM 1500,2012,20001.0,1,1,140001 - 160000,M,Twenties,UNITED STATES,"Airline Pilots, Copilots, and Flight Engineers",4
5200,DODGE,RAM 1500,2011,15001.0,1,1,40001 - 60000,M,Thirties,UNITED STATES,Tool and Die Makers,4
5217,DODGE,RAM 1500,2008,20001.0,0,0,?,M,Thirties,UNITED STATES,"Life Scientists, All Other",4
5245,DODGE,RAM 1500,2007,15001.0,1,0,?,M,Seventies,UNITED STATES,Operating Engineers and Other Construction Equipment Operators,4
5259,DODGE,RAM 2500,2009,25001.0,1,1,140001 - 160000,M,Forties,UNITED STATES,Dentists,4
5263,DODGE,RAM 1500,2008,15001.0,1,1,20001 - 40000,M,Thirties,UNITED STATES,"Coin, Vending, and Amusement Machine Servicers and Repairers",4
5270,DODGE,RAM 1500,2012,35001.0,0,1,40001 - 60000,M,Fifties,UNITED STATES,Librarians and Media Collections Specialists,4
5273,DODGE,RAM 1500,2012,20001.0,0,1,20001 - 40000,M,Thirties,UNITED STATES,"Baggage Porters, Bellhops, and Concierges",4
5286,DODGE,RAM 1500,2006,15001.0,1,0,120001 - 140000,U,Thirties,UNITED STATES,Financial Managers,4
5290,DODGE,RAM 1500,2006,15001.0,0,0,?,M,Forties,UNITED STATES,"Law, Criminal Justice, and Social Work Teachers, Postsecondary",4
5298,DODGE,RAM 1500,2011,30001.0,0,1,80001 - 100000,M,Forties,UNITED STATES,"Geoscientists, Except Hydrologists and Geographers",4
5299,DODGE,RAM 3500,2012,45001.0,0,1,200001+,M,Forties,UNITED STATES,"Physicians, All Other; and Ophthalmologists, Except Pediatric",4
5315,DODGE,RAM 1500,2008,15001.0,0,1,40001 - 60000,M,Twenties,UNITED STATES,Educational Instruction and Library Occupations,4
5317,DODGE,RAM 2500,2011,30001.0,1,0,80001 - 100000,M,Forties,UNITED STATES,Air Traffic Controllers and Airfield Operations Specialists,4
5321,DODGE,RAM 1500,2013,20001.0,1,0,80001 - 100000,M,Sixties,UNITED STATES,Psychologists,4
5322,DODGE,RAM 1500,2005,10001.0,0,1,40001 - 60000,M,Twenties,UNITED STATES,"Rail Transportation Workers, All Other",4
5327,DODGE,RAM 1500,2012,20001.0,1,1,200001+,M,Forties,UNITED STATES,"Physicians, All Other; and Ophthalmologists, Except Pediatric",4
5337,DODGE,RAM 1500,2012,25001.0,1,0,0 - 20000,M,Fifties,UNITED STATES,"Tailors, Dressmakers, and Custom Sewers",4
5346,DODGE,RAM 1500,2007,20001.0,1,1,60001 - 80000,M,Twenties,UNITED STATES,"Designers, All Other",4
5350,DODGE,RAM 1500,2010,15001.0,1,1,20001 - 40000,M,Twenties,UNITED STATES,Upholsterers,4
5365,DODGE,RAM 3500,2010,35001.0,1,1,20001 - 40000,M,Fifties,UNITED STATES,Helpers--Electricians,4
5382,DODGE,RAM 2500,2012,30001.0,1,1,60001 - 80000,M,Twenties,UNITED STATES,Supervisors of Production Workers,4
5392,DODGE,RAM 1500,2007,15001.0,0,0,0 - 20000,M,Twenties,UNITED STATES,Shoe and Leather Workers and Repairers,4
5398,DODGE,RAM 1500,2010,25001.0,0,1,?,M,Forties,UNITED STATES,"Advertising, Marketing, Promotions, Public Relations, and Sales Managers",4
5409,DODGE,RAM 1500,2004,10001.0,1,1,40001 - 60000,M,Twenties,UNITED STATES,Logging Equipment Operators,4
5430,DODGE,RAM 1500,2013,20001.0,0,1,?,M,Twenties,UNITED STATES,"Education Administrators, Kindergarten through Secondary",4
5434,DODGE,RAM 1500,2008,20001.0,0,1,60001 - 80000,U,Fifties,UNITED STATES,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",4
5435,DODGE,RAM 1500,2010,20001.0,0,1,0 - 20000,M,Fifties,UNITED STATES,Cashiers,4
5443,DODGE,RAM 3500,2003,10001.0,1,0,0 - 20000,M,Thirties,UNITED STATES,"Fine Artists, Including Painters, Sculptors, and Illustrators",4
5449,DODGE,RAM 1500,2011,20001.0,0,1,20001 - 40000,M,Thirties,UNITED STATES,"Molders and Molding Machine Setters, Operators, and Tenders, Metal and Plastic",4
5452,DODGE,RAM 1500,2011,25001.0,0,1,60001 - 80000,M,Fifties,UNITED STATES,Locomotive Engineers and Operators,4
5453,DODGE,RAM 1500,2011,30001.0,1,1,120001 - 140000,M,Forties,UNITED STATES,Petroleum Engineers,4
5460,DODGE,RAM 1500,2004,10001.0,0,1,60001 - 80000,M,Forties,UNITED STATES,Plant and System Operators,4
5461,DODGE,RAM 1500,2010,15001.0,0,0,0 - 20000,M,Fifties,UNITED STATES,"Religious Workers, All Other",4
5462,DODGE,RAM 1500,2007,15001.0,0,1,40001 - 60000,M,Thirties,UNITED STATES,Educational Instruction and Library Occupations,4
5465,DODGE,RAM 1500,2012,20001.0,0,1,60001 - 80000,M,UnderTwenty,UNITED STATES,Aircraft Mechanics and Service Technicians,4
5469,DODGE,RAM 1500,2008,15001.0,0,1,20001 - 40000,M,Forties,UNITED STATES,Reservation and Transportation Ticket Agents and Travel Clerks,4
5486,DODGE,DAKOTA,2008,15001.0,1,0,20001 - 40000,M,Twenties,UNITED STATES,Reservation and Transportation Ticket Agents and Travel Clerks,4
5493,DODGE,RAM 2500,2011,25001.0,0,1,160001 - 180000,M,Fifties,UNITED STATES,Nurse Anesthetists,4
5503,DODGE,RAM 1500,2008,10001.0,0,1,40001 - 60000,M,Twenties,UNITED STATES,"Supervisors of Farming, Fishing, and Forestry Workers",4
5516,DODGE,RAM 1500,2012,20001.0,0,0,?,M,Forties,UNITED STATES,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",4
5522,DODGE,RAM 1500,2003,10001.0,1,1,20001 - 40000,M,Forties,UNITED STATES,Semiconductor Processing Technicians,4
5529,DODGE,RAM 1500,2005,15001.0,1,1,20001 - 40000,M,Thirties,UNITED STATES,"Packers and Packagers, Hand",4
5531,DODGE,RAM 1500,2011,30001.0,1,1,140001 - 160000,M,Thirties,UNITED STATES,Computer and Information Systems Managers,4
5534,DODGE,RAM 1500,2009,20001.0,0,1,40001 - 60000,M,Fifties,UNITED STATES,Drywall and Ceiling Tile Installers,4
5547,DODGE,RAM 1500,2010,20001.0,0,1,?,M,Twenties,UNITED STATES,Traffic Technicians,4
5549,DODGE,RAM 1500,2012,30001.0,1,1,200001+,M,Sixties,UNITED STATES,General Internal Medicine Physicians,4
5561,DODGE,RAM 1500,2013,25001.0,1,1,80001 - 100000,M,Forties,UNITED STATES,Genetic Counselors,4
5563,DODGE,RAM 1500,2007,10001.0,1,1,60001 - 80000,U,Thirties,UNITED STATES,Loan Officers,4
5564,DODGE,RAM 1500,2011,20001.0,1,1,180001 - 200000,M,Fifties,UNITED STATES,Chief Executives,4
5580,DODGE,RAM 1500,2007,10001.0,0,0,0 - 20000,M,Twenties,UNITED STATES,"Teaching Assistants, Except Postsecondary",4
5596,DODGE,RAM 1500,2011,30001.0,0,0,?,M,Fifties,UNITED STATES,Nurse Anesthetists,4
5598,DODGE,RAM 1500,2006,10001.0,0,1,60001 - 80000,M,Thirties,UNITED STATES,Life Scientists,4
5616,DODGE,RAM 1500,2008,20001.0,1,1,40001 - 60000,M,Forties,UNITED STATES,Carpenters,4
5623,DODGE,RAM 1500,2011,20001.0,0,1,40001 - 60000,M,Sixties,UNITED STATES,Brickmasons and Blockmasons,4
5639,DODGE,RAM 1500,2010,15001.0,0,1,20001 - 40000,M,Fifties,UNITED STATES,"Office Clerks, General",4
5652,DODGE,RAM 1500,2009,15001.0,0,0,40001 - 60000,M,Thirties,UNITED STATES,"Loading and Moving Machine Operators, Underground Mining",4
5664,DODGE,RAM 1500,2013,20001.0,0,1,40001 - 60000,M,Fifties,UNITED STATES,Museum Technicians and Conservators,4
5669,DODGE,RAM 1500,2012,25001.0,1,1,0 - 20000,M,Sixties,UNITED STATES,Food Preparation and Serving Related Occupations,4
5677,GMC,CANYON,2009,10001.0,0,1,60001 - 80000,M,Forties,UNITED STATES,"Education and Library Science Teachers, Postsecondary",4
5689,DODGE,RAM 1500,2010,20001.0,1,1,?,M,Thirties,UNITED STATES,Family Medicine Physicians,4
5692,DODGE,RAM 1500,2004,15001.0,0,1,40001 - 60000,M,Twenties,UNITED STATES,Postal Service Workers,4
5696,DODGE,RAM 3500,2008,30001.0,1,1,80001 - 100000,M,UnderTwenty,UNITED STATES,Financial Examiners,4
5701,DODGE,RAM 1500,2008,20001.0,1,1,40001 - 60000,M,Thirties,UNITED STATES,Travel Agents,4
5708,DODGE,RAM 1500,2009,15001.0,1,1,40001 - 60000,M,Thirties,UNITED STATES,Food Service Managers,4
5710,DODGE,RAM 2500,2006,25001.0,1,1,80001 - 100000,M,Twenties,UNITED STATES,"Biological Science Teachers, Postsecondary",4
5716,DODGE,RAM 1500,2008,15001.0,0,0,80001 - 100000,M,Seventies,UNITED STATES,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",4
5728,DODGE,RAM 1500,2010,10001.0,0,1,60001 - 80000,M,Twenties,UNITED STATES,Occupational Health and Safety Specialists and Technicians,4
5750,DODGE,RAM 1500,2011,15001.0,0,1,100001 - 120000,M,Thirties,UNITED STATES,Nuclear Engineers,4
5762,DODGE,RAM 1500,2007,15001.0,0,1,0 - 20000,M,Fifties,UNITED STATES,Occupational Therapy Aides,4
5767,DODGE,RAM 1500,2011,25001.0,0,1,100001 - 120000,M,Thirties,UNITED STATES,Optometrists,4
5769,GMC,CANYON,2007,10001.0,0,0,?,M,Eighties,UNITED STATES,"Mobile Heavy Equipment Mechanics, Except Engines",4
5772,DODGE,RAM 1500,2010,20001.0,0,1,100001 - 120000,M,Forties,UNITED STATES,Nuclear Power Reactor Operators,4
5775,DODGE,RAM 1500,2012,20001.0,0,0,60001 - 80000,M,Twenties,UNITED STATES,Conservation Scientists,4
5782,DODGE,RAM 1500,2007,15001.0,1,1,100001 - 120000,M,Forties,UNITED STATES,Actuaries,4
5789,DODGE,RAM 1500,2008,15001.0,1,1,20001 - 40000,M,Fifties,UNITED STATES,"Miscellaneous Installation, Maintenance, and Repair Workers",4
5791,DODGE,RAM 1500,2013,15001.0,1,0,?,M,Thirties,UNITED STATES,Animal Trainers,4
5799,DODGE,RAM 1500,2007,15001.0,0,1,40001 - 60000,M,Twenties,UNITED STATES,"Control and Valve Installers and Repairers, Except Mechanical Door",4
5804,DODGE,RAM 1500,2010,20001.0,1,1,0 - 20000,M,Sixties,UNITED STATES,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",4
5810,DODGE,RAM 1500,2009,20001.0,1,1,20001 - 40000,M,Forties,UNITED STATES,Photographers,4
5811,DODGE,DAKOTA,2010,20001.0,0,1,40001 - 60000,M,Thirties,UNITED STATES,Miscellaneous Media and Communication Workers,4
5835,DODGE,RAM 1500,2007,10001.0,0,1,20001 - 40000,M,Sixties,UNITED STATES,"Court, Municipal, and License Clerks",4
5837,DODGE,RAM 1500,2011,25001.0,1,1,100001 - 120000,M,Forties,UNITED STATES,Economists,4
5838,DODGE,RAM 1500,2009,20001.0,0,1,60001 - 80000,M,Thirties,UNITED STATES,Healthcare Practitioners and Technical Occupations,4
5850,DODGE,RAM 1500,2005,10001.0,0,0,?,M,Forties,UNITED STATES,Insurance Claims and Policy Processing Clerks,4
5869,DODGE,RAM 1500,2010,25001.0,1,1,60001 - 80000,M,Forties,UNITED STATES,Boilermakers,4
5875,DODGE,RAM 1500,2012,25001.0,0,1,60001 - 80000,M,Fifties,UNITED STATES,Miscellaneous Postsecondary Teachers,4
5881,DODGE,RAM 1500,2008,20001.0,0,1,40001 - 60000,M,Forties,UNITED STATES,Fundraisers,4
5882,DODGE,RAM 1500,2011,20001.0,0,1,0 - 20000,M,Twenties,UNITED STATES,Crossing Guards and Flaggers,4
5886,DODGE,RAM 1500,2014,30001.0,1,1,100001 - 120000,M,Forties,UNITED STATES,Sales Engineers,4
5905,DODGE,RAM 1500,2012,20001.0,1,1,0 - 20000,M,Sixties,UNITED STATES,Dishwashers,4
5910,DODGE,RAM 1500,2007,20001.0,0,1,80001 - 100000,M,Thirties,UNITED STATES,Atmospheric and Space Scientists,4
5924,DODGE,DAKOTA,2007,10001.0,1,0,?,M,Twenties,UNITED STATES,Supervisors of Protective Service Workers,4
5926,DODGE,RAM 2500,2006,20001.0,1,0,20001 - 40000,M,Twenties,UNITED STATES,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",4
5931,DODGE,RAM 1500,2008,15001.0,1,1,20001 - 40000,M,Twenties,UNITED STATES,"Pressers, Textile, Garment, and Related Materials",4
5935,DODGE,RAM 2500,2012,25001.0,1,0,120001 - 140000,M,Forties,UNITED STATES,Podiatrists,4
5944,DODGE,RAM 1500,2005,10001.0,0,1,20001 - 40000,M,Fifties,UNITED STATES,Gambling Dealers,4
5954,DODGE,RAM 1500,2011,20001.0,1,1,200001+,U,Forties,UNITED STATES,Family Medicine Physicians,4
5956,DODGE,RAM 3500,2012,35001.0,0,1,40001 - 60000,M,Thirties,UNITED STATES,"Media and Communication Workers, All Other",4
5961,GMC,SIERRA 1500 HD,2007,20001.0,0,0,20001 - 40000,M,Twenties,UNITED STATES,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",4
5963,DODGE,RAM 1500,2009,20001.0,1,1,100001 - 120000,M,Twenties,UNITED STATES,Economists,4
5979,DODGE,RAM 1500,2011,30001.0,1,0,?,M,Thirties,UNITED STATES,Family Medicine Physicians,4
5983,DODGE,RAM 1500,2012,15001.0,0,1,40001 - 60000,M,Twenties,UNITED STATES,Loan Interviewers and Clerks,4
5992,DODGE,RAM 1500,2012,20001.0,0,1,40001 - 60000,M,Twenties,UNITED STATES,Structural Iron and Steel Workers,4
6003,DODGE,RAM 1500,2005,10001.0,1,1,60001 - 80000,M,Forties,UNITED STATES,"Insurance Appraisers, Auto Damage",4
6004,DODGE,RAM 1500,2010,20001.0,0,0,?,M,Twenties,UNITED STATES,"Geography Teachers, Postsecondary",4
6005,DODGE,RAM 1500,2008,15001.0,1,1,40001 - 60000,M,Forties,UNITED STATES,Roofers,4
6014,DODGE,RAM 1500,2006,10001.0,0,1,60001 - 80000,M,UnderTwenty,UNITED STATES,"Clinical, Counseling, and School Psychologists",4
6025,DODGE,RAM 1500,2011,15001.0,1,1,80001 - 100000,M,Unknown,UNITED STATES,Other Management Occupations,4
6037,DODGE,RAM 1500,2006,10001.0,1,1,20001 - 40000,U,Thirties,UNITED STATES,Health Practitioner Support Technologists and Technicians,4
6055,DODGE,RAM 1500,2011,35001.0,0,1,60001 - 80000,M,Fifties,UNITED STATES,Biological Scientists,4
6058,DODGE,RAM 1500,2004,15001.0,1,1,40001 - 60000,M,Forties,UNITED STATES,"Layout Workers, Metal and Plastic",4
6062,DODGE,RAM 1500,2010,15001.0,1,1,20001 - 40000,M,Forties,UNITED STATES,Woodworkers,4
6066,DODGE,RAM 1500,2008,15001.0,0,0,60001 - 80000,M,Thirties,UNITED STATES,Subway and Streetcar Operators,4
6067,DODGE,RAM 1500,2013,20001.0,1,1,20001 - 40000,M,Fifties,UNITED STATES,Bill and Account Collectors,4
6072,DODGE,RAM 2500,2007,30001.0,0,1,60001 - 80000,M,Thirties,UNITED STATES,Credit Counselors and Loan Officers,4
6074,DODGE,RAM 1500,2012,20001.0,1,0,?,M,Fifties,UNITED STATES,"Camera Operators, Television, Video, and Film",4
6077,DODGE,RAM 1500,2008,25001.0,0,1,20001 - 40000,M,Fifties,UNITED STATES,Funeral Attendants,4
6079,DODGE,DAKOTA,2010,15001.0,0,0,?,M,Fifties,UNITED STATES,Occupational Therapy Assistants and Aides,4
6085,DODGE,RAM 1500,2011,20001.0,1,1,140001 - 160000,M,Thirties,UNITED STATES,Dentists,4
6098,DODGE,RAM 2500,2010,30001.0,0,0,0 - 20000,U,Fifties,UNITED STATES,Coaches and Scouts,4
6105,DODGE,RAM 1500,2012,25001.0,0,1,?,M,Forties,UNITED STATES,"Office Machine Operators, Except Computer",4
6107,DODGE,RAM 1500,2005,15001.0,0,1,40001 - 60000,M,Sixties,UNITED STATES,Supervisors of Transportation and Material Moving Workers,4
6115,DODGE,RAM 1500,2012,20001.0,1,1,60001 - 80000,M,Thirties,UNITED STATES,"Library Science Teachers, Postsecondary",4
6120,DODGE,RAM 1500,2011,20001.0,0,1,80001 - 100000,M,Forties,UNITED STATES,"Geoscientists, Except Hydrologists and Geographers",4
6123,DODGE,RAM 1500,2006,15001.0,1,1,40001 - 60000,M,Twenties,UNITED STATES,"Credit Authorizers, Checkers, and Clerks",4
6127,GMC,SIERRA 2500,2008,25001.0,0,1,40001 - 60000,M,Eighties,UNITED STATES,"News Analysts, Reporters, and Journalists",4
6130,GMC,CANYON,2012,20001.0,1,0,40001 - 60000,M,Twenties,UNITED STATES,Motorboat Mechanics and Service Technicians,4
6137,DODGE,RAM 1500,2006,15001.0,0,1,60001 - 80000,M,Thirties,UNITED STATES,Training and Development Specialists,4
6139,DODGE,DAKOTA,2011,15001.0,1,1,40001 - 60000,M,Sixties,UNITED STATES,Curators,4
6144,GMC,CANYON,2008,15001.0,0,1,120001 - 140000,M,Thirties,UNITED STATES,Computer and Information Research Scientists,4
6160,DODGE,RAM 1500,2008,20001.0,0,1,20001 - 40000,U,Thirties,UNITED STATES,Reservation and Transportation Ticket Agents and Travel Clerks,4
6173,DODGE,RAM 1500,2011,15001.0,0,1,20001 - 40000,M,UnderTwenty,UNITED STATES,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",4
6178,DODGE,RAM 1500,2004,10001.0,0,1,40001 - 60000,M,Twenties,UNITED STATES,First-Line Supervisors of Building and Grounds Cleaning and Maintenance Workers,4
6187,DODGE,RAM 1500,2012,20001.0,1,1,20001 - 40000,M,Fifties,UNITED STATES,Rehabilitation Counselors,4
6191,DODGE,RAM 1500,2009,25001.0,1,1,40001 - 60000,M,Thirties,UNITED STATES,Glaziers,4
6207,DODGE,RAM 1500,2012,20001.0,1,0,?,M,Twenties,UNITED STATES,Gambling Services Workers,4
6216,DODGE,RAM 3500,2007,25001.0,1,1,40001 - 60000,M,Fifties,UNITED STATES,"Fine Artists, Including Painters, Sculptors, and Illustrators",4
6220,DODGE,RAM 1500,2010,15001.0,0,1,200001+,M,Thirties,UNITED STATES,"Physicians, All Other; and Ophthalmologists, Except Pediatric",4
6225,DODGE,RAM 1500,2009,15001.0,1,0,?,M,Fifties,UNITED STATES,Conservation Scientists and Foresters,4
6226,DODGE,RAM 1500,2012,20001.0,0,1,40001 - 60000,M,Forties,UNITED STATES,Rail-Track Laying and Maintenance Equipment Operators,4
6233,DODGE,RAM 1500,2008,20001.0,1,1,20001 - 40000,M,UnderTwenty,UNITED STATES,"Computer, Automated Teller, and Office Machine Repairers",4
6235,DODGE,RAM 1500,2012,25001.0,1,1,0 - 20000,M,Thirties,UNITED STATES,"Home Health and Personal Care Aides; and Nursing Assistants, Orderlies, and Psychiatric Aides",4
6244,DODGE,RAM 1500,2005,5001.0,0,1,20001 - 40000,M,Fifties,UNITED STATES,Textile Bleaching and Dyeing Machine Operators and Tenders,4
6246,DODGE,RAM 1500,2008,10001.0,0,1,20001 - 40000,M,Fifties,UNITED STATES,Other Sales and Related Workers,4
6259,DODGE,RAM 1500,2013,25001.0,1,0,?,M,Fifties,UNITED STATES,Training and Development Managers,4
6262,DODGE,RAM 1500,2010,20001.0,1,0,100001 - 120000,M,Fifties,UNITED STATES,Human Resources Managers,4
6265,DODGE,RAM 1500,2013,35001.0,1,1,200001+,M,Twenties,UNITED STATES,Family Medicine Physicians,4
6273,DODGE,RAM 1500,2011,25001.0,1,1,20001 - 40000,M,Twenties,UNITED STATES,Miscellaneous Office and Administrative Support Workers,4
6287,DODGE,RAM 1500,2006,20001.0,0,0,?,M,Twenties,UNITED STATES,"Plumbers, Pipefitters, and Steamfitters",4
6299,DODGE,RAM 1500,2010,20001.0,0,1,80001 - 100000,M,Twenties,UNITED STATES,"Physics Teachers, Postsecondary",4
6312,DODGE,RAM 1500,2004,10001.0,1,1,40001 - 60000,M,Forties,UNITED STATES,Rail-Track Laying and Maintenance Equipment Operators,4
6318,DODGE,RAM 1500,2011,20001.0,0,1,100001 - 120000,M,Forties,UNITED STATES,General and Operations Managers,4
6321,DODGE,RAM 1500,2010,20001.0,1,1,60001 - 80000,M,Forties,UNITED STATES,Accountants and Auditors,4
6324,DODGE,RAM 1500,2012,15001.0,1,1,60001 - 80000,M,Thirties,UNITED STATES,"Social Sciences Teachers, Postsecondary, All Other",4
6327,DODGE,RAM 1500,2008,10001.0,1,1,0 - 20000,M,Fifties,UNITED STATES,Animal Caretakers,4
6328,GMC,CANYON,2012,10001.0,0,1,20001 - 40000,M,Sixties,UNITED STATES,Miscellaneous Motor Vehicle Operators,4
6341,DODGE,RAM 1500,2007,15001.0,0,1,20001 - 40000,M,Forties,UNITED STATES,"Miscellaneous Vehicle and Mobile Equipment Mechanics, Installers, and Repairers",4
6344,DODGE,RAM 3500,2011,35001.0,1,1,100001 - 120000,M,Thirties,UNITED STATES,Software Developers and Software Quality Assurance Analysts and Testers,4
6348,DODGE,RAM 1500,2011,15001.0,0,1,0 - 20000,M,Fifties,UNITED STATES,Motion Picture Projectionists,4
6355,DODGE,RAM 1500,2009,20001.0,0,1,60001 - 80000,M,Twenties,UNITED STATES,"Social Work Teachers, Postsecondary",4
6360,DODGE,RAM 1500,2008,10001.0,0,1,20001 - 40000,M,Forties,UNITED STATES,Helpers--Extraction Workers,4
6361,DODGE,RAM 1500,2011,25001.0,0,0,40001 - 60000,M,Twenties,UNITED STATES,Loan Interviewers and Clerks,4
6363,DODGE,RAM 1500,2003,10001.0,0,0,0 - 20000,M,Sixties,UNITED STATES,Dining Room and Cafeteria Attendants and Bartender Helpers,4
6368,DODGE,RAM 1500,2011,15001.0,1,1,80001 - 100000,M,Fifties,UNITED STATES,"Computer Science Teachers, Postsecondary",4
6377,DODGE,RAM 1500,2004,10001.0,1,1,20001 - 40000,M,Twenties,UNITED STATES,Semiconductor Processing Technicians,4
6381,DODGE,RAM 1500,2012,30001.0,1,0,?,M,Fifties,UNITED STATES,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",4
6390,DODGE,RAM 1500,2007,20001.0,1,1,60001 - 80000,M,Forties,UNITED STATES,Postsecondary Teachers,4
6395,DODGE,RAM 1500,2012,20001.0,1,1,100001 - 120000,M,Thirties,UNITED STATES,Optometrists,4
6403,DODGE,RAM 1500,2007,15001.0,1,1,60001 - 80000,M,Forties,UNITED STATES,"Life, Physical, and Social Science Occupations",4
6407,DODGE,RAM SRT 10,2004,20001.0,0,1,200001+,M,Forties,UNITED STATES,General Internal Medicine Physicians,4
6415,DODGE,RAM 1500,2013,20001.0,0,1,100001 - 120000,M,Forties,UNITED STATES,Nuclear Engineers,4
6425,DODGE,RAM 1500,2003,5001.0,0,0,?,M,Twenties,UNITED STATES,Ship Engineers,4
6426,DODGE,RAM 1500,2012,30001.0,0,1,20001 - 40000,U,Forties,UNITED STATES,Helpers--Roofers,4
6430,DODGE,RAM 1500,2007,10001.0,0,1,20001 - 40000,M,Forties,UNITED STATES,Tellers,4
6438,DODGE,RAM 1500,2013,30001.0,1,0,?,M,Forties,UNITED STATES,Emergency Medical Technicians and Paramedics,4
6457,DODGE,RAM 1500,2005,10001.0,0,1,120001 - 140000,M,Forties,UNITED STATES,Astronomers and Physicists,4
6460,DODGE,RAM 1500,2008,15001.0,0,1,0 - 20000,M,Sixties,UNITED STATES,Childcare Workers,4
6467,DODGE,RAM 1500,2012,35001.0,1,1,100001 - 120000,M,Forties,UNITED STATES,Chemical Engineers,4
6468,DODGE,RAM 2500,2009,25001.0,1,1,60001 - 80000,M,Thirties,UNITED STATES,Compliance Officers,4
6485,DODGE,RAM 1500,2006,10001.0,0,1,80001 - 100000,M,Fifties,UNITED STATES,Genetic Counselors,4
