,purchase_make,purchase_model,purchase_vehicle_year,purchase_price_LB,trade_in,vehicle_financing,customer_income,customer_gender,AgeBin,made_in,job_assign,Labels
3541,CHEVROLET,CAMARO,2011,20001.0,1,1,60001 - 80000,F,Forties,UNITED STATES,Chemists,4
3548,FORD,MUSTANG,2012,15001.0,0,1,200001+,F,Fifties,UNITED STATES,Family Medicine Physicians,4
3551,CHEVROLET,CAMARO,2011,20001.0,0,1,20001 - 40000,F,Twenties,UNITED STATES,Passenger Attendants,4
3553,PORSCHE,BOXSTER,2006,30001.0,0,1,80001 - 100000,F,Fifties,GERMANY,"Engineering and Architecture Teachers, Postsecondary",4
3554,VOLVO,C70,2008,20001.0,0,1,200001+,F,Seventies,SWEDEN,General Internal Medicine Physicians,4
3556,JEEP,WRANGLER,2010,20001.0,1,1,40001 - 60000,F,Thirties,UNITED STATES,Procurement Clerks,4
3564,CHEVROLET,CAMARO,2012,15001.0,0,1,20001 - 40000,F,Forties,UNITED STATES,Bartenders,4
3569,FORD,MUSTANG,2013,20001.0,1,1,80001 - 100000,F,Forties,UNITED STATES,"Life Sciences Teachers, Postsecondary",4
3572,JEEP,WRANGLER,2012,20001.0,1,1,20001 - 40000,F,Twenties,UNITED STATES,"Tailors, Dressmakers, and Custom Sewers",4
3579,FORD,MUSTANG,2012,20001.0,1,1,20001 - 40000,F,Thirties,UNITED STATES,Sewing Machine Operators,4
3587,FORD,MUSTANG,2004,10001.0,0,1,60001 - 80000,F,Fifties,UNITED STATES,"Math and Computer Science Teachers, Postsecondary",4
3593,AUDI,A3,2010,15001.0,0,1,40001 - 60000,F,Forties,GERMANY,Desktop Publishers,4
3610,FORD,MUSTANG,2012,15001.0,0,1,40001 - 60000,F,Twenties,UNITED STATES,Sheet Metal Workers,4
3611,FORD,MUSTANG,2006,15001.0,0,1,0 - 20000,F,Twenties,UNITED STATES,Shampooers,4
3620,FORD,MUSTANG,2013,15001.0,0,1,60001 - 80000,F,Forties,UNITED STATES,Line Installers and Repairers,4
3624,VOLKSWAGEN,BEETLE,2007,10001.0,1,1,40001 - 60000,F,Forties,GERMANY,Riggers,4
3626,VOLVO,C70,2010,25001.0,1,1,0 - 20000,F,Forties,SWEDEN,Animal Care and Service Workers,4
3632,JEEP,WRANGLER,2010,15001.0,0,1,20001 - 40000,F,Thirties,UNITED STATES,Pipelayers,4
3635,FORD,MUSTANG,2003,5001.0,0,1,100001 - 120000,F,Fifties,UNITED STATES,"Psychologists, All Other",4
3636,FORD,MUSTANG,2012,15001.0,1,1,80001 - 100000,U,Forties,UNITED STATES,Miscellaneous Social Scientists and Related Workers,4
3642,CHEVROLET,CAMARO,2010,15001.0,0,1,40001 - 60000,F,Thirties,UNITED STATES,Water and Wastewater Treatment Plant and System Operators,4
3646,MERCEDES-BENZ,SLK280,2006,20001.0,1,1,40001 - 60000,F,Forties,GERMANY,Stonemasons,4
3653,CHEVROLET,CAMARO,2010,25001.0,0,1,60001 - 80000,F,Thirties,UNITED STATES,"Special Education Teachers, Middle School",4
3656,MERCEDES-BENZ,SLK350,2007,20001.0,0,1,80001 - 100000,U,Twenties,GERMANY,"Social Scientists and Related Workers, All Other",4
3661,FORD,MUSTANG,2008,15001.0,1,1,0 - 20000,F,Forties,UNITED STATES,Other Protective Service Workers,4
3662,CHEVROLET,CAMARO,2011,20001.0,1,1,0 - 20000,U,Twenties,UNITED STATES,Residential Advisors,4
3665,CHEVROLET,CAMARO,2010,25001.0,0,1,20001 - 40000,F,Twenties,UNITED STATES,"Mixing and Blending Machine Setters, Operators, and Tenders",4
3670,VOLKSWAGEN,BEETLE,2010,10001.0,0,1,40001 - 60000,F,Twenties,GERMANY,"Bookkeeping, Accounting, and Auditing Clerks",4
3675,JEEP,WRANGLER,2008,15001.0,0,1,60001 - 80000,F,Fifties,UNITED STATES,"Psychology Teachers, Postsecondary",4
3680,VOLKSWAGEN,BEETLE,2012,15001.0,0,1,40001 - 60000,F,Forties,GERMANY,Occupational Therapy and Physical Therapist Assistants and Aides,4
3685,VOLKSWAGEN,BEETLE,2009,10001.0,1,1,80001 - 100000,F,Thirties,GERMANY,Database and Network Administrators and Architects,4
3690,FORD,MUSTANG,2006,15001.0,0,1,40001 - 60000,F,Twenties,UNITED STATES,"Morticians, Undertakers, and Funeral Arrangers",4
3693,CHEVROLET,CAMARO,2013,20001.0,1,1,80001 - 100000,F,Forties,UNITED STATES,Atmospheric and Space Scientists,4
3694,AUDI,A3,2009,15001.0,0,1,80001 - 100000,F,Thirties,GERMANY,Materials Engineers,4
3699,FORD,MUSTANG,2012,20001.0,0,1,20001 - 40000,F,Forties,UNITED STATES,Dining Room and Cafeteria Attendants and Bartender Helpers,4
3705,BMW,650,2008,40001.0,1,1,20001 - 40000,F,Thirties,GERMANY,Miscellaneous Metal Workers and Plastic Workers,4
3706,CHEVROLET,CAMARO,2010,20001.0,1,1,40001 - 60000,U,Thirties,UNITED STATES,"Electric Motor, Power Tool, and Related Repairers",4
3710,JEEP,WRANGLER,2008,20001.0,1,1,40001 - 60000,F,Thirties,UNITED STATES,Real Estate Brokers and Sales Agents,4
3711,VOLKSWAGEN,BEETLE,2004,10001.0,0,1,40001 - 60000,F,Twenties,GERMANY,Lodging Managers,4
3720,FORD,MUSTANG,2010,20001.0,0,1,20001 - 40000,F,Forties,UNITED STATES,Medical Assistants,4
3729,JEEP,WRANGLER,2009,20001.0,1,1,200001+,F,Thirties,UNITED STATES,"Physicians, All Other; and Ophthalmologists, Except Pediatric",4
3750,CHEVROLET,CAMARO,2010,25001.0,0,1,20001 - 40000,F,Thirties,UNITED STATES,"Cooks, All Other",4
3751,CHEVROLET,CAMARO,2010,20001.0,0,1,80001 - 100000,F,Fifties,UNITED STATES,"Education Administrators, Kindergarten through Secondary",4
3752,VOLKSWAGEN,BEETLE,2008,10001.0,1,1,40001 - 60000,F,Fifties,GERMANY,Mechanical Door Repairers,4
3771,VOLKSWAGEN,BEETLE,2012,20001.0,1,1,60001 - 80000,F,Thirties,GERMANY,Respiratory Therapists,4
3774,CHEVROLET,CAMARO,2011,20001.0,1,1,0 - 20000,F,Forties,UNITED STATES,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",4
3777,JEEP,WRANGLER,2004,15001.0,0,1,60001 - 80000,F,Thirties,UNITED STATES,"Claims Adjusters, Appraisers, Examiners, and Investigators",4
3778,VOLKSWAGEN,BEETLE,2010,15001.0,0,1,0 - 20000,F,Fifties,GERMANY,Funeral Attendants,4
3794,CHEVROLET,CAMARO,2013,25001.0,1,1,120001 - 140000,F,Forties,UNITED STATES,Pharmacists,4
3803,FORD,MUSTANG,2012,15001.0,1,1,20001 - 40000,F,Twenties,UNITED STATES,"Textile, Apparel, and Furnishings Workers",4
3833,FORD,MUSTANG,2012,15001.0,1,1,60001 - 80000,F,Thirties,UNITED STATES,Audiologists,4
3839,CHEVROLET,CAMARO,2010,20001.0,0,1,40001 - 60000,F,Thirties,UNITED STATES,"Tank Car, Truck, and Ship Loaders",4
3841,VOLVO,C70,2007,15001.0,1,1,20001 - 40000,F,Thirties,SWEDEN,"Grinding and Polishing Workers, Hand",4
3847,FORD,MUSTANG,2006,15001.0,0,1,40001 - 60000,F,Forties,UNITED STATES,"Model Makers, Metal and Plastic",4
3861,FORD,MUSTANG,2012,15001.0,1,1,40001 - 60000,F,Sixties,UNITED STATES,Dredge Operators,4
3867,JEEP,WRANGLER,2012,30001.0,0,1,0 - 20000,U,Twenties,UNITED STATES,Gambling Services Workers,4
3877,JEEP,WRANGLER,2008,15001.0,1,1,40001 - 60000,F,Twenties,UNITED STATES,"Industrial Machinery Installation, Repair, and Maintenance Workers",4
3880,VOLKSWAGEN,BEETLE,2009,15001.0,1,1,120001 - 140000,F,Fifties,GERMANY,Operations Specialties Managers,4
3882,FORD,MUSTANG,2008,15001.0,0,1,40001 - 60000,F,Forties,UNITED STATES,Geological and Hydrologic Technicians,4
3886,VOLKSWAGEN,BEETLE,2005,10001.0,0,1,40001 - 60000,F,Thirties,GERMANY,Archivists,4
3891,JEEP,WRANGLER,2003,15001.0,1,1,80001 - 100000,F,Thirties,UNITED STATES,Atmospheric and Space Scientists,4
3894,MERCEDES-BENZ,SLK350,2006,20001.0,0,1,100001 - 120000,F,Sixties,GERMANY,Computer Network Architects,4
3901,MERCEDES-BENZ,E350,2008,20001.0,0,1,60001 - 80000,F,Fifties,GERMANY,"Sociology Teachers, Postsecondary",4
3904,CHEVROLET,CAMARO,2012,20001.0,1,1,40001 - 60000,F,Thirties,UNITED STATES,"Morticians, Undertakers, and Funeral Arrangers",4
3906,JEEP,WRANGLER,2009,20001.0,1,0,0 - 20000,F,Fifties,UNITED STATES,"Food Servers, Nonrestaurant",4
3908,CHEVROLET,CAMARO,2010,25001.0,1,1,80001 - 100000,F,Forties,UNITED STATES,Other Management Occupations,4
3913,JEEP,WRANGLER,2008,15001.0,1,1,140001 - 160000,F,Forties,UNITED STATES,"Airline Pilots, Copilots, and Flight Engineers",4
3914,MERCEDES-BENZ,SLK280,2006,20001.0,0,1,100001 - 120000,F,Forties,GERMANY,Nurse Midwives,4
3915,FORD,MUSTANG,2010,15001.0,1,1,20001 - 40000,F,Twenties,UNITED STATES,Waiters and Waitresses,4
3919,JEEP,WRANGLER,2008,20001.0,0,1,40001 - 60000,F,Seventies,UNITED STATES,Mechanical Door Repairers,4
3932,VOLKSWAGEN,BEETLE,2008,10001.0,1,1,20001 - 40000,U,Twenties,GERMANY,Skincare Specialists,4
3933,FORD,MUSTANG,2013,15001.0,1,1,40001 - 60000,F,Forties,UNITED STATES,Prepress Technicians and Workers,4
3939,MERCEDES-BENZ,E350,2008,20001.0,1,1,60001 - 80000,F,Fifties,GERMANY,Executive Secretaries and Executive Administrative Assistants,4
3940,FORD,MUSTANG,2012,15001.0,1,1,40001 - 60000,F,Twenties,UNITED STATES,Surveying and Mapping Technicians,4
3942,FORD,MUSTANG,2006,10001.0,0,1,40001 - 60000,F,Twenties,UNITED STATES,"Camera Operators, Television, Video, and Film",4
3952,VOLKSWAGEN,BEETLE,2007,10001.0,0,1,80001 - 100000,F,Forties,GERMANY,"Health Teachers, Postsecondary",4
3958,MERCEDES-BENZ,E350,2006,15001.0,0,1,120001 - 140000,F,Forties,GERMANY,Petroleum Engineers,4
3959,FORD,MUSTANG,2008,10001.0,0,1,40001 - 60000,F,Twenties,UNITED STATES,Wind Turbine Service Technicians,4
3963,MERCEDES-BENZ,SLK350,2009,25001.0,1,1,120001 - 140000,F,Thirties,GERMANY,Purchasing Managers,4
3964,AUDI,A3,2010,20001.0,1,1,60001 - 80000,F,Thirties,GERMANY,"Chemistry Teachers, Postsecondary",4
3968,FORD,MUSTANG,2010,20001.0,0,1,80001 - 100000,F,Twenties,UNITED STATES,Financial Examiners,4
3970,AUDI,A3,2008,15001.0,1,1,60001 - 80000,F,Forties,GERMANY,Transportation Inspectors,4
3975,CHEVROLET,CAMARO,2010,20001.0,1,1,100001 - 120000,F,Thirties,UNITED STATES,"Engineering Teachers, Postsecondary",4
3979,VOLKSWAGEN,BEETLE,2006,10001.0,1,1,40001 - 60000,F,Thirties,GERMANY,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",4
3982,MERCEDES-BENZ,SLK320,2004,15001.0,0,1,60001 - 80000,F,Fifties,GERMANY,Subway and Streetcar Operators,4
3983,CHEVROLET,CORVETTE,2004,25001.0,1,1,40001 - 60000,F,Fifties,UNITED STATES,Supervisors of Office and Administrative Support Workers,4
3986,JEEP,WRANGLER,2007,20001.0,1,1,60001 - 80000,F,Thirties,UNITED STATES,"Clinical, Counseling, and School Psychologists",4
3991,FORD,MUSTANG,2006,15001.0,1,1,60001 - 80000,F,UnderTwenty,UNITED STATES,Editors,4
3994,FORD,MUSTANG,2013,25001.0,1,1,0 - 20000,F,Sixties,UNITED STATES,Couriers and Messengers,4
3998,FORD,MUSTANG,2004,10001.0,0,1,200001+,F,Forties,UNITED STATES,General Internal Medicine Physicians,4
4003,VOLKSWAGEN,BEETLE,2008,15001.0,1,1,20001 - 40000,F,Twenties,GERMANY,Printing Press Operators,4
4005,AUDI,TT,2009,25001.0,1,1,80001 - 100000,F,Fifties,GERMANY,Financial Examiners,4
4008,FORD,MUSTANG,2013,20001.0,1,1,80001 - 100000,F,Twenties,UNITED STATES,"Power Plant Operators, Distributors, and Dispatchers",4
4016,CHEVROLET,CORVETTE,2010,30001.0,0,1,80001 - 100000,F,Forties,UNITED STATES,"Computer Occupations, All Other",4
4022,FORD,MUSTANG,2006,10001.0,1,1,20001 - 40000,F,Twenties,UNITED STATES,Light Truck Drivers,4
4030,JEEP,WRANGLER,2012,20001.0,0,1,80001 - 100000,F,Thirties,UNITED STATES,Computer Occupations,4
4034,FORD,MUSTANG,2013,20001.0,0,1,140001 - 160000,F,Twenties,UNITED STATES,Architectural and Engineering Managers,4
4036,MERCEDES-BENZ,E350,2010,30001.0,1,1,80001 - 100000,F,Thirties,GERMANY,"Agricultural Sciences Teachers, Postsecondary",4
4040,MERCEDES-BENZ,E350,2006,20001.0,1,1,80001 - 100000,F,Twenties,GERMANY,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary",4
4044,FORD,MUSTANG,2014,20001.0,1,1,80001 - 100000,F,Thirties,UNITED STATES,"Political Science Teachers, Postsecondary",4
4056,MERCEDES-BENZ,E350,2011,35001.0,1,1,120001 - 140000,F,Thirties,GERMANY,Pharmacists,4
4060,JEEP,WRANGLER,2013,25001.0,1,1,20001 - 40000,F,Forties,UNITED STATES,Library Technicians,4
4065,CHEVROLET,CAMARO,2010,25001.0,0,1,40001 - 60000,U,Twenties,UNITED STATES,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",4
4070,CHEVROLET,CORVETTE,2006,25001.0,0,1,40001 - 60000,F,Forties,UNITED STATES,"Service Unit Operators, Oil and Gas",4
4074,FORD,MUSTANG,2012,25001.0,1,1,40001 - 60000,F,Thirties,UNITED STATES,"Dispatchers, Except Police, Fire, and Ambulance",4
4078,FORD,MUSTANG,2007,10001.0,0,1,20001 - 40000,F,Twenties,UNITED STATES,"Plating Machine Setters, Operators, and Tenders, Metal and Plastic",4
4080,CHEVROLET,CAMARO,2011,20001.0,0,1,40001 - 60000,F,Fifties,UNITED STATES,Social Science Research Assistants,4
4082,FORD,MUSTANG,2011,15001.0,0,1,20001 - 40000,F,Twenties,UNITED STATES,Dining Room and Cafeteria Attendants and Bartender Helpers,4
4090,VOLKSWAGEN,BEETLE,2003,10001.0,1,1,20001 - 40000,F,Thirties,GERMANY,Waiters and Waitresses,4
4093,JEEP,WRANGLER,2012,30001.0,1,1,60001 - 80000,F,Thirties,UNITED STATES,Environmental Scientists and Geoscientists,4
4095,JEEP,WRANGLER,2006,15001.0,0,1,40001 - 60000,F,Forties,UNITED STATES,Exercise Physiologists,4
4097,MERCEDES-BENZ,E350,2007,15001.0,1,1,40001 - 60000,F,Forties,GERMANY,"Property, Real Estate, and Community Association Managers",4
4100,FORD,MUSTANG,2003,15001.0,0,1,40001 - 60000,F,Twenties,UNITED STATES,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",4
4106,JEEP,WRANGLER,2007,20001.0,1,1,100001 - 120000,F,Twenties,UNITED STATES,Medical and Health Services Managers,4
4108,FORD,MUSTANG,2013,15001.0,1,1,0 - 20000,F,Unknown,UNITED STATES,Animal Care and Service Workers,4
4109,FORD,MUSTANG,2006,10001.0,1,1,60001 - 80000,F,Forties,UNITED STATES,"Special Education Teachers, All Other",4
4117,FORD,MUSTANG,2012,20001.0,1,1,40001 - 60000,F,Forties,UNITED STATES,"Rail Yard Engineers, Dinkey Operators, and Hostlers",4
4118,FORD,MUSTANG,2011,20001.0,0,1,40001 - 60000,F,Thirties,UNITED STATES,Operating Engineers and Other Construction Equipment Operators,4
4119,JEEP,WRANGLER,2006,15001.0,1,1,80001 - 100000,F,Forties,UNITED STATES,Management Analysts,4
4120,CHEVROLET,CAMARO,2010,25001.0,1,1,40001 - 60000,F,Twenties,UNITED STATES,Sailors and Marine Oilers,4
4130,CHEVROLET,CAMARO,2010,20001.0,0,0,20001 - 40000,F,Forties,UNITED STATES,Tree Trimmers and Pruners,4
4137,MERCEDES-BENZ,E350,2010,25001.0,0,1,60001 - 80000,F,Thirties,GERMANY,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",4
4139,VOLKSWAGEN,BEETLE,2007,15001.0,1,1,20001 - 40000,F,Twenties,GERMANY,Slaughterers and Meat Packers,4
4140,FORD,MUSTANG,2005,10001.0,0,1,40001 - 60000,F,Thirties,UNITED STATES,Food Service Managers,4
4146,VOLKSWAGEN,BEETLE,2012,15001.0,1,1,80001 - 100000,F,Forties,GERMANY,Healthcare Diagnosing or Treating Practitioners,4
4149,CHEVROLET,CAMARO,2012,20001.0,1,1,100001 - 120000,F,Thirties,UNITED STATES,Actuaries,4
4151,CHEVROLET,CAMARO,2011,25001.0,0,1,40001 - 60000,F,Thirties,UNITED STATES,"Welding, Soldering, and Brazing Workers",4
4153,JEEP,WRANGLER,2012,25001.0,0,1,20001 - 40000,F,Thirties,UNITED STATES,Self-Enrichment Teachers,4
4155,MERCEDES-BENZ,E350,2010,30001.0,1,1,40001 - 60000,F,Thirties,GERMANY,Surgical Technologists,4
4156,CHEVROLET,CAMARO,2013,25001.0,0,1,40001 - 60000,F,Twenties,UNITED STATES,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",4
4161,JEEP,WRANGLER,2009,25001.0,0,1,40001 - 60000,F,Fifties,UNITED STATES,Engine and Other Machine Assemblers,4
4164,MERCEDES-BENZ,E350,2009,25001.0,1,1,0 - 20000,F,Seventies,GERMANY,"Food Servers, Nonrestaurant",4
4169,FORD,MUSTANG,2012,20001.0,0,1,20001 - 40000,F,Thirties,UNITED STATES,"Switchboard Operators, Including Answering Service",4
4186,FORD,MUSTANG,2008,20001.0,1,1,80001 - 100000,F,Forties,UNITED STATES,Miscellaneous Computer Occupations,4
4187,FORD,MUSTANG,2007,10001.0,0,1,40001 - 60000,F,Sixties,UNITED STATES,Industrial Engineering Technologists and Technicians,4
4189,CHEVROLET,CAMARO,2010,25001.0,1,1,100001 - 120000,F,Forties,UNITED STATES,"Judges, Magistrates, and Other Judicial Workers",4
4190,JEEP,WRANGLER,2011,25001.0,1,1,200001+,F,Thirties,UNITED STATES,Family Medicine Physicians,4
4197,MERCEDES-BENZ,E350,2008,20001.0,1,1,100001 - 120000,F,Forties,GERMANY,Software Developers and Software Quality Assurance Analysts and Testers,4
4198,MERCEDES-BENZ,E350,2011,35001.0,1,0,140001 - 160000,F,Thirties,GERMANY,"Airline Pilots, Copilots, and Flight Engineers",4
4201,CHEVROLET,CAMARO,2013,35001.0,0,1,40001 - 60000,F,Twenties,UNITED STATES,"Layout Workers, Metal and Plastic",4
4202,AUDI,TT,2008,25001.0,1,1,60001 - 80000,F,Sixties,GERMANY,Miscellaneous Healthcare Diagnosing or Treating Practitioners,4
4203,MERCEDES-BENZ,E350,2009,25001.0,0,1,20001 - 40000,U,Twenties,GERMANY,"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic",4
4204,FORD,MUSTANG,2012,15001.0,1,1,40001 - 60000,F,Thirties,UNITED STATES,Designers,4
4207,CHEVROLET,CAMARO,2011,15001.0,1,1,20001 - 40000,U,Twenties,UNITED STATES,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",4
4208,JEEP,WRANGLER,2012,20001.0,1,1,20001 - 40000,F,Twenties,UNITED STATES,Miscellaneous Production Workers,4
4211,FORD,MUSTANG,2004,10001.0,1,1,20001 - 40000,F,Thirties,UNITED STATES,Tour and Travel Guides,4
4215,JEEP,WRANGLER,2005,15001.0,1,1,40001 - 60000,U,Thirties,UNITED STATES,Costume Attendants,4
4219,CHEVROLET,CAMARO,2013,20001.0,0,1,0 - 20000,F,Fifties,UNITED STATES,Dining Room and Cafeteria Attendants and Bartender Helpers,4
4222,CHEVROLET,CORVETTE,2008,30001.0,1,1,20001 - 40000,F,Thirties,UNITED STATES,"Forest, Conservation, and Logging Workers",4
4231,CHEVROLET,CAMARO,2010,25001.0,0,1,180001 - 200000,F,Twenties,UNITED STATES,Chief Executives,4
4232,JEEP,WRANGLER,2010,25001.0,0,1,200001+,F,Thirties,UNITED STATES,Family Medicine Physicians,4
4233,FORD,MUSTANG,2008,35001.0,0,1,80001 - 100000,F,Fifties,UNITED STATES,Healthcare Diagnosing or Treating Practitioners,4
4256,FORD,MUSTANG,2012,15001.0,0,0,20001 - 40000,F,Thirties,UNITED STATES,Rehabilitation Counselors,4
4260,FORD,MUSTANG,2012,15001.0,1,0,0 - 20000,F,Thirties,UNITED STATES,Passenger Attendants,4
4265,MERCEDES-BENZ,E350,2008,25001.0,1,1,140001 - 160000,F,Thirties,GERMANY,Dentists,4
4271,FORD,MUSTANG,2007,15001.0,1,1,200001+,F,Thirties,UNITED STATES,Family Medicine Physicians,4
4272,VOLKSWAGEN,BEETLE,2010,10001.0,1,1,20001 - 40000,U,Twenties,GERMANY,"Metal Workers and Plastic Workers, All Other",4
4275,FORD,MUSTANG,2010,15001.0,1,1,60001 - 80000,F,Twenties,UNITED STATES,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary",4
4292,JEEP,WRANGLER,2011,20001.0,1,1,40001 - 60000,F,Thirties,UNITED STATES,Prepress Technicians and Workers,4
4294,MERCEDES-BENZ,E350,2008,20001.0,0,1,40001 - 60000,F,Forties,GERMANY,"Earth Drillers, Except Oil and Gas; and Explosives Workers, Ordnance Handling Experts, and Blasters",4
4295,JEEP,WRANGLER,2004,15001.0,1,1,20001 - 40000,F,Twenties,UNITED STATES,Library Technicians,4
4303,MERCEDES-BENZ,SLK300,2009,25001.0,0,1,60001 - 80000,F,Fifties,GERMANY,"Railroad Brake, Signal, and Switch Operators and Locomotive Firers",4
4304,JEEP,WRANGLER,2009,20001.0,0,1,140001 - 160000,F,Fifties,UNITED STATES,Architectural and Engineering Managers,4
4305,CHEVROLET,CAMARO,2012,20001.0,1,1,20001 - 40000,U,Twenties,UNITED STATES,"Passenger Vehicle Drivers, Except Bus Drivers, Transit and Intercity",4
4307,FORD,MUSTANG,2014,20001.0,0,0,20001 - 40000,F,Twenties,UNITED STATES,Small Engine Mechanics,4
4310,MERCEDES-BENZ,E350,2008,20001.0,0,1,?,U,UnderTwenty,GERMANY,"Cutters and Trimmers, Hand",4
4311,FORD,MUSTANG,2005,15001.0,1,1,0 - 20000,F,Forties,UNITED STATES,Maids and Housekeeping Cleaners,4
4315,MERCEDES-BENZ,E350,2010,30001.0,1,1,0 - 20000,F,Sixties,GERMANY,Shoe Machine Operators and Tenders,4
4317,FORD,MUSTANG,2004,10001.0,0,1,20001 - 40000,F,Fifties,UNITED STATES,Landscaping and Groundskeeping Workers,4
4318,FORD,MUSTANG,2006,15001.0,0,1,40001 - 60000,F,Twenties,UNITED STATES,Industrial Machinery Mechanics,4
4324,CHEVROLET,CAMARO,2013,25001.0,0,1,80001 - 100000,F,Forties,UNITED STATES,Education and Childcare Administrators,4
4336,VOLKSWAGEN,BEETLE,2008,15001.0,0,1,40001 - 60000,F,Thirties,GERMANY,Community and Social Service Occupations,4
4348,JEEP,WRANGLER,2010,15001.0,1,1,80001 - 100000,F,Forties,UNITED STATES,Physical Therapists,4
4357,CHEVROLET,CAMARO,2011,20001.0,1,1,60001 - 80000,F,Twenties,UNITED STATES,Radiologic Technologists and Technicians,4
4359,JEEP,WRANGLER,2009,20001.0,1,1,60001 - 80000,F,Forties,UNITED STATES,"Model Makers and Patternmakers, Wood",4
4367,AUDI,A3,2009,20001.0,1,1,80001 - 100000,U,Forties,GERMANY,Agricultural Engineers,4
4379,JEEP,WRANGLER,2007,15001.0,0,1,20001 - 40000,F,Forties,UNITED STATES,Personal Appearance Workers,4
4387,FORD,MUSTANG,2012,20001.0,0,1,60001 - 80000,F,Sixties,UNITED STATES,Occupational Health and Safety Specialists and Technicians,4
4390,CHEVROLET,CORVETTE,2003,25001.0,0,1,60001 - 80000,F,Forties,UNITED STATES,"Psychology Teachers, Postsecondary",4
4394,FORD,MUSTANG,2006,15001.0,1,0,0 - 20000,F,Twenties,UNITED STATES,Parts Salespersons,4
4395,FORD,MUSTANG,2012,15001.0,1,1,0 - 20000,F,Forties,UNITED STATES,Athletes and Sports Competitors,4
4399,VOLKSWAGEN,BEETLE,2009,10001.0,0,1,20001 - 40000,F,Twenties,GERMANY,"Helpers, Construction Trades",4
4401,FORD,MUSTANG,2012,15001.0,0,1,20001 - 40000,F,Twenties,UNITED STATES,Refuse and Recyclable Material Collectors,4
4403,CHEVROLET,CAMARO,2010,25001.0,1,1,40001 - 60000,F,Thirties,UNITED STATES,Carpet Installers,4
4409,VOLKSWAGEN,BEETLE,2002,10001.0,1,1,40001 - 60000,U,Fifties,GERMANY,Art and Design Workers,4
4411,FORD,MUSTANG,2010,20001.0,0,1,100001 - 120000,F,Forties,UNITED STATES,Astronomers,4
4412,CHEVROLET,CAMARO,2011,20001.0,1,1,60001 - 80000,U,Thirties,UNITED STATES,Market Research Analysts and Marketing Specialists,4
4419,AUDI,A3,2012,25001.0,1,1,60001 - 80000,F,Twenties,GERMANY,Urban and Regional Planners,4
4423,VOLKSWAGEN,BEETLE,2007,10001.0,1,1,40001 - 60000,F,Forties,GERMANY,"Meeting, Convention, and Event Planners",4
4441,FORD,MUSTANG,2012,15001.0,1,1,40001 - 60000,F,Fifties,UNITED STATES,First-Line Supervisors of Building and Grounds Cleaning and Maintenance Workers,4
4454,FORD,MUSTANG,2010,15001.0,1,1,20001 - 40000,F,Twenties,UNITED STATES,Helpers--Production Workers,4
4457,MERCEDES-BENZ,E350,2010,30001.0,0,1,200001+,F,Thirties,GERMANY,General Internal Medicine Physicians,4
4467,CHEVROLET,CAMARO,2010,20001.0,0,1,20001 - 40000,F,Twenties,UNITED STATES,Dancers and Choreographers,4
4468,FORD,MUSTANG,2012,15001.0,0,1,200001+,F,Forties,UNITED STATES,General Internal Medicine Physicians,4
4471,MERCEDES-BENZ,SLK350,2005,20001.0,0,1,80001 - 100000,F,Forties,GERMANY,Computer Programmers,4
4473,MERCEDES-BENZ,E350,2006,15001.0,1,1,20001 - 40000,F,Fifties,GERMANY,Personal Appearance Workers,4
4487,CHEVROLET,CAMARO,2012,30001.0,1,1,40001 - 60000,F,Thirties,UNITED STATES,Curators,4
4492,VOLKSWAGEN,BEETLE,2005,10001.0,0,1,40001 - 60000,F,Fifties,GERMANY,Dredge Operators,4
4497,VOLKSWAGEN,BEETLE,2006,10001.0,1,1,20001 - 40000,U,Sixties,GERMANY,"Building Cleaning Workers, All Other",4
4507,VOLKSWAGEN,BEETLE,2010,15001.0,1,1,20001 - 40000,F,UnderTwenty,GERMANY,Cooks,4
4508,VOLKSWAGEN,BEETLE,2010,10001.0,0,1,20001 - 40000,F,Twenties,GERMANY,Parking Attendants,4
4511,FORD,MUSTANG,2011,15001.0,1,1,80001 - 100000,F,Fifties,UNITED STATES,Statisticians,4
4515,JEEP,WRANGLER,2008,20001.0,1,1,100001 - 120000,F,Forties,UNITED STATES,Actuaries,4
4516,CHEVROLET,CAMARO,2012,20001.0,1,1,40001 - 60000,F,Forties,UNITED STATES,Clergy,4
4524,JEEP,WRANGLER,2012,30001.0,0,1,80001 - 100000,F,Fifties,UNITED STATES,Occupational Therapists,4
4530,FORD,MUSTANG,2012,15001.0,0,1,80001 - 100000,F,Thirties,UNITED STATES,Database and Network Administrators and Architects,4
4531,VOLKSWAGEN,BEETLE,2004,10001.0,1,0,0 - 20000,F,Nineties,GERMANY,Legislators,4
