,purchase_make,purchase_model,purchase_vehicle_year,purchase_price_LB,trade_in,vehicle_financing,customer_income,customer_gender,AgeBin,made_in,job_assign,Labels
6716,CHEVROLET,SILVERADO 1500,2007,10001.0,0,1,60001 - 80000,M,Twenties,UNITED STATES,Stationary Engineers and Boiler Operators,1
6717,GMC,SIERRA 1500,2007,20001.0,0,1,20001 - 40000,M,Twenties,UNITED STATES,"Cooks, Institution and Cafeteria",1
6718,FORD,F150,2004,10001.0,1,0,0 - 20000,M,UnderTwenty,UNITED STATES,Miscellaneous Food Preparation and Serving Related Workers,1
6732,FORD,RANGER,2007,10001.0,1,1,0 - 20000,M,Sixties,UNITED STATES,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",1
6735,FORD,F250,2007,20001.0,0,0,20001 - 40000,M,Thirties,UNITED STATES,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",1
6737,FORD,F150,2008,25001.0,0,1,80001 - 100000,M,Thirties,UNITED STATES,"Transportation, Storage, and Distribution Managers",1
6739,FORD,RANGER,2011,15001.0,0,1,20001 - 40000,M,Fifties,UNITED STATES,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters",1
6745,FORD,RANGER,2003,10001.0,1,1,0 - 20000,M,Sixties,UNITED STATES,Parking Attendants,1
6747,FORD,F350,2003,20001.0,1,1,20001 - 40000,M,Fifties,UNITED STATES,Painting Workers,1
6748,DODGE,DAKOTA,2006,10001.0,0,1,20001 - 40000,M,Forties,UNITED STATES,"Miscellaneous Installation, Maintenance, and Repair Workers",1
6749,FORD,F150,2003,10001.0,0,1,80001 - 100000,M,Forties,UNITED STATES,"Physical Sciences Teachers, Postsecondary",1
6751,FORD,F150,2003,20001.0,0,1,80001 - 100000,M,Forties,UNITED STATES,Genetic Counselors,1
6758,FORD,RANGER,2008,10001.0,0,1,20001 - 40000,M,Twenties,UNITED STATES,Miscellaneous Healthcare Support Occupations,1
6760,CHEVROLET,SILVERADO 1500,2004,15001.0,1,1,60001 - 80000,M,Forties,UNITED STATES,Cost Estimators,1
6766,FORD,F150,2007,15001.0,1,1,100001 - 120000,M,Thirties,UNITED STATES,Nurse Midwives,1
6769,DODGE,DAKOTA,2006,10001.0,0,1,0 - 20000,M,UnderTwenty,UNITED STATES,"Food Servers, Nonrestaurant",1
6771,FORD,F150,2008,15001.0,0,1,60001 - 80000,M,Fifties,UNITED STATES,"Secondary School Teachers, Except Special and Career/Technical Education",1
6773,CHEVROLET,SILVERADO 1500,2004,10001.0,1,1,40001 - 60000,M,Twenties,UNITED STATES,"Fine Artists, Including Painters, Sculptors, and Illustrators",1
6774,FORD,RANGER,2010,15001.0,0,1,80001 - 100000,M,Forties,UNITED STATES,Environmental Engineers,1
6780,FORD,F150,2009,15001.0,0,1,60001 - 80000,M,Fifties,UNITED STATES,Audiologists,1
6783,DODGE,DAKOTA,2007,15001.0,0,1,40001 - 60000,M,Thirties,UNITED STATES,"Refractory Materials Repairers, Except Brickmasons",1
6785,FORD,F150,2006,15001.0,0,1,80001 - 100000,M,Forties,UNITED STATES,Genetic Counselors,1
6792,FORD,RANGER,2005,10001.0,0,1,60001 - 80000,M,Twenties,UNITED STATES,Agricultural and Food Scientists,1
6801,FORD,F150,2006,10001.0,0,1,100001 - 120000,M,Twenties,UNITED STATES,Top Executives,1
6802,FORD,RANGER,2011,15001.0,0,1,0 - 20000,M,Seventies,UNITED STATES,"Home Health and Personal Care Aides; and Nursing Assistants, Orderlies, and Psychiatric Aides",1
6803,CHEVROLET,SILVERADO 1500,2007,20001.0,1,1,20001 - 40000,M,Twenties,UNITED STATES,Other Healthcare Support Occupations,1
6819,CHEVROLET,SILVERADO 2500,2005,10001.0,0,1,20001 - 40000,M,Thirties,UNITED STATES,Septic Tank Servicers and Sewer Pipe Cleaners,1
6826,GMC,CANYON,2005,10001.0,1,1,40001 - 60000,M,Forties,UNITED STATES,Mechanical Engineering Technologists and Technicians,1
6828,CHEVROLET,SILVERADO 1500,2010,15001.0,1,1,20001 - 40000,M,Forties,UNITED STATES,Print Binding and Finishing Workers,1
6829,DODGE,DAKOTA,2004,10001.0,1,1,20001 - 40000,M,Twenties,UNITED STATES,First-Line Supervisors of Food Preparation and Serving Workers,1
6832,CHEVROLET,SILVERADO 1500,2008,15001.0,0,1,40001 - 60000,M,Fifties,UNITED STATES,"Vehicle and Mobile Equipment Mechanics, Installers, and Repairers",1
6834,CHEVROLET,COLORADO,2008,10001.0,1,1,20001 - 40000,M,Twenties,UNITED STATES,"Production Workers, All Other",1
6843,FORD,F150,2006,10001.0,1,1,40001 - 60000,U,Twenties,UNITED STATES,Fish and Game Wardens,1
6849,GMC,SIERRA 1500,2007,15001.0,1,1,20001 - 40000,M,Thirties,UNITED STATES,"Office and Administrative Support Workers, All Other",1
6850,CHEVROLET,SILVERADO 1500,2003,10001.0,0,1,100001 - 120000,M,Forties,UNITED STATES,"Law Teachers, Postsecondary",1
6852,CHEVROLET,COLORADO,2004,5001.0,1,1,20001 - 40000,M,Forties,UNITED STATES,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",1
6859,FORD,F150,2008,15001.0,0,1,40001 - 60000,M,Thirties,UNITED STATES,Supervisors of Building and Grounds Cleaning and Maintenance Workers,1
6864,CHEVROLET,SILVERADO 1500,2006,10001.0,0,1,60001 - 80000,M,Fifties,UNITED STATES,"Philosophy and Religion Teachers, Postsecondary",1
6870,FORD,F150,2008,15001.0,1,1,120001 - 140000,M,Forties,UNITED STATES,Marketing Managers,1
6872,FORD,RANGER,2007,10001.0,0,0,60001 - 80000,M,Forties,UNITED STATES,First-Line Supervisors of Correctional Officers,1
6875,FORD,F150,2008,10001.0,1,1,20001 - 40000,M,Fifties,UNITED STATES,"Crushing, Grinding, Polishing, Mixing, and Blending Workers",1
6876,FORD,F150,2007,15001.0,0,1,40001 - 60000,M,Forties,UNITED STATES,Broadcast Technicians,1
6891,DODGE,DAKOTA,2006,10001.0,1,1,20001 - 40000,M,Forties,UNITED STATES,Motion Picture Projectionists,1
6892,FORD,F150,2003,10001.0,0,1,20001 - 40000,M,Twenties,UNITED STATES,"Packers and Packagers, Hand",1
6896,FORD,F150,2006,15001.0,1,1,80001 - 100000,M,Fifties,UNITED STATES,Database Administrators and Architects,1
6899,GMC,SIERRA 1500,2004,10001.0,0,1,60001 - 80000,M,Thirties,UNITED STATES,Insurance Underwriters,1
6903,CHEVROLET,SILVERADO 1500,2008,20001.0,0,1,40001 - 60000,M,Twenties,UNITED STATES,"Derrick, Rotary Drill, and Service Unit Operators, Oil and Gas",1
6909,GMC,SIERRA 1500,2010,15001.0,0,1,40001 - 60000,M,Sixties,UNITED STATES,Surveying and Mapping Technicians,1
6915,CHEVROLET,SILVERADO 1500,2005,15001.0,0,1,20001 - 40000,M,Thirties,UNITED STATES,Funeral Attendants,1
6916,GMC,SIERRA 1500,2006,15001.0,1,1,0 - 20000,M,Sixties,UNITED STATES,Animal Caretakers,1
6931,FORD,F150,2007,10001.0,0,1,80001 - 100000,M,Twenties,UNITED STATES,Database and Network Administrators and Architects,1
6936,CHEVROLET,SILVERADO 1500,2007,15001.0,1,1,80001 - 100000,M,Fifties,UNITED STATES,"Education Administrators, All Other",1
6945,FORD,F150,2006,20001.0,0,1,100001 - 120000,M,Twenties,UNITED STATES,Top Executives,1
6948,FORD,F150,2007,15001.0,0,0,?,M,Forties,UNITED STATES,"Home Health and Personal Care Aides; and Nursing Assistants, Orderlies, and Psychiatric Aides",1
6954,GMC,SIERRA 1500,2005,10001.0,1,1,20001 - 40000,M,UnderTwenty,UNITED STATES,Driver/Sales Workers,1
6958,FORD,F150,2008,20001.0,1,1,40001 - 60000,M,Thirties,UNITED STATES,"Roof Bolters, Mining",1
6974,CHEVROLET,SILVERADO 1500,2008,10001.0,0,1,100001 - 120000,U,Forties,UNITED STATES,Economists,1
6978,CHEVROLET,SILVERADO 1500,2006,15001.0,0,1,20001 - 40000,M,Fifties,UNITED STATES,"Rock Splitters, Quarry",1
6979,FORD,F150,2006,10001.0,0,1,60001 - 80000,M,Fifties,UNITED STATES,Cost Estimators,1
6981,FORD,F250,2006,25001.0,0,1,100001 - 120000,M,Fifties,UNITED STATES,Management Occupations,1
6982,CHEVROLET,SILVERADO 2500,2006,25001.0,1,1,20001 - 40000,M,Nineties,UNITED STATES,Camera and Photographic Equipment Repairers,1
6983,CHEVROLET,COLORADO,2009,10001.0,0,1,20001 - 40000,M,Twenties,UNITED STATES,Industrial Truck and Tractor Operators,1
6984,CHEVROLET,SILVERADO 1500,2008,15001.0,1,1,80001 - 100000,M,Thirties,UNITED STATES,"Mining and Geological Engineers, Including Mining Safety Engineers",1
6988,CHEVROLET,COLORADO,2006,5001.0,0,0,80001 - 100000,M,Twenties,UNITED STATES,Computer and Information Analysts,1
6991,GMC,SIERRA 1500,2006,15001.0,0,0,200001+,M,Forties,UNITED STATES,General Internal Medicine Physicians,1
6992,FORD,F150,2009,20001.0,0,1,40001 - 60000,M,Forties,UNITED STATES,Tile and Stone Setters,1
6993,CHEVROLET,SILVERADO 1500,2006,15001.0,1,1,60001 - 80000,M,Thirties,UNITED STATES,Urban and Regional Planners,1
6997,CHEVROLET,SILVERADO 1500,2007,10001.0,1,1,0 - 20000,M,Sixties,UNITED STATES,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",1
7005,CHEVROLET,SILVERADO 1500,2006,10001.0,0,1,40001 - 60000,M,Forties,UNITED STATES,Home Appliance Repairers,1
7006,FORD,F150,2008,10001.0,0,1,0 - 20000,M,Twenties,UNITED STATES,"Gambling Service Workers, All Other",1
7015,CHEVROLET,SILVERADO 1500,2006,15001.0,0,0,?,M,Forties,UNITED STATES,"Medical Scientists, Except Epidemiologists",1
7021,CHEVROLET,SILVERADO 1500,2008,10001.0,0,1,20001 - 40000,M,UnderTwenty,UNITED STATES,"Ushers, Lobby Attendants, and Ticket Takers",1
7024,FORD,RANGER,2004,10001.0,0,1,20001 - 40000,M,Forties,UNITED STATES,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",1
7030,CHEVROLET,SILVERADO 1500,2007,10001.0,0,0,?,M,Fifties,UNITED STATES,Photographic Process Workers and Processing Machine Operators,1
7031,CHEVROLET,SILVERADO 2500,2007,30001.0,0,1,20001 - 40000,M,Thirties,UNITED STATES,Septic Tank Servicers and Sewer Pipe Cleaners,1
7034,FORD,F150,2006,10001.0,0,0,?,M,Thirties,UNITED STATES,Atmospheric and Space Scientists,1
7035,CHEVROLET,COLORADO,2005,10001.0,1,0,20001 - 40000,M,Sixties,UNITED STATES,Models,1
7038,FORD,F150,2006,15001.0,0,1,40001 - 60000,M,Twenties,UNITED STATES,"Meter Readers, Utilities",1
7045,FORD,F150,2006,20001.0,1,1,20001 - 40000,M,Thirties,UNITED STATES,"Hotel, Motel, and Resort Desk Clerks",1
7048,FORD,RANGER,2009,10001.0,1,1,80001 - 100000,M,Forties,UNITED STATES,Legal Occupations,1
7053,CHEVROLET,SILVERADO 1500,2006,15001.0,0,1,40001 - 60000,M,Thirties,UNITED STATES,"Directors, Religious Activities and Education",1
7057,FORD,F150,2008,20001.0,1,1,0 - 20000,M,Sixties,UNITED STATES,Dishwashers,1
7059,FORD,F150,2007,10001.0,0,1,40001 - 60000,M,Fifties,UNITED STATES,"Bailiffs, Correctional Officers, and Jailers",1
7061,CHEVROLET,SILVERADO CLASSIC,2007,10001.0,0,0,?,M,Forties,UNITED STATES,"Interviewers, Except Eligibility and Loan",1
7068,CHEVROLET,AVALANCHE 1500,2007,15001.0,1,1,140001 - 160000,M,Forties,UNITED STATES,Architectural and Engineering Managers,1
7077,CHEVROLET,AVALANCHE 1500,2007,20001.0,1,1,60001 - 80000,M,Thirties,UNITED STATES,"Railroad Brake, Signal, and Switch Operators and Locomotive Firers",1
7083,FORD,RANGER,2002,10001.0,0,1,80001 - 100000,M,Forties,UNITED STATES,"Architecture Teachers, Postsecondary",1
7084,FORD,F250,2006,15001.0,0,0,40001 - 60000,M,Forties,UNITED STATES,Security and Fire Alarm Systems Installers,1
7085,CHEVROLET,SILVERADO 1500,2008,15001.0,0,1,80001 - 100000,M,Twenties,UNITED STATES,"Health Specialties Teachers, Postsecondary",1
7087,CHEVROLET,SILVERADO 1500,2006,10001.0,1,1,60001 - 80000,M,Fifties,UNITED STATES,Urban and Regional Planners,1
7090,CHEVROLET,SILVERADO 1500,2009,20001.0,0,1,0 - 20000,M,Sixties,UNITED STATES,Telemarketers,1
7092,FORD,F150,2007,20001.0,0,1,40001 - 60000,M,Forties,UNITED STATES,Miscellaneous Financial Clerks,1
7094,DODGE,DAKOTA,2005,10001.0,1,1,40001 - 60000,M,Twenties,UNITED STATES,"Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel",1
7097,FORD,F150,2006,10001.0,0,1,40001 - 60000,M,Forties,UNITED STATES,"Service Unit Operators, Oil and Gas",1
7106,GMC,SIERRA 2500,2005,15001.0,1,1,120001 - 140000,M,Thirties,UNITED STATES,Political Scientists,1
7110,FORD,F150,2007,20001.0,1,1,20001 - 40000,M,Forties,UNITED STATES,Coaches and Scouts,1
7117,GMC,SIERRA 1500,2008,15001.0,0,1,160001 - 180000,M,Fifties,UNITED STATES,Nurse Anesthetists,1
7121,FORD,RANGER,2007,10001.0,0,1,20001 - 40000,M,Sixties,UNITED STATES,Motorcycle Mechanics,1
7122,FORD,F150,2005,15001.0,1,1,40001 - 60000,M,Twenties,UNITED STATES,"Medical Dosimetrists, Medical Records Specialists, and Health Technologists and Technicians, All Other",1
7128,FORD,RANGER,2010,10001.0,0,1,80001 - 100000,M,Forties,UNITED STATES,Elevator and Escalator Installers and Repairers,1
7130,CHEVROLET,AVALANCHE 1500,2004,15001.0,1,1,60001 - 80000,M,Twenties,UNITED STATES,"Sales Representatives, Wholesale and Manufacturing",1
7134,FORD,RANGER,2006,10001.0,0,0,?,M,Forties,UNITED STATES,Cargo and Freight Agents,1
7146,FORD,F150,2009,15001.0,0,1,20001 - 40000,M,Forties,UNITED STATES,Gambling Cage Workers,1
7151,CHEVROLET,SILVERADO 2500,2006,20001.0,0,0,?,M,Twenties,UNITED STATES,Building Cleaning and Pest Control Workers,1
7153,FORD,F150,2007,15001.0,1,1,40001 - 60000,M,Forties,UNITED STATES,Machinists,1
7155,FORD,F150,2008,15001.0,0,1,40001 - 60000,M,Twenties,UNITED STATES,"Metal Furnace Operators, Tenders, Pourers, and Casters",1
7158,GMC,SIERRA 1500,2011,15001.0,0,1,20001 - 40000,M,Fifties,UNITED STATES,"Athletes, Coaches, Umpires, and Related Workers",1
7162,FORD,F150,2006,15001.0,1,1,80001 - 100000,M,Twenties,UNITED STATES,Veterinarians,1
7164,FORD,F150,2010,15001.0,0,1,0 - 20000,M,Seventies,UNITED STATES,Funeral Attendants,1
7170,CHEVROLET,SILVERADO 2500,2007,20001.0,1,1,20001 - 40000,M,Fifties,UNITED STATES,"Logging Workers, All Other",1
7173,CHEVROLET,COLORADO,2006,10001.0,0,1,20001 - 40000,M,Twenties,UNITED STATES,Dishwashers,1
7184,FORD,RANGER,2010,10001.0,0,0,?,U,Twenties,UNITED STATES,Occupational Therapy Aides,1
7191,FORD,RANGER,2010,10001.0,1,1,20001 - 40000,M,Forties,UNITED STATES,Legislators,1
7192,FORD,F150,2007,20001.0,1,1,40001 - 60000,M,Fifties,UNITED STATES,Firefighters,1
7193,FORD,F350,2008,30001.0,0,1,20001 - 40000,U,Twenties,UNITED STATES,Etchers and Engravers,1
7200,GMC,SIERRA 1500,2008,20001.0,0,1,60001 - 80000,M,Thirties,UNITED STATES,"Arbitrators, Mediators, and Conciliators",1
7202,FORD,RANGER,2003,10001.0,0,1,200001+,M,Sixties,UNITED STATES,"Physicians, All Other; and Ophthalmologists, Except Pediatric",1
7203,FORD,F150,2007,10001.0,1,0,60001 - 80000,M,Forties,UNITED STATES,Dental Hygienists,1
7209,FORD,RANGER,2010,10001.0,0,0,0 - 20000,M,Sixties,UNITED STATES,Food and Beverage Serving Workers,1
7220,FORD,RANGER,2010,10001.0,0,1,80001 - 100000,M,Fifties,UNITED STATES,Computer Occupations,1
7224,FORD,F150,2007,15001.0,0,1,20001 - 40000,M,Sixties,UNITED STATES,"Models, Demonstrators, and Product Promoters",1
7225,CHEVROLET,SILVERADO 1500,2003,10001.0,0,1,40001 - 60000,U,UnderTwenty,UNITED STATES,"Pump Operators, Except Wellhead Pumpers",1
7229,GMC,SIERRA 1500,2003,10001.0,1,1,40001 - 60000,M,Forties,UNITED STATES,Solar Photovoltaic Installers,1
7234,DODGE,DAKOTA,2005,10001.0,0,1,100001 - 120000,M,Forties,UNITED STATES,Aerospace Engineers,1
7235,CHEVROLET,SILVERADO 1500,2008,15001.0,1,1,40001 - 60000,M,Twenties,UNITED STATES,"Carpet, Floor, and Tile Installers and Finishers",1
7256,FORD,F150,2008,10001.0,0,0,?,M,Thirties,UNITED STATES,Railroad Conductors and Yardmasters,1
7257,CHEVROLET,SILVERADO 1500,2008,20001.0,0,1,40001 - 60000,M,Fifties,UNITED STATES,Occupational Therapy and Physical Therapist Assistants and Aides,1
7258,CHEVROLET,SILVERADO 1500,2009,15001.0,0,1,60001 - 80000,M,Twenties,UNITED STATES,"Social Work Teachers, Postsecondary",1
7260,CHEVROLET,AVALANCHE 1500,2008,20001.0,1,1,20001 - 40000,M,Fifties,UNITED STATES,Tire Repairers and Changers,1
7265,GMC,SIERRA 1500,2006,10001.0,0,1,160001 - 180000,M,Forties,UNITED STATES,Nurse Anesthetists,1
7266,FORD,F350,2006,15001.0,1,1,200001+,M,Twenties,UNITED STATES,General Internal Medicine Physicians,1
7267,CHEVROLET,SILVERADO 1500,2004,10001.0,0,1,40001 - 60000,M,Forties,UNITED STATES,"Life, Physical, and Social Science Technicians",1
7273,CHEVROLET,SILVERADO 1500,2011,15001.0,0,1,80001 - 100000,M,Fifties,UNITED STATES,Management Analysts,1
7276,CHEVROLET,SILVERADO 1500,2005,15001.0,0,0,?,M,Forties,UNITED STATES,Chemical Engineers,1
7280,GMC,SIERRA 1500,2006,15001.0,1,0,40001 - 60000,M,Thirties,UNITED STATES,Water Transportation Workers,1
7293,FORD,F150,2011,20001.0,0,1,20001 - 40000,M,Forties,UNITED STATES,"Library Assistants, Clerical",1
7294,FORD,RANGER,2009,10001.0,0,1,20001 - 40000,M,Fifties,UNITED STATES,Motorcycle Mechanics,1
7296,DODGE,DAKOTA,2005,15001.0,1,1,20001 - 40000,M,Forties,UNITED STATES,Tire Repairers and Changers,1
7297,FORD,F150,2005,10001.0,0,0,?,M,Fifties,UNITED STATES,Air Traffic Controllers and Airfield Operations Specialists,1
7300,CHEVROLET,COLORADO,2007,10001.0,0,1,20001 - 40000,M,Fifties,UNITED STATES,Legislators,1
7301,CHEVROLET,AVALANCHE 1500,2004,10001.0,1,0,20001 - 40000,M,Thirties,UNITED STATES,Metal Workers and Plastic Workers,1
7307,CHEVROLET,AVALANCHE 1500,2005,15001.0,1,1,40001 - 60000,M,Sixties,UNITED STATES,Bridge and Lock Tenders,1
7308,FORD,F150,2008,15001.0,1,1,20001 - 40000,M,Sixties,UNITED STATES,Refuse and Recyclable Material Collectors,1
7318,FORD,F250,2005,10001.0,0,0,0 - 20000,M,Thirties,UNITED STATES,Cashiers,1
7319,FORD,F150,2006,15001.0,0,0,?,M,Fifties,UNITED STATES,Miscellaneous Engineers,1
7325,GMC,SIERRA 1500,2002,10001.0,0,1,60001 - 80000,M,Sixties,UNITED STATES,"Career/Technical Education Teachers, Middle School",1
7349,CHEVROLET,SILVERADO 1500,2005,15001.0,1,1,60001 - 80000,M,Forties,UNITED STATES,Audiologists,1
7351,FORD,F150,2007,15001.0,1,1,80001 - 100000,M,Thirties,UNITED STATES,Operations Research Analysts,1
7354,FORD,F150,2011,20001.0,0,1,180001 - 200000,M,Fifties,UNITED STATES,Chief Executives,1
7355,CHEVROLET,COLORADO,2005,10001.0,0,1,40001 - 60000,M,Twenties,UNITED STATES,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",1
7358,FORD,RANGER,2010,10001.0,0,1,140001 - 160000,M,Forties,UNITED STATES,"Airline Pilots, Copilots, and Flight Engineers",1
7361,FORD,F150,2006,15001.0,1,0,?,M,Sixties,UNITED STATES,Miscellaneous Production Workers,1
7362,CHEVROLET,SILVERADO 1500,2002,10001.0,0,1,200001+,M,Fifties,UNITED STATES,General Internal Medicine Physicians,1
7363,GMC,SIERRA 1500,2004,15001.0,0,1,40001 - 60000,M,Twenties,UNITED STATES,Brokerage Clerks,1
7369,GMC,SIERRA 1500,2008,15001.0,0,1,60001 - 80000,M,Twenties,UNITED STATES,Cost Estimators,1
7370,CHEVROLET,SILVERADO 1500,2009,20001.0,1,1,20001 - 40000,M,Thirties,UNITED STATES,Legislators,1
7371,GMC,SIERRA 1500,2005,10001.0,0,1,40001 - 60000,U,Twenties,UNITED STATES,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",1
7374,FORD,F150,2006,15001.0,1,1,60001 - 80000,M,Forties,UNITED STATES,Construction and Building Inspectors,1
7375,FORD,RANGER,2006,15001.0,1,1,20001 - 40000,M,Twenties,UNITED STATES,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",1
7376,FORD,F150,2009,15001.0,1,1,60001 - 80000,M,Thirties,UNITED STATES,Compliance Officers,1
7382,CHEVROLET,SILVERADO 1500,2008,15001.0,0,0,?,U,Forties,UNITED STATES,Computer Network Architects,1
7388,FORD,RANGER,2002,10001.0,0,0,?,M,Twenties,UNITED STATES,Hazardous Materials Removal Workers,1
7392,FORD,RANGER,2003,10001.0,0,1,60001 - 80000,U,Twenties,UNITED STATES,"Artists and Related Workers, All Other",1
7397,FORD,F150,2010,10001.0,1,0,40001 - 60000,M,Thirties,UNITED STATES,Real Estate Sales Agents,1
7398,DODGE,DAKOTA,2007,10001.0,0,1,0 - 20000,M,Sixties,UNITED STATES,Teaching Assistants,1
7399,FORD,RANGER,2010,15001.0,1,1,0 - 20000,M,Sixties,UNITED STATES,Bakers,1
7405,FORD,F150,2008,15001.0,1,1,100001 - 120000,M,Thirties,UNITED STATES,Electrical and Electronics Engineers,1
7406,GMC,SIERRA 1500,2009,15001.0,0,1,60001 - 80000,M,Forties,UNITED STATES,Locomotive Engineers,1
7410,FORD,F150,2003,10001.0,1,1,80001 - 100000,M,Twenties,UNITED STATES,Management Analysts,1
7411,FORD,F150,2005,10001.0,0,1,80001 - 100000,U,Fifties,UNITED STATES,Financial Examiners,1
7413,CHEVROLET,SILVERADO 1500,2009,20001.0,0,0,20001 - 40000,M,Thirties,UNITED STATES,"Cooks, Fast Food",1
7417,FORD,RANGER,2006,10001.0,1,1,40001 - 60000,M,Twenties,UNITED STATES,Sheet Metal Workers,1
7420,CHEVROLET,SILVERADO 1500,2008,15001.0,0,1,40001 - 60000,M,Forties,UNITED STATES,"Model Makers and Patternmakers, Metal and Plastic",1
7421,FORD,F150,2008,15001.0,1,0,0 - 20000,M,Forties,UNITED STATES,Residential Advisors,1
7424,CHEVROLET,SILVERADO 1500,2009,15001.0,0,0,40001 - 60000,M,Forties,UNITED STATES,Bus and Truck Mechanics and Diesel Engine Specialists,1
7425,FORD,F150,2004,15001.0,0,1,160001 - 180000,M,Forties,UNITED STATES,Nurse Anesthetists,1
7430,FORD,F150,2008,15001.0,0,1,20001 - 40000,M,Forties,UNITED STATES,Food Preparation Workers,1
7432,CHEVROLET,COLORADO,2008,10001.0,0,1,20001 - 40000,M,Twenties,UNITED STATES,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters",1
7435,CHEVROLET,SILVERADO 1500,2007,20001.0,0,1,20001 - 40000,M,Thirties,UNITED STATES,Billing and Posting Clerks,1
7437,FORD,F150,2007,15001.0,0,1,40001 - 60000,M,Thirties,UNITED STATES,Sailors and Marine Oilers,1
7441,DODGE,DAKOTA,2006,10001.0,0,1,200001+,M,Sixties,UNITED STATES,"Physicians, All Other; and Ophthalmologists, Except Pediatric",1
7442,CHEVROLET,SILVERADO 1500,2010,20001.0,0,1,60001 - 80000,M,UnderTwenty,UNITED STATES,Credit Analysts,1
7445,FORD,F150,2007,20001.0,0,0,0 - 20000,M,Fifties,UNITED STATES,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",1
7447,FORD,RANGER,2008,15001.0,0,0,?,M,Forties,UNITED STATES,Concierges,1
7448,FORD,F150,2002,10001.0,1,1,20001 - 40000,M,Fifties,UNITED STATES,Bakers,1
7465,FORD,F350,2004,20001.0,1,1,80001 - 100000,M,Forties,UNITED STATES,Biochemists and Biophysicists,1
7469,FORD,F250,2006,20001.0,1,0,0 - 20000,M,Fifties,UNITED STATES,Gambling Change Persons and Booth Cashiers,1
7474,FORD,RANGER,2011,10001.0,0,1,40001 - 60000,M,Forties,UNITED STATES,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",1
7478,FORD,RANGER,2008,10001.0,1,1,40001 - 60000,M,Forties,UNITED STATES,Desktop Publishers,1
7482,CHEVROLET,SILVERADO 2500,2003,10001.0,0,0,40001 - 60000,M,Twenties,UNITED STATES,Logging Equipment Operators,1
7485,CHEVROLET,SILVERADO 1500,2005,15001.0,1,1,40001 - 60000,M,Twenties,UNITED STATES,"Meeting, Convention, and Event Planners",1
7487,CHEVROLET,SILVERADO 1500,2009,10001.0,1,0,20001 - 40000,M,Thirties,UNITED STATES,Motion Picture Projectionists,1
7489,FORD,RANGER,2011,10001.0,0,1,20001 - 40000,M,Twenties,UNITED STATES,Funeral Attendants,1
7492,FORD,F150,2005,15001.0,1,0,?,M,Twenties,UNITED STATES,Nurse Practitioners,1
7494,DODGE,DAKOTA,2003,10001.0,0,1,120001 - 140000,M,Fifties,UNITED STATES,Marketing Managers,1
7500,FORD,F150 HERITAGE,2004,10001.0,0,1,20001 - 40000,M,Thirties,UNITED STATES,Tour and Travel Guides,1
7503,FORD,F150,2008,20001.0,0,1,60001 - 80000,M,Thirties,UNITED STATES,Budget Analysts,1
7504,CHEVROLET,COLORADO,2005,5001.0,0,1,20001 - 40000,M,Thirties,UNITED STATES,Bartenders,1
7505,FORD,RANGER,2011,10001.0,0,1,40001 - 60000,M,Sixties,UNITED STATES,Parking Enforcement Workers,1
7508,CHEVROLET,SILVERADO 2500,2007,15001.0,1,1,40001 - 60000,M,Fifties,UNITED STATES,Mechanical Door Repairers,1
7510,FORD,F150,2010,20001.0,0,1,20001 - 40000,M,Twenties,UNITED STATES,"Entertainment Attendants and Related Workers, All Other",1
7511,CHEVROLET,SILVERADO 1500,2009,20001.0,0,1,80001 - 100000,M,Forties,UNITED STATES,"Political Science Teachers, Postsecondary",1
7520,FORD,F150,2008,10001.0,0,1,100001 - 120000,M,Sixties,UNITED STATES,"Law Teachers, Postsecondary",1
7523,GMC,SIERRA 1500,2007,20001.0,0,1,20001 - 40000,M,Sixties,UNITED STATES,"Hotel, Motel, and Resort Desk Clerks",1
7524,FORD,F150,2004,10001.0,0,0,0 - 20000,M,Sixties,UNITED STATES,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",1
7534,FORD,F150,2006,10001.0,1,1,40001 - 60000,M,Forties,UNITED STATES,"Educational, Guidance, and Career Counselors and Advisors",1
7536,FORD,F150,2007,10001.0,0,0,0 - 20000,M,Sixties,UNITED STATES,"Passenger Vehicle Drivers, Except Bus Drivers, Transit and Intercity",1
7542,FORD,F150,2006,15001.0,0,1,60001 - 80000,M,Thirties,UNITED STATES,First-Line Supervisors of Firefighting and Prevention Workers,1
7546,FORD,F150,2006,20001.0,0,1,80001 - 100000,M,Forties,UNITED STATES,Detectives and Criminal Investigators,1
