,purchase_make,purchase_model,purchase_vehicle_year,purchase_price_LB,trade_in,vehicle_financing,customer_income,customer_gender,AgeBin,made_in,job_assign,Labels
7207,CHEVROLET,TAHOE,2007,20001.0,0,1,40001 - 60000,M,Forties,UNITED STATES,Chefs and Head Cooks,2
7208,CHEVROLET,BLAZER,2004,5001.0,0,1,40001 - 60000,M,Twenties,UNITED STATES,Dental Assistants,2
7209,LEXUS,RX 300,2002,10001.0,0,1,80001 - 100000,F,Forties,JAPAN,"Administrative Law Judges, Adjudicators, and Hearing Officers",2
7236,FORD,EXPLORER,2010,15001.0,1,1,20001 - 40000,M,Fifties,UNITED STATES,"Cooks, Short Order",2
7237,GMC,YUKON,2005,10001.0,1,0,0 - 20000,M,Sixties,UNITED STATES,Dining Room and Cafeteria Attendants and Bartender Helpers,2
7239,KIA,SORENTO,2007,10001.0,1,1,0 - 20000,M,Sixties,SOUTH KOREA,"Textile, Apparel, and Furnishings Workers",2
7242,GMC,YUKON,2007,20001.0,0,1,140001 - 160000,M,Forties,UNITED STATES,Computer and Information Systems Managers,2
7255,LEXUS,RX 350,2007,20001.0,1,1,80001 - 100000,M,Sixties,JAPAN,"Transportation, Storage, and Distribution Managers",2
7259,JEEP,GRAND CHEROKEE,2006,10001.0,1,1,20001 - 40000,F,Fifties,UNITED STATES,Helpers--Production Workers,2
7284,FORD,ESCAPE,2006,10001.0,0,1,60001 - 80000,M,Forties,UNITED STATES,Credit Analysts,2
7288,FORD,TAURUS X,2009,15001.0,0,1,40001 - 60000,U,Thirties,UNITED STATES,"Insulation Workers, Mechanical",2
7291,CHEVROLET,TRAILBLAZER,2006,10001.0,0,1,20001 - 40000,M,Sixties,UNITED STATES,Miscellaneous Office and Administrative Support Workers,2
7292,FORD,ESCAPE,2010,15001.0,0,0,20001 - 40000,U,Twenties,UNITED STATES,Legislators,2
7296,DODGE,DURANGO,2007,10001.0,0,1,20001 - 40000,M,UnderTwenty,UNITED STATES,"Rock Splitters, Quarry",2
7309,CHEVROLET,HHR,2007,10001.0,0,1,20001 - 40000,U,Twenties,UNITED STATES,Personal Appearance Workers,2
7313,BUICK,RAINIER,2006,10001.0,1,1,20001 - 40000,F,Twenties,UNITED STATES,"Cutters and Trimmers, Hand",2
7317,KIA,SORENTO,2005,10001.0,0,1,60001 - 80000,F,Thirties,SOUTH KOREA,"Law, Criminal Justice, and Social Work Teachers, Postsecondary",2
7321,CHEVROLET,TRAILBLAZER,2006,10001.0,0,1,20001 - 40000,M,Twenties,UNITED STATES,Cabinetmakers and Bench Carpenters,2
7338,LEXUS,RX 350,2007,15001.0,0,1,20001 - 40000,F,Forties,JAPAN,Supervisors of Food Preparation and Serving Workers,2
7347,GMC,ACADIA,2007,15001.0,0,1,40001 - 60000,U,Sixties,UNITED STATES,Sound Engineering Technicians,2
7348,GMC,ACADIA,2010,20001.0,0,1,20001 - 40000,M,Twenties,UNITED STATES,Self-Enrichment Teachers,2
7352,FORD,ESCAPE,2008,15001.0,1,1,60001 - 80000,F,Thirties,UNITED STATES,Buyers and Purchasing Agents,2
7356,FORD,EXPLORER,2003,10001.0,1,1,100001 - 120000,F,Twenties,UNITED STATES,Nuclear Engineers,2
7370,CHEVROLET,TRAILBLAZER,2007,15001.0,1,1,100001 - 120000,M,Fifties,UNITED STATES,Sales Engineers,2
7371,CHEVROLET,HHR,2008,10001.0,1,1,20001 - 40000,U,UnderTwenty,UNITED STATES,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",2
7372,JEEP,PATRIOT,2008,10001.0,1,1,40001 - 60000,M,Twenties,UNITED STATES,Payroll and Timekeeping Clerks,2
7374,SATURN,VUE,2008,10001.0,1,1,100001 - 120000,M,Forties,UNITED STATES,Actuaries,2
7378,FORD,ESCAPE,2008,10001.0,0,1,20001 - 40000,F,Forties,UNITED STATES,Self-Enrichment Teachers,2
7381,CHEVROLET,TRAILBLAZER,2008,15001.0,1,1,20001 - 40000,F,Twenties,UNITED STATES,Forest and Conservation Workers,2
7388,JEEP,GRAND CHEROKEE,2008,20001.0,0,1,40001 - 60000,M,Twenties,UNITED STATES,Fundraisers,2
7393,JEEP,GRAND CHEROKEE,2009,15001.0,0,1,40001 - 60000,M,Forties,UNITED STATES,"News Analysts, Reporters, and Journalists",2
7394,CHEVROLET,EQUINOX,2006,5001.0,1,1,20001 - 40000,M,Thirties,UNITED STATES,"Forging Machine Setters, Operators, and Tenders, Metal and Plastic",2
7402,CHEVROLET,SUBURBAN 1500,2007,20001.0,0,1,40001 - 60000,M,Thirties,UNITED STATES,Supervisors of Sales Workers,2
7407,CHEVROLET,TAHOE,2007,20001.0,1,1,20001 - 40000,F,Twenties,UNITED STATES,"Helpers, Construction Trades, All Other",2
7431,FORD,EDGE,2010,15001.0,1,1,20001 - 40000,F,Thirties,UNITED STATES,"Office and Administrative Support Workers, All Other",2
7436,JEEP,COMMANDER,2006,10001.0,1,1,80001 - 100000,M,Twenties,UNITED STATES,First-Line Supervisors of Police and Detectives,2
7440,JEEP,GRAND CHEROKEE,2005,10001.0,1,0,20001 - 40000,F,Thirties,UNITED STATES,Sewing Machine Operators,2
7441,HUMMER,H3,2006,20001.0,1,1,40001 - 60000,M,Forties,UNITED STATES,Postal Service Workers,2
7443,FORD,EXPEDITION,2007,15001.0,0,1,60001 - 80000,F,Thirties,UNITED STATES,"Electrical and Electronics Installers and Repairers, Transportation Equipment",2
7447,FORD,EXPLORER,2006,10001.0,1,1,20001 - 40000,F,Twenties,UNITED STATES,"Substitute Teachers, Short-Term",2
7449,FORD,ESCAPE,2012,15001.0,0,1,20001 - 40000,F,Thirties,UNITED STATES,Childcare Workers,2
7450,CHEVROLET,EQUINOX,2008,15001.0,0,1,?,F,Twenties,UNITED STATES,Pharmacy Technicians,2
7453,KIA,SORENTO,2011,15001.0,0,1,20001 - 40000,F,Thirties,SOUTH KOREA,"Cooks, Private Household",2
7463,FORD,EXPEDITION,2004,10001.0,1,1,140001 - 160000,M,Thirties,UNITED STATES,Computer and Information Systems Managers,2
7486,FORD,ESCAPE,2008,10001.0,1,1,20001 - 40000,F,Twenties,UNITED STATES,"Molders and Molding Machine Setters, Operators, and Tenders, Metal and Plastic",2
7488,CHEVROLET,HHR,2009,5001.0,0,1,40001 - 60000,F,Fifties,UNITED STATES,"Bailiffs, Correctional Officers, and Jailers",2
7489,MERCURY,MOUNTAINEER,2006,10001.0,1,1,60001 - 80000,F,Thirties,UNITED STATES,Compliance Officers,2
7490,GMC,YUKON,2004,10001.0,0,1,80001 - 100000,M,Thirties,UNITED STATES,"Environmental Science Teachers, Postsecondary",2
7491,FORD,EDGE,2008,10001.0,1,1,60001 - 80000,U,Twenties,UNITED STATES,"Supervisors of Installation, Maintenance, and Repair Workers",2
7493,CHEVROLET,TRAILBLAZER EXT,2005,10001.0,1,0,0 - 20000,F,Forties,UNITED STATES,Recreation and Fitness Workers,2
7510,DODGE,DURANGO,2005,10001.0,1,0,0 - 20000,M,Fifties,UNITED STATES,"Cooks, Short Order",2
7514,JEEP,PATRIOT,2007,10001.0,0,1,40001 - 60000,F,Twenties,UNITED STATES,Farm Equipment Mechanics and Service Technicians,2
7515,KIA,SPORTAGE,2007,10001.0,1,1,20001 - 40000,F,Twenties,SOUTH KOREA,"Preschool Teachers, Except Special Education",2
7521,CADILLAC,SRX,2008,20001.0,0,1,0 - 20000,M,Fifties,UNITED STATES,Miscellaneous Motor Vehicle Operators,2
7522,CHEVROLET,HHR,2008,10001.0,0,1,40001 - 60000,F,Twenties,UNITED STATES,Brokerage Clerks,2
7523,FORD,ESCAPE,2010,15001.0,0,1,40001 - 60000,F,Thirties,UNITED STATES,"Layout Workers, Metal and Plastic",2
7526,CHEVROLET,TAHOE,2007,15001.0,1,1,0 - 20000,F,Forties,UNITED STATES,Fast Food and Counter Workers,2
7538,FORD,EXPLORER,2007,10001.0,0,1,60001 - 80000,M,Thirties,UNITED STATES,Special Effects Artists and Animators,2
7549,CHEVROLET,TAHOE,2008,20001.0,0,1,60001 - 80000,M,Thirties,UNITED STATES,Locomotive Engineers,2
7559,FORD,EDGE,2008,15001.0,0,1,20001 - 40000,F,Thirties,UNITED STATES,Semiconductor Processing Technicians,2
7561,FORD,EXPLORER,2006,10001.0,0,1,20001 - 40000,F,Thirties,UNITED STATES,"Athletes, Coaches, Umpires, and Related Workers",2
7594,JEEP,COMMANDER,2010,15001.0,0,1,20001 - 40000,F,Thirties,UNITED STATES,Library Technicians,2
7597,FORD,EXPLORER SPORT TRAC,2007,15001.0,1,1,40001 - 60000,M,Fifties,UNITED STATES,"Telecommunications Equipment Installers and Repairers, Except Line Installers",2
7611,FORD,EXPLORER,2006,10001.0,0,1,0 - 20000,F,Eighties,UNITED STATES,Sales and Related Occupations,2
7617,FORD,EXPLORER,2006,10001.0,1,1,40001 - 60000,M,Fifties,UNITED STATES,Other Healthcare Practitioners and Technical Occupations,2
7619,FORD,ESCAPE,2012,15001.0,0,1,20001 - 40000,M,UnderTwenty,UNITED STATES,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",2
7624,JEEP,COMMANDER,2006,15001.0,1,1,0 - 20000,M,Sixties,UNITED STATES,Building Cleaning Workers,2
7639,JEEP,GRAND CHEROKEE,2008,10001.0,0,0,20001 - 40000,M,Thirties,UNITED STATES,Tree Trimmers and Pruners,2
7643,FORD,ESCAPE,2010,15001.0,0,1,20001 - 40000,M,Seventies,UNITED STATES,Camera and Photographic Equipment Repairers,2
7644,JEEP,PATRIOT,2009,10001.0,0,1,20001 - 40000,F,Twenties,UNITED STATES,Conveyor Operators and Tenders,2
7653,CHEVROLET,TAHOE,2002,10001.0,0,1,0 - 20000,M,Forties,UNITED STATES,"Cooks, Restaurant",2
7655,CHEVROLET,HHR,2006,10001.0,1,1,20001 - 40000,F,Sixties,UNITED STATES,Foundry Mold and Coremakers,2
7658,KIA,SPORTAGE,2006,5001.0,0,0,20001 - 40000,M,Thirties,SOUTH KOREA,Shoe Machine Operators and Tenders,2
7659,CHEVROLET,TRAILBLAZER,2007,10001.0,0,1,20001 - 40000,M,Twenties,UNITED STATES,Construction Laborers,2
7668,JEEP,PATRIOT,2010,15001.0,0,1,20001 - 40000,U,Twenties,UNITED STATES,Receptionists and Information Clerks,2
7675,FORD,EXPLORER,2006,15001.0,1,1,60001 - 80000,M,Twenties,UNITED STATES,Historians,2
7676,SATURN,VUE,2007,10001.0,0,1,0 - 20000,F,Fifties,UNITED STATES,Parking Attendants,2
7685,FORD,ESCAPE,2012,15001.0,0,1,20001 - 40000,U,Sixties,UNITED STATES,Customer Service Representatives,2
7686,KIA,SPORTAGE,2012,15001.0,0,1,20001 - 40000,M,Thirties,SOUTH KOREA,Pest Control Workers,2
7687,FORD,ESCAPE,2009,10001.0,0,1,60001 - 80000,M,Forties,UNITED STATES,Web Developers and Digital Interface Designers,2
7694,KIA,SPORTAGE,2002,5001.0,0,1,?,M,Fifties,SOUTH KOREA,Epidemiologists,2
7702,CHEVROLET,TAHOE,2004,10001.0,0,1,40001 - 60000,U,Thirties,UNITED STATES,"Bookkeeping, Accounting, and Auditing Clerks",2
7715,OLDSMOBILE,BRAVADA,2004,10001.0,0,1,20001 - 40000,F,Thirties,UNITED STATES,"Nursing Assistants, Orderlies, and Psychiatric Aides",2
7721,SATURN,VUE,2006,10001.0,1,1,60001 - 80000,M,Fifties,UNITED STATES,"English Language and Literature Teachers, Postsecondary",2
7723,JEEP,GRAND CHEROKEE,2006,20001.0,0,1,40001 - 60000,F,Twenties,UNITED STATES,"Meeting, Convention, and Event Planners",2
7734,CHEVROLET,EQUINOX,2010,15001.0,0,1,40001 - 60000,M,Sixties,UNITED STATES,"Educational Instruction and Library Workers, All Other",2
7736,CHEVROLET,TRAILBLAZER,2005,10001.0,1,1,20001 - 40000,F,Thirties,UNITED STATES,Passenger Attendants,2
7737,FORD,EXPLORER,2008,15001.0,1,1,80001 - 100000,M,Seventies,UNITED STATES,Physical Scientists,2
7738,CHEVROLET,EQUINOX,2007,10001.0,1,1,20001 - 40000,M,Twenties,UNITED STATES,Miscellaneous Production Workers,2
7742,FORD,ESCAPE,2005,10001.0,0,1,60001 - 80000,F,Thirties,UNITED STATES,Training and Development Specialists,2
7744,HUMMER,H3,2008,20001.0,0,1,40001 - 60000,M,Thirties,UNITED STATES,Machinists,2
7748,FORD,FREESTYLE,2006,5001.0,1,1,20001 - 40000,F,Unknown,UNITED STATES,"Helpers, Construction Trades",2
7753,JEEP,COMMANDER,2007,15001.0,0,1,20001 - 40000,F,Thirties,UNITED STATES,Retail Salespersons,2
7757,CHEVROLET,EQUINOX,2010,15001.0,1,1,20001 - 40000,M,Thirties,UNITED STATES,Bicycle Repairers,2
7761,MERCURY,MOUNTAINEER,2010,15001.0,0,1,60001 - 80000,M,Sixties,UNITED STATES,Commercial and Industrial Designers,2
7771,CHEVROLET,EQUINOX,2008,10001.0,0,1,60001 - 80000,M,Twenties,UNITED STATES,Biological Scientists,2
7777,FORD,ESCAPE,2010,15001.0,0,1,80001 - 100000,M,Forties,UNITED STATES,Genetic Counselors,2
7780,JEEP,GRAND CHEROKEE,2006,10001.0,0,1,20001 - 40000,F,Twenties,UNITED STATES,Miscellaneous Assemblers and Fabricators,2
7784,CHEVROLET,TAHOE,2007,20001.0,0,1,60001 - 80000,U,Twenties,UNITED STATES,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary",2
7797,JEEP,COMPASS,2010,15001.0,0,1,0 - 20000,F,Fifties,UNITED STATES,Shoe and Leather Workers,2
7799,JEEP,PATRIOT,2012,15001.0,0,1,180001 - 200000,F,Forties,UNITED STATES,Chief Executives,2
7802,CHEVROLET,TAHOE,2007,25001.0,0,1,20001 - 40000,F,Twenties,UNITED STATES,"Production Workers, All Other",2
7806,CHEVROLET,HHR,2011,10001.0,0,1,100001 - 120000,M,Twenties,UNITED STATES,Nurse Midwives,2
7810,CHEVROLET,EQUINOX,2005,10001.0,0,1,60001 - 80000,M,Twenties,UNITED STATES,"Philosophy and Religion Teachers, Postsecondary",2
7814,CHEVROLET,TRAILBLAZER,2006,10001.0,1,1,20001 - 40000,F,Fifties,UNITED STATES,Emergency Medical Technicians and Paramedics,2
7815,FORD,EDGE,2009,15001.0,0,1,0 - 20000,M,Fifties,UNITED STATES,Etchers and Engravers,2
7823,KIA,SPORTAGE,2008,10001.0,0,1,20001 - 40000,F,Forties,SOUTH KOREA,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",2
7826,LINCOLN,MKX,2007,15001.0,1,1,20001 - 40000,F,Twenties,UNITED STATES,"Butchers and Other Meat, Poultry, and Fish Processing Workers",2
7845,GMC,ENVOY,2007,15001.0,1,1,60001 - 80000,M,Fifties,UNITED STATES,Occupational Health and Safety Specialists and Technicians,2
7846,MERCURY,MARINER HYBRID,2007,15001.0,0,1,60001 - 80000,M,Fifties,UNITED STATES,Producers and Directors,2
7849,LINCOLN,AVIATOR,2005,10001.0,0,1,20001 - 40000,F,Thirties,UNITED STATES,"Paper Goods Machine Setters, Operators, and Tenders",2
7850,LEXUS,RX 350,2007,15001.0,0,1,40001 - 60000,F,Twenties,JAPAN,Logging Workers,2
7867,JEEP,GRAND CHEROKEE,2007,15001.0,1,1,60001 - 80000,M,Unknown,UNITED STATES,Food Scientists and Technologists,2
7877,FORD,EXPLORER,2008,15001.0,0,1,200001+,M,Forties,UNITED STATES,"Physicians, All Other; and Ophthalmologists, Except Pediatric",2
7880,KIA,SORENTO,2012,15001.0,0,1,20001 - 40000,F,Twenties,SOUTH KOREA,"Court, Municipal, and License Clerks",2
7888,GMC,YUKON,2007,15001.0,0,1,60001 - 80000,M,Thirties,UNITED STATES,Surveyors,2
7894,FORD,EXPEDITION,2006,15001.0,0,1,120001 - 140000,M,Fifties,UNITED STATES,Operations Specialties Managers,2
7895,FORD,EDGE,2007,15001.0,0,1,100001 - 120000,M,Fifties,UNITED STATES,Nurse Practitioners,2
7897,FORD,EXPEDITION,2007,20001.0,1,1,200001+,M,Twenties,UNITED STATES,General Internal Medicine Physicians,2
7901,CHEVROLET,EQUINOX,2011,20001.0,0,1,20001 - 40000,U,Twenties,UNITED STATES,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",2
7904,CHEVROLET,SUBURBAN 1500,2006,15001.0,0,1,60001 - 80000,M,Forties,UNITED STATES,Producers and Directors,2
7910,KIA,SORENTO,2007,10001.0,0,1,40001 - 60000,M,Fifties,SOUTH KOREA,"Tax Examiners and Collectors, and Revenue Agents",2
7917,CHEVROLET,HHR,2010,10001.0,0,1,80001 - 100000,M,Thirties,UNITED STATES,"Anthropology and Archeology Teachers, Postsecondary",2
7919,SATURN,VUE,2008,10001.0,0,1,80001 - 100000,M,Thirties,UNITED STATES,"Business Teachers, Postsecondary",2
7922,CHEVROLET,HHR,2007,10001.0,1,1,200001+,M,Forties,UNITED STATES,"Physicians, All Other; and Ophthalmologists, Except Pediatric",2
7925,GMC,YUKON XL 1500,2007,20001.0,0,1,80001 - 100000,M,Thirties,UNITED STATES,Education and Childcare Administrators,2
7927,JEEP,GRAND CHEROKEE,2004,10001.0,1,1,40001 - 60000,M,Thirties,UNITED STATES,Drywall and Ceiling Tile Installers,2
7931,FORD,ESCAPE HYBRID,2006,10001.0,1,1,0 - 20000,F,Twenties,UNITED STATES,"Ushers, Lobby Attendants, and Ticket Takers",2
7943,CHEVROLET,TAHOE,2006,10001.0,0,1,20001 - 40000,M,Thirties,UNITED STATES,Customer Service Representatives,2
7950,FORD,EXPLORER,2008,10001.0,0,1,100001 - 120000,M,Thirties,UNITED STATES,Human Resources Managers,2
7953,FORD,EDGE,2007,15001.0,1,1,40001 - 60000,M,Thirties,UNITED STATES,Hoist and Winch Operators,2
7956,FORD,EXPLORER,2007,15001.0,1,1,100001 - 120000,F,Twenties,UNITED STATES,Nurse Practitioners,2
7964,GMC,ENVOY,2008,15001.0,1,1,40001 - 60000,F,Thirties,UNITED STATES,"Directors, Religious Activities and Education",2
7969,CHEVROLET,EQUINOX,2005,15001.0,0,1,40001 - 60000,U,Twenties,UNITED STATES,Reinforcing Iron and Rebar Workers,2
7975,CHEVROLET,HHR,2008,10001.0,1,1,0 - 20000,M,Seventies,UNITED STATES,Miscellaneous Educational Instruction and Library Workers,2
7976,FORD,EXPLORER SPORT TRAC,2008,15001.0,1,1,20001 - 40000,M,Thirties,UNITED STATES,Receptionists and Information Clerks,2
7980,FORD,EXPLORER,2004,10001.0,0,1,20001 - 40000,M,Twenties,UNITED STATES,Food Preparation Workers,2
7982,SATURN,VUE,2005,10001.0,0,1,40001 - 60000,F,Forties,UNITED STATES,Operating Engineers and Other Construction Equipment Operators,2
7984,CHEVROLET,TAHOE,2005,10001.0,0,1,60001 - 80000,M,Forties,UNITED STATES,Boilermakers,2
7986,CHEVROLET,HHR,2011,10001.0,0,1,20001 - 40000,F,Sixties,UNITED STATES,Adhesive Bonding Machine Operators and Tenders,2
7992,LEXUS,RX 350,2007,15001.0,1,1,40001 - 60000,F,Thirties,JAPAN,"Radio, Cellular, and Tower Equipment Installers and Repairers",2
7995,FORD,FLEX,2011,20001.0,0,1,20001 - 40000,M,Twenties,UNITED STATES,Semiconductor Processing Technicians,2
7997,CHRYSLER,ASPEN,2007,15001.0,0,1,40001 - 60000,F,Forties,UNITED STATES,"Bookkeeping, Accounting, and Auditing Clerks",2
7998,JEEP,COMPASS,2007,10001.0,1,1,0 - 20000,F,Fifties,UNITED STATES,Cooks and Food Preparation Workers,2
8003,JEEP,COMPASS,2012,15001.0,0,1,20001 - 40000,F,Twenties,UNITED STATES,Pest Control Workers,2
8026,CHEVROLET,TRAILBLAZER,2008,15001.0,0,1,80001 - 100000,M,Thirties,UNITED STATES,Miscellaneous Computer Occupations,2
8029,JEEP,PATRIOT,2012,10001.0,0,1,60001 - 80000,M,Fifties,UNITED STATES,Buyers and Purchasing Agents,2
8030,CADILLAC,SRX,2005,15001.0,0,0,20001 - 40000,F,Forties,UNITED STATES,"Locker Room, Coatroom, and Dressing Room Attendants",2
8036,GMC,ENVOY,2005,10001.0,0,1,20001 - 40000,F,Thirties,UNITED STATES,Tellers,2
8039,JEEP,COMPASS,2008,10001.0,0,1,0 - 20000,M,Sixties,UNITED STATES,Laundry and Dry-Cleaning Workers,2
8047,FORD,EXPLORER,2004,10001.0,1,1,40001 - 60000,M,Fifties,UNITED STATES,Librarians and Media Collections Specialists,2
8053,JEEP,GRAND CHEROKEE,2003,10001.0,0,1,20001 - 40000,M,Twenties,UNITED STATES,Miscellaneous Motor Vehicle Operators,2
8056,JEEP,GRAND CHEROKEE,2005,15001.0,0,1,60001 - 80000,M,Thirties,UNITED STATES,Ship Engineers,2
8065,JEEP,PATRIOT,2012,15001.0,0,1,20001 - 40000,M,Twenties,UNITED STATES,Barbers,2
8067,JEEP,GRAND CHEROKEE,2006,10001.0,1,1,20001 - 40000,M,Twenties,UNITED STATES,Dining Room and Cafeteria Attendants and Bartender Helpers,2
8069,CHEVROLET,HHR,2009,10001.0,0,1,20001 - 40000,M,Twenties,UNITED STATES,Coaches and Scouts,2
8080,FORD,EXPEDITION EL,2007,20001.0,0,1,20001 - 40000,F,Thirties,UNITED STATES,Food Cooking Machine Operators and Tenders,2
8086,GMC,ACADIA,2007,20001.0,1,1,40001 - 60000,M,Twenties,UNITED STATES,"Television, Video, and Film Camera Operators and Editors",2
8095,CHEVROLET,TAHOE,2007,20001.0,1,1,40001 - 60000,M,Thirties,UNITED STATES,Cargo and Freight Agents,2
8098,GMC,ENVOY XL,2005,10001.0,0,1,20001 - 40000,U,Twenties,UNITED STATES,Gambling Dealers,2
8099,MITSUBISHI,MONTERO SPORT,2002,10001.0,0,1,20001 - 40000,M,Thirties,JAPAN,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",2
8101,FORD,EXPEDITION,2005,10001.0,0,1,40001 - 60000,M,Fifties,UNITED STATES,Costume Attendants,2
8109,FORD,ESCAPE,2006,10001.0,0,1,40001 - 60000,F,Twenties,UNITED STATES,Fish and Game Wardens,2
8113,FORD,EXPLORER,2007,10001.0,1,1,60001 - 80000,M,Forties,UNITED STATES,Farm Labor Contractors,2
8114,GMC,YUKON XL 1500,2006,15001.0,1,1,?,M,Thirties,UNITED STATES,Chief Executives,2
8116,LINCOLN,MKX,2008,15001.0,1,1,140001 - 160000,M,Thirties,UNITED STATES,Architectural and Engineering Managers,2
8120,JEEP,PATRIOT,2010,10001.0,0,1,20001 - 40000,U,UnderTwenty,UNITED STATES,Printing Workers,2
8125,JEEP,GRAND CHEROKEE,2007,10001.0,1,1,20001 - 40000,F,Sixties,UNITED STATES,Laundry and Dry-Cleaning Workers,2
8133,CHEVROLET,TAHOE,2005,15001.0,0,1,80001 - 100000,M,Thirties,UNITED STATES,Civil Engineers,2
8134,CHEVROLET,HHR,2010,10001.0,1,1,20001 - 40000,M,Sixties,UNITED STATES,Stockers and Order Fillers,2
8139,CHEVROLET,TRAILBLAZER,2008,20001.0,0,1,40001 - 60000,M,Forties,UNITED STATES,Plasterers and Stucco Masons,2
8140,CHEVROLET,TRAILBLAZER,2004,10001.0,0,1,0 - 20000,M,Thirties,UNITED STATES,Couriers and Messengers,2
8142,CHEVROLET,TRAILBLAZER,2008,10001.0,0,1,0 - 20000,M,Fifties,UNITED STATES,Tour and Travel Guides,2
8147,GMC,YUKON,2003,15001.0,1,1,20001 - 40000,M,Twenties,UNITED STATES,Agricultural Workers,2
8151,FORD,EXPEDITION,2003,10001.0,1,1,40001 - 60000,M,Sixties,UNITED STATES,"Production, Planning, and Expediting Clerks",2
8158,FORD,EDGE,2007,10001.0,0,1,40001 - 60000,F,Thirties,UNITED STATES,Mechanical Engineering Technologists and Technicians,2
8166,CHEVROLET,TAHOE,2007,20001.0,0,1,100001 - 120000,M,Forties,UNITED STATES,General and Operations Managers,2
8169,FORD,EDGE,2010,20001.0,0,1,140001 - 160000,M,Thirties,UNITED STATES,"Airline Pilots, Copilots, and Flight Engineers",2
8173,FORD,EXPLORER SPORT TRAC,2003,10001.0,0,0,?,M,Thirties,UNITED STATES,Economists,2
8176,CHEVROLET,SUBURBAN 1500,2005,10001.0,0,0,0 - 20000,F,Twenties,UNITED STATES,"Cooks, Fast Food",2
8182,JEEP,PATRIOT,2009,10001.0,1,1,40001 - 60000,F,Thirties,UNITED STATES,Computer Numerically Controlled Tool Operators,2
8186,FORD,FREESTYLE,2005,10001.0,1,1,200001+,F,Forties,UNITED STATES,"Physicians, All Other; and Ophthalmologists, Except Pediatric",2
8191,JEEP,COMPASS,2011,15001.0,0,1,20001 - 40000,F,Thirties,UNITED STATES,Tire Repairers and Changers,2
8194,LEXUS,RX 350,2010,20001.0,0,1,20001 - 40000,M,Unknown,JAPAN,Manicurists and Pedicurists,2
8199,FORD,TAURUS X,2008,15001.0,0,1,180001 - 200000,F,Sixties,UNITED STATES,Chief Executives,2
8201,HUMMER,H3,2006,15001.0,0,1,80001 - 100000,M,HundredPlus,UNITED STATES,Psychologists,2
8203,CHEVROLET,TRAVERSE,2009,15001.0,0,1,60001 - 80000,M,Forties,UNITED STATES,"Special Education Teachers, All Other",2
8213,FORD,EDGE,2010,15001.0,0,1,20001 - 40000,F,Forties,UNITED STATES,"Cooks, Short Order",2
8214,HUMMER,H3,2007,15001.0,0,1,80001 - 100000,U,Forties,UNITED STATES,"Transportation, Storage, and Distribution Managers",2
8216,HUMMER,H3,2009,20001.0,0,1,80001 - 100000,M,Fifties,UNITED STATES,"Physical Sciences Teachers, Postsecondary",2
8232,FORD,ESCAPE,2005,10001.0,1,1,?,M,Fifties,UNITED STATES,Insurance Underwriters,2
8233,SATURN,VUE,2009,10001.0,0,1,40001 - 60000,F,Thirties,UNITED STATES,Clinical Laboratory Technologists and Technicians,2
8237,FORD,ESCAPE,2011,15001.0,0,1,0 - 20000,M,Sixties,UNITED STATES,"Hairdressers, Hairstylists, and Cosmetologists",2
8239,SUZUKI,GRAND VITARA,2007,10001.0,0,1,20001 - 40000,M,Sixties,JAPAN,"Shipping, Receiving, and Inventory Clerks",2
8251,LEXUS,RX 300,2001,10001.0,0,1,20001 - 40000,M,Twenties,JAPAN,Miscellaneous Protective Service Workers,2
8261,FORD,EDGE,2008,15001.0,1,1,0 - 20000,M,Twenties,UNITED STATES,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",2
8269,CADILLAC,SRX,2008,15001.0,1,1,20001 - 40000,U,Fifties,UNITED STATES,Bill and Account Collectors,2
8274,CHEVROLET,EQUINOX,2010,15001.0,0,1,100001 - 120000,M,Thirties,UNITED STATES,Nurse Midwives,2
8279,HYUNDAI,SANTA FE,2003,5001.0,0,1,20001 - 40000,M,Forties,SOUTH KOREA,Helpers--Electricians,2
8280,GMC,ACADIA,2008,20001.0,0,1,20001 - 40000,F,Thirties,UNITED STATES,"Library Assistants, Clerical",2
8282,SATURN,VUE,2008,15001.0,0,1,40001 - 60000,M,Thirties,UNITED STATES,Painters and Paperhangers,2
8290,MERCURY,MARINER,2008,10001.0,0,0,0 - 20000,U,Fifties,UNITED STATES,"Hairdressers, Hairstylists, and Cosmetologists",2
8295,GMC,ENVOY,2006,15001.0,0,1,80001 - 100000,F,Forties,UNITED STATES,Miscellaneous Computer Occupations,2
8304,CHEVROLET,HHR,2009,10001.0,1,1,0 - 20000,M,Sixties,UNITED STATES,Parts Salespersons,2
8306,CHEVROLET,TAHOE,2003,10001.0,1,1,40001 - 60000,M,Twenties,UNITED STATES,Medical Appliance Technicians,2
8309,FORD,ESCAPE HYBRID,2008,15001.0,1,1,20001 - 40000,M,Twenties,UNITED STATES,Photographic Process Workers and Processing Machine Operators,2
