,purchase_make,purchase_model,purchase_vehicle_year,purchase_price_LB,trade_in,vehicle_financing,customer_income,customer_gender,AgeBin,made_in,job_assign,Labels
6437,PONTIAC,SOLSTICE,2009,15001.0,1,0,60001 - 80000,M,Fifties,UNITED STATES,Construction and Building Inspectors,2
6440,HONDA,ACCORD,2004,10001.0,0,0,0 - 20000,F,Twenties,JAPAN,Laundry and Dry-Cleaning Workers,2
6442,HONDA,ACCORD,2010,15001.0,0,0,0 - 20000,M,Thirties,JAPAN,Animal Caretakers,2
6451,HONDA,ACCORD,2010,15001.0,0,0,?,M,Fifties,JAPAN,"Physical Scientists, All Other",2
6452,HONDA,ACCORD,2006,10001.0,1,0,0 - 20000,M,Thirties,JAPAN,Building Cleaning and Pest Control Workers,2
6455,HONDA,ACCORD,2010,15001.0,0,0,?,M,Forties,JAPAN,"Welders, Cutters, Solderers, and Brazers",2
6459,HONDA,ACCORD,2011,15001.0,1,0,0 - 20000,M,Fifties,JAPAN,Motion Picture Projectionists,2
6465,HONDA,ACCORD,2008,15001.0,0,0,0 - 20000,F,Fifties,JAPAN,"Teaching Assistants, Postsecondary",2
6467,HONDA,ACCORD,2004,5001.0,0,0,80001 - 100000,M,Forties,JAPAN,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay",2
6477,HONDA,ACCORD,2010,15001.0,0,0,?,M,Twenties,JAPAN,Supervisors of Food Preparation and Serving Workers,2
6478,NISSAN,350Z,2008,25001.0,1,0,?,M,Sixties,JAPAN,Agricultural Inspectors,2
6509,HONDA,ACCORD,2010,10001.0,0,0,?,F,Fifties,JAPAN,Aerospace Engineers,2
6541,HONDA,ACCORD,2009,15001.0,1,0,?,F,Seventies,JAPAN,Clinical Laboratory Technologists and Technicians,2
6550,HONDA,ACCORD,2012,15001.0,1,0,?,M,Seventies,JAPAN,Physical Scientists,2
6562,HONDA,CIVIC,2010,10001.0,0,0,0 - 20000,F,Fifties,JAPAN,"Ushers, Lobby Attendants, and Ticket Takers",2
6567,HONDA,ACCORD,2008,15001.0,0,0,40001 - 60000,U,Thirties,JAPAN,Construction Trades Workers,2
6574,NISSAN,350Z,2004,15001.0,1,0,?,M,Forties,JAPAN,"Biological Scientists, All Other",2
6575,HONDA,ACCORD,2010,15001.0,0,0,?,F,Twenties,JAPAN,Animal Care and Service Workers,2
6598,HONDA,CIVIC,2010,10001.0,0,0,20001 - 40000,F,UnderTwenty,JAPAN,Other Transportation Workers,2
6608,HONDA,CIVIC,2012,15001.0,0,0,?,F,Thirties,JAPAN,"Model Makers, Wood",2
6611,HONDA,CIVIC,2013,15001.0,0,0,?,M,UnderTwenty,JAPAN,"Baggage Porters, Bellhops, and Concierges",2
6613,HONDA,ACCORD,2010,15001.0,1,0,?,M,Sixties,JAPAN,First-Line Supervisors of Construction Trades and Extraction Workers,2
6614,HONDA,CIVIC,2007,5001.0,1,0,?,M,Twenties,JAPAN,Music Directors and Composers,2
6629,HONDA,ACCORD,2009,20001.0,0,0,?,M,Fifties,JAPAN,"Electrical and Electronic Equipment Mechanics, Installers, and Repairers",2
6636,TOYOTA,SOLARA,2007,10001.0,0,0,?,F,Fifties,JAPAN,Packaging and Filling Machine Operators and Tenders,2
6637,HONDA,CIVIC,2010,15001.0,0,0,60001 - 80000,F,Forties,JAPAN,First-Line Supervisors of Non-Retail Sales Workers,2
6642,HONDA,ACCORD,2010,15001.0,0,0,60001 - 80000,U,Forties,JAPAN,"Acupuncturists and Healthcare Diagnosing or Treating Practitioners, All Other",2
6643,HONDA,ACCORD,2012,20001.0,1,0,?,M,Fifties,JAPAN,Nurse Midwives,2
6646,HONDA,ACCORD,2011,15001.0,0,0,100001 - 120000,M,Forties,JAPAN,Economists,2
6648,HONDA,ACCORD,2011,15001.0,1,0,80001 - 100000,F,Thirties,JAPAN,"Transportation, Storage, and Distribution Managers",2
6652,HONDA,CIVIC,2011,10001.0,0,0,?,F,Fifties,JAPAN,Cleaners of Vehicles and Equipment,2
6653,HONDA,CIVIC,2009,10001.0,1,0,140001 - 160000,F,Forties,JAPAN,"Dentists, General",2
6657,HONDA,ACCORD,2010,15001.0,1,0,0 - 20000,F,Forties,JAPAN,Shoe Machine Operators and Tenders,2
6668,TOYOTA,SOLARA,2008,20001.0,0,0,?,F,Sixties,JAPAN,"Court, Municipal, and License Clerks",2
6679,HONDA,ACCORD,2012,15001.0,0,0,?,M,Eighties,JAPAN,Other Food Preparation and Serving Related Workers,2
6681,HONDA,CIVIC,2010,10001.0,0,0,20001 - 40000,F,Thirties,JAPAN,Supervisors of Food Preparation and Serving Workers,2
6686,HONDA,ACCORD,2010,15001.0,0,0,40001 - 60000,M,Twenties,JAPAN,Real Estate Sales Agents,2
6687,HONDA,CIVIC,2012,15001.0,0,0,0 - 20000,M,Fifties,JAPAN,"Substitute Teachers, Short-Term",2
6688,ACURA,ZDX,2010,25001.0,1,0,80001 - 100000,F,Thirties,JAPAN,"Agricultural Sciences Teachers, Postsecondary",2
6689,HONDA,CIVIC,2012,10001.0,0,0,40001 - 60000,U,Twenties,JAPAN,Structural Iron and Steel Workers,2
6697,HONDA,ACCORD,2010,15001.0,1,0,20001 - 40000,F,Twenties,JAPAN,"Library Assistants, Clerical",2
6712,HONDA,ACCORD,2010,10001.0,0,0,?,U,Twenties,JAPAN,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary",2
6722,HONDA,ACCORD,2012,20001.0,0,0,?,F,Fifties,JAPAN,Agricultural Inspectors,2
6729,HONDA,CIVIC,2005,5001.0,1,0,?,M,Thirties,JAPAN,Transportation Inspectors,2
6743,HONDA,ACCORD,2006,5001.0,1,0,?,M,Thirties,JAPAN,"Sewers, Hand",2
6758,HONDA,CIVIC,2008,10001.0,1,0,?,M,Twenties,JAPAN,Training and Development Managers,2
6765,HONDA,ACCORD,2011,20001.0,1,0,?,F,Fifties,JAPAN,"Judges, Magistrates, and Other Judicial Workers",2
6766,HONDA,CIVIC,2009,10001.0,0,0,?,F,Forties,JAPAN,"Textile Cutting Machine Setters, Operators, and Tenders",2
6767,HONDA,CIVIC,2008,10001.0,0,0,200001+,M,Fifties,JAPAN,"Physicians, All Other; and Ophthalmologists, Except Pediatric",2
6784,HONDA,ACCORD,2008,15001.0,0,0,0 - 20000,F,Twenties,JAPAN,Bartenders,2
6793,HONDA,ACCORD,2010,20001.0,0,0,?,F,Fifties,JAPAN,Glaziers,2
6801,PONTIAC,G5,2009,10001.0,0,0,?,M,HundredPlus,UNITED STATES,First-Line Supervisors of Law Enforcement Workers,2
6803,HONDA,ACCORD,2010,20001.0,1,0,?,M,Forties,JAPAN,Bridge and Lock Tenders,2
6810,HONDA,CIVIC,2005,10001.0,0,0,0 - 20000,M,Thirties,JAPAN,Personal Appearance Workers,2
6811,MERCEDES-BENZ,C230,2007,20001.0,0,0,0 - 20000,F,Fifties,GERMANY,Gambling Cage Workers,2
6812,HONDA,CIVIC,2012,15001.0,0,0,?,F,Fifties,JAPAN,Property Appraisers and Assessors,2
6823,HONDA,CIVIC,2011,10001.0,1,0,0 - 20000,U,Twenties,JAPAN,"Cutters and Trimmers, Hand",2
6825,NISSAN,350Z,2005,10001.0,0,0,40001 - 60000,U,Twenties,JAPAN,Logging Equipment Operators,2
6829,HONDA,ACCORD,2013,20001.0,0,0,?,F,Thirties,JAPAN,"Cutters and Trimmers, Hand",2
6846,HONDA,ACCORD,2009,15001.0,0,0,?,M,Fifties,JAPAN,"Motor Vehicle Operators, All Other",2
6848,HONDA,CIVIC,2010,10001.0,0,0,?,F,Fifties,JAPAN,"Miscellaneous Life, Physical, and Social Science Technicians",2
6855,HONDA,ACCORD,2010,15001.0,0,0,120001 - 140000,M,Sixties,JAPAN,Physicists,2
6858,HONDA,ACCORD,2007,10001.0,0,0,60001 - 80000,M,Twenties,JAPAN,Aircraft Mechanics and Service Technicians,2
6859,HONDA,ACCORD,2006,10001.0,0,0,0 - 20000,F,Fifties,JAPAN,Miscellaneous Religious Workers,2
6862,HONDA,ACCORD,2010,15001.0,1,0,0 - 20000,F,Fifties,JAPAN,Broadcast Announcers and Radio Disc Jockeys,2
6866,HONDA,CIVIC,2010,15001.0,1,0,0 - 20000,U,Sixties,JAPAN,"Cooks, Fast Food",2
6876,NISSAN,350Z,2006,15001.0,0,0,20001 - 40000,M,Twenties,JAPAN,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",2
6885,HONDA,ACCORD,2013,25001.0,0,0,0 - 20000,F,Thirties,JAPAN,Animal Caretakers,2
6889,HONDA,CIVIC,2011,15001.0,0,0,40001 - 60000,M,Forties,JAPAN,Sailors and Marine Oilers,2
6907,HONDA,ACCORD,2011,20001.0,0,0,?,F,Twenties,JAPAN,Forest and Conservation Workers,2
6911,HONDA,ACCORD,2012,15001.0,0,0,20001 - 40000,F,Twenties,JAPAN,Building and Grounds Cleaning and Maintenance Occupations,2
6913,HONDA,CIVIC,2012,15001.0,1,0,120001 - 140000,M,Fifties,JAPAN,Financial Managers,2
6917,HONDA,ACCORD,2010,15001.0,0,0,?,M,Forties,JAPAN,Semiconductor Processing Technicians,2
6922,HONDA,ACCORD,2007,10001.0,0,0,40001 - 60000,M,Sixties,JAPAN,Licensed Practical and Licensed Vocational Nurses,2
6932,HONDA,CIVIC,2008,10001.0,0,0,?,F,Thirties,JAPAN,Food Preparation Workers,2
6936,HONDA,ACCORD,2011,15001.0,1,0,?,M,Eighties,JAPAN,Forensic Science Technicians,2
6949,HONDA,CIVIC,2012,15001.0,1,0,?,F,Fifties,JAPAN,Cost Estimators,2
6965,HONDA,ACCORD,2009,10001.0,0,0,?,M,Forties,JAPAN,"Textile, Apparel, and Furnishings Workers",2
6966,HONDA,ACCORD,2007,10001.0,1,0,0 - 20000,F,Thirties,JAPAN,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",2
6969,TOYOTA,SOLARA,2007,10001.0,1,0,80001 - 100000,M,Sixties,JAPAN,Miscellaneous Social Scientists and Related Workers,2
6991,HONDA,ACCORD,2010,15001.0,0,0,200001+,M,Forties,JAPAN,General Internal Medicine Physicians,2
6992,HONDA,ACCORD,2011,15001.0,0,0,20001 - 40000,F,Thirties,JAPAN,"Textile, Apparel, and Furnishings Workers",2
6993,HONDA,ACCORD,2006,10001.0,0,0,?,M,Thirties,JAPAN,Bartenders,2
6999,HONDA,ACCORD,2009,15001.0,0,0,40001 - 60000,F,Thirties,JAPAN,Legal Support Workers,2
7011,HONDA,CIVIC,2010,10001.0,0,0,40001 - 60000,M,Twenties,JAPAN,Solar Photovoltaic Installers,2
7015,NISSAN,350Z,2006,15001.0,1,0,20001 - 40000,F,Fifties,JAPAN,Childcare Workers,2
7016,HONDA,ACCORD,2007,15001.0,0,0,?,M,Twenties,JAPAN,"Title Examiners, Abstractors, and Searchers",2
7022,HONDA,ACCORD,2011,20001.0,1,0,?,M,Twenties,JAPAN,Refuse and Recyclable Material Collectors,2
7035,NISSAN,350Z,2007,20001.0,0,0,40001 - 60000,M,Thirties,JAPAN,Construction and Extraction Occupations,2
7092,HONDA,ACCORD,2008,10001.0,0,0,?,M,Twenties,JAPAN,Atmospheric and Space Scientists,2
7093,HONDA,ACCORD,2010,15001.0,0,0,0 - 20000,M,Twenties,JAPAN,Recreation and Fitness Workers,2
7097,HONDA,ACCORD,2012,20001.0,0,0,60001 - 80000,F,Twenties,JAPAN,Financial Specialists,2
7100,HONDA,ACCORD,2010,10001.0,1,0,40001 - 60000,F,Forties,JAPAN,"Control and Valve Installers and Repairers, Except Mechanical Door",2
7109,HONDA,CIVIC,2010,10001.0,1,0,20001 - 40000,M,Twenties,JAPAN,Food Processing Workers,2
7124,HONDA,CIVIC,2011,15001.0,0,0,?,F,Twenties,JAPAN,Hoist and Winch Operators,2
7137,HONDA,CIVIC,2012,15001.0,1,0,?,M,Twenties,JAPAN,"Power Plant Operators, Distributors, and Dispatchers",2
7139,HONDA,CIVIC,2007,10001.0,0,0,?,F,Twenties,JAPAN,"Earth Drillers, Except Oil and Gas; and Explosives Workers, Ordnance Handling Experts, and Blasters",2
7141,NISSAN,350Z,2006,10001.0,0,0,40001 - 60000,M,Thirties,JAPAN,Social Workers,2
7144,HONDA,CIVIC,2010,10001.0,1,0,?,U,Unknown,JAPAN,Computer and Information Systems Managers,2
7146,HONDA,ACCORD,2008,10001.0,0,0,40001 - 60000,M,Thirties,JAPAN,Fish and Game Wardens,2
7155,NISSAN,350Z,2008,20001.0,0,0,?,U,Forties,JAPAN,Dentists,2
7167,HONDA,CIVIC,2010,10001.0,1,0,?,F,Eighties,JAPAN,Family Medicine Physicians,2
7177,HONDA,ACCORD,2011,15001.0,0,0,?,M,Twenties,JAPAN,Stockers and Order Fillers,2
7182,MERCEDES-BENZ,C320,2004,10001.0,0,0,?,M,Forties,GERMANY,Gambling Cage Workers,2
7190,HYUNDAI,VELOSTER,2012,15001.0,0,0,?,F,Forties,SOUTH KOREA,Billing and Posting Clerks,2
7191,HONDA,ACCORD,2009,15001.0,1,0,?,M,Thirties,JAPAN,Legal Occupations,2
7209,HONDA,ACCORD,2010,15001.0,1,0,?,F,Forties,JAPAN,Petroleum Engineers,2
7210,HONDA,ACCORD,2010,15001.0,0,0,0 - 20000,M,Thirties,JAPAN,Childcare Workers,2
7213,HONDA,ACCORD,2010,15001.0,1,0,?,F,Twenties,JAPAN,Tile and Stone Setters,2
7217,HONDA,CIVIC,2010,10001.0,0,0,?,U,Twenties,JAPAN,Healthcare Support Occupations,2
7220,HONDA,ACCORD,2013,20001.0,1,0,?,M,Forties,JAPAN,Computer Programmers,2
7222,HYUNDAI,TIBURON,2008,10001.0,0,0,?,M,Fifties,SOUTH KOREA,Physical Scientists,2
7226,HONDA,ACCORD,2005,10001.0,0,0,?,F,UnderTwenty,JAPAN,Credit Analysts,2
7229,HONDA,CIVIC,2011,15001.0,1,0,?,F,Seventies,JAPAN,Miscellaneous Community and Social Service Specialists,2
7238,HONDA,CIVIC,2012,20001.0,0,0,?,M,Thirties,JAPAN,Helpers--Production Workers,2
7246,HONDA,CIVIC,2009,10001.0,0,0,?,M,Twenties,JAPAN,Tire Repairers and Changers,2
7253,HONDA,ACCORD,2012,20001.0,1,0,40001 - 60000,F,Twenties,JAPAN,Water Transportation Workers,2
7256,HONDA,CIVIC,2012,20001.0,1,0,20001 - 40000,F,Fifties,JAPAN,"Opticians, Dispensing",2
7265,HONDA,ACCORD,2010,15001.0,0,0,60001 - 80000,F,Thirties,JAPAN,"Captains, Mates, and Pilots of Water Vessels",2
7269,TOYOTA,SOLARA,2006,10001.0,0,0,60001 - 80000,F,Thirties,JAPAN,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary",2
7271,HONDA,CIVIC,2010,10001.0,0,0,?,M,Forties,JAPAN,Industrial Truck and Tractor Operators,2
7276,HONDA,ACCORD,2010,15001.0,1,0,80001 - 100000,M,Forties,JAPAN,Mechanical Engineers,2
7280,HONDA,CIVIC,2012,15001.0,0,0,?,M,Forties,JAPAN,Art and Design Workers,2
7287,HONDA,CIVIC,2010,15001.0,0,0,?,U,Thirties,JAPAN,Legal Occupations,2
7292,HONDA,CIVIC,2010,10001.0,0,0,100001 - 120000,U,Thirties,JAPAN,Optometrists,2
7295,HONDA,ACCORD,2011,15001.0,0,0,80001 - 100000,M,Fifties,JAPAN,Other Management Occupations,2
7300,HONDA,ACCORD,2010,15001.0,1,0,?,M,Seventies,JAPAN,Fast Food and Counter Workers,2
7304,HONDA,CIVIC,2004,5001.0,1,0,40001 - 60000,U,Forties,JAPAN,Other Healthcare Practitioners and Technical Occupations,2
7335,HONDA,CIVIC,2008,10001.0,0,0,?,M,Twenties,JAPAN,"News Analysts, Reporters and Journalists",2
7341,NISSAN,350Z,2008,15001.0,1,0,40001 - 60000,M,Fifties,JAPAN,Property Appraisers and Assessors,2
7343,HONDA,ACCORD,2011,20001.0,0,0,?,F,Sixties,JAPAN,Supervisors of Personal Care and Service Workers,2
7356,HONDA,ACCORD,2005,10001.0,1,0,20001 - 40000,F,Thirties,JAPAN,"Coin, Vending, and Amusement Machine Servicers and Repairers",2
7363,HONDA,ACCORD,2009,15001.0,0,0,?,M,Twenties,JAPAN,Miscellaneous Social Scientists and Related Workers,2
7364,HONDA,ACCORD,2008,15001.0,0,0,?,F,Fifties,JAPAN,Costume Attendants,2
7366,HONDA,CIVIC,2006,5001.0,0,0,?,M,Twenties,JAPAN,"Helpers, Construction Trades, All Other",2
7382,HONDA,CIVIC,2011,10001.0,0,0,0 - 20000,F,Twenties,JAPAN,"Cooks, Restaurant",2
7383,HONDA,ACCORD,2008,10001.0,1,0,?,F,Fifties,JAPAN,Detectives and Criminal Investigators,2
7386,HONDA,ACCORD,2004,10001.0,0,0,100001 - 120000,M,Forties,JAPAN,Training and Development Managers,2
7388,HONDA,ACCORD,2010,15001.0,0,0,40001 - 60000,F,Fifties,JAPAN,Tire Builders,2
7391,HONDA,ACCORD,2010,15001.0,1,0,20001 - 40000,F,Thirties,JAPAN,Food Batchmakers,2
7393,NISSAN,350Z,2008,15001.0,0,0,?,M,Twenties,JAPAN,"Airline Pilots, Copilots, and Flight Engineers",2
7398,HONDA,CIVIC,2007,10001.0,0,0,?,F,Sixties,JAPAN,"Model Makers and Patternmakers, Wood",2
7421,HONDA,ACCORD,2010,15001.0,1,0,?,F,Thirties,JAPAN,"Grinding and Polishing Workers, Hand",2
7432,HONDA,CIVIC,2010,10001.0,1,0,?,F,Fifties,JAPAN,Water and Wastewater Treatment Plant and System Operators,2
7440,HONDA,CIVIC,2012,15001.0,0,0,?,F,Seventies,JAPAN,Millwrights,2
7451,HONDA,CIVIC,2011,15001.0,1,0,40001 - 60000,F,Thirties,JAPAN,"Industrial Machinery Installation, Repair, and Maintenance Workers",2
7460,PONTIAC,SOLSTICE,2008,15001.0,0,0,?,M,Fifties,UNITED STATES,Construction Laborers,2
7474,DODGE,CHALLENGER,2010,25001.0,0,0,?,F,Fifties,UNITED STATES,First-Line Supervisors of Office and Administrative Support Workers,2
7482,HONDA,ACCORD,2007,10001.0,0,0,160001 - 180000,F,Forties,JAPAN,Nurse Anesthetists,2
7486,LOTUS,ELISE,2008,30001.0,0,0,?,M,Twenties,UNITED KINGDOM,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",2
7490,HONDA,ACCORD,2010,15001.0,0,0,?,M,Forties,JAPAN,Architectural and Engineering Managers,2
7491,HONDA,ACCORD,2008,15001.0,1,0,40001 - 60000,F,Twenties,JAPAN,Cement Masons and Concrete Finishers,2
7495,HONDA,CIVIC,2012,15001.0,0,0,?,F,Thirties,JAPAN,"Project Management Specialists and Business Operations Specialists, All Other",2
7499,HONDA,CIVIC,2012,15001.0,1,0,80001 - 100000,M,Thirties,JAPAN,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",2
7509,HONDA,CIVIC,2010,10001.0,0,0,?,F,Seventies,JAPAN,Funeral Attendants,2
7520,HONDA,ACCORD,2012,20001.0,1,0,?,M,Fifties,JAPAN,Postal Service Workers,2
7525,HONDA,CIVIC,2003,10001.0,0,0,0 - 20000,F,UnderTwenty,JAPAN,Barbers,2
7528,HONDA,CIVIC,2010,15001.0,1,0,?,M,Thirties,JAPAN,"Health Information Technologists, Medical Registrars, Surgical Assistants, and Healthcare Practitioners and Technical Workers, All Other",2
7532,HONDA,ACCORD,2006,10001.0,1,0,20001 - 40000,U,Twenties,JAPAN,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",2
7536,HONDA,ACCORD,2004,10001.0,0,0,?,M,Twenties,JAPAN,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",2
7553,HONDA,CIVIC,2006,10001.0,0,0,100001 - 120000,M,Thirties,JAPAN,Aerospace Engineers,2
7554,HONDA,ACCORD,2005,5001.0,1,0,?,F,Twenties,JAPAN,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",2
7555,MERCEDES-BENZ,C230,2005,15001.0,0,0,?,M,Sixties,GERMANY,Healthcare Diagnosing or Treating Practitioners,2
7558,HONDA,ACCORD,2010,10001.0,0,0,40001 - 60000,M,Forties,JAPAN,"Paving, Surfacing, and Tamping Equipment Operators",2
7562,TOYOTA,SOLARA,2007,15001.0,1,0,?,F,Twenties,JAPAN,Survey Researchers,2
7565,HONDA,ACCORD,2012,20001.0,0,0,?,F,Eighties,JAPAN,"First-Line Supervisors of Mechanics, Installers, and Repairers",2
7569,HONDA,CIVIC,2010,10001.0,0,0,0 - 20000,F,UnderTwenty,JAPAN,Legislators,2
7583,TOYOTA,SOLARA,2008,15001.0,0,0,?,F,Forties,JAPAN,Skincare Specialists,2
7584,HONDA,ACCORD,2009,20001.0,0,0,?,M,Forties,JAPAN,Credit Analysts,2
7602,HONDA,ACCORD,2012,15001.0,1,0,?,M,Sixties,JAPAN,Radio and Telecommunications Equipment Installers and Repairers,2
7606,HONDA,ACCORD,2003,10001.0,0,0,60001 - 80000,F,Fifties,JAPAN,Microbiologists,2
7607,HONDA,CIVIC,2010,10001.0,0,0,?,M,Twenties,JAPAN,"Medical Scientists, Except Epidemiologists",2
7613,HONDA,CIVIC,2010,10001.0,1,0,?,F,Forties,JAPAN,Historians,2
7626,NISSAN,350Z,2005,15001.0,0,0,?,F,Thirties,JAPAN,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",2
7637,HONDA,ACCORD,2011,15001.0,0,0,?,U,Forties,JAPAN,"Pressers, Textile, Garment, and Related Materials",2
7645,HONDA,CIVIC,2012,15001.0,1,0,?,M,Seventies,JAPAN,"Mail Clerks and Mail Machine Operators, Except Postal Service",2
7656,HONDA,ACCORD,2002,5001.0,1,0,0 - 20000,M,Forties,JAPAN,"Ushers, Lobby Attendants, and Ticket Takers",2
7663,HONDA,CIVIC,2012,15001.0,1,0,60001 - 80000,F,Twenties,JAPAN,Transit and Railroad Police,2
7666,NISSAN,350Z,2006,20001.0,0,0,?,M,Fifties,JAPAN,Subway and Streetcar Operators,2
7672,HONDA,CIVIC,2009,15001.0,0,0,?,M,Twenties,JAPAN,Supervisors of Construction and Extraction Workers,2
7702,HONDA,ACCORD,2010,15001.0,0,0,?,U,Eighties,JAPAN,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",2
7708,HONDA,ACCORD,2008,15001.0,0,0,40001 - 60000,M,Thirties,JAPAN,Statistical Assistants,2
7711,HONDA,ACCORD,2011,15001.0,1,0,?,M,Fifties,JAPAN,Animal Care and Service Workers,2
7729,HONDA,CIVIC,2012,15001.0,0,0,0 - 20000,M,Fifties,JAPAN,Miscellaneous Entertainment Attendants and Related Workers,2
7739,HONDA,CIVIC,2010,15001.0,0,0,?,U,UnderTwenty,JAPAN,Family Medicine Physicians,2
7743,TOYOTA,SOLARA,2008,20001.0,0,0,?,F,Fifties,JAPAN,Family Medicine Physicians,2
7751,HONDA,ACCORD,2010,15001.0,0,0,?,F,Thirties,JAPAN,Miscellaneous Construction and Related Workers,2
7770,HONDA,CIVIC,2012,15001.0,0,0,?,F,Fifties,JAPAN,"Graders and Sorters, Agricultural Products",2
7784,HONDA,ACCORD,2007,15001.0,1,0,?,F,Sixties,JAPAN,Accountants and Auditors,2
7790,HONDA,ACCORD,2010,15001.0,0,0,?,M,Fifties,JAPAN,"Metal Workers and Plastic Workers, All Other",2
7800,NISSAN,350Z,2004,15001.0,0,0,60001 - 80000,M,Forties,JAPAN,Training and Development Specialists,2
7804,HYUNDAI,TIBURON,2007,10001.0,0,0,60001 - 80000,F,Forties,SOUTH KOREA,First-Line Supervisors of Construction Trades and Extraction Workers,2
7808,HONDA,CIVIC,2010,10001.0,0,0,?,U,Fifties,JAPAN,Miscellaneous Office and Administrative Support Workers,2
7809,HONDA,CIVIC,2009,10001.0,1,0,0 - 20000,M,Forties,JAPAN,Manicurists and Pedicurists,2
7812,HONDA,ACCORD,2010,20001.0,1,0,80001 - 100000,F,Thirties,JAPAN,"Physical Sciences Teachers, Postsecondary",2
7828,HONDA,ACCORD,2010,15001.0,0,0,?,M,Twenties,JAPAN,"Property, Real Estate, and Community Association Managers",2
7830,HONDA,ACCORD,2010,15001.0,0,0,40001 - 60000,F,Twenties,JAPAN,Machinists,2
7844,HONDA,CIVIC,2011,10001.0,1,0,?,M,Twenties,JAPAN,Other Teachers and Instructors,2
7848,HONDA,CIVIC,2012,15001.0,0,0,?,M,Twenties,JAPAN,Miscellaneous Assemblers and Fabricators,2
7862,HONDA,CIVIC,2007,10001.0,1,0,?,F,Fifties,JAPAN,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",2
7869,HONDA,ACCORD,2011,15001.0,1,0,20001 - 40000,F,Thirties,JAPAN,"Electrical, Electronics, and Electromechanical Assemblers",2
7875,TOYOTA,SOLARA,2007,10001.0,0,0,20001 - 40000,U,Thirties,JAPAN,"Teaching Assistants, Except Postsecondary",2
7880,HONDA,ACCORD,2010,15001.0,1,0,?,M,Sixties,JAPAN,"Miscellaneous Life, Physical, and Social Science Technicians",2
7893,HONDA,CIVIC,2012,15001.0,1,0,100001 - 120000,F,Fifties,JAPAN,Nuclear Power Reactor Operators,2
7894,HONDA,ACCORD,2010,15001.0,1,0,0 - 20000,F,Forties,JAPAN,Tour and Travel Guides,2
7896,HONDA,CIVIC,2010,15001.0,0,0,0 - 20000,F,Eighties,JAPAN,Cooks and Food Preparation Workers,2
7912,HONDA,ACCORD,2012,15001.0,0,0,?,F,Eighties,JAPAN,General Internal Medicine Physicians,2
7924,NISSAN,350Z,2004,5001.0,0,0,?,M,Sixties,JAPAN,"Physicians, All Other; and Ophthalmologists, Except Pediatric",2
7926,HONDA,CIVIC,2007,10001.0,0,0,?,M,Thirties,JAPAN,Postal Service Workers,2
7930,HONDA,CIVIC,2008,10001.0,1,0,?,F,Seventies,JAPAN,Heavy and Tractor-Trailer Truck Drivers,2
7941,HONDA,CIVIC,2005,10001.0,0,0,?,F,Thirties,JAPAN,Miscellaneous Physical Scientists,2
7947,HONDA,ACCORD,2010,20001.0,0,0,?,F,Fifties,JAPAN,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",2
7956,NISSAN,350Z,2007,20001.0,0,0,?,M,Thirties,JAPAN,Nuclear Engineers,2
7957,HONDA,ACCORD,2006,10001.0,0,0,?,M,Fifties,JAPAN,Economists,2
7975,HONDA,ACCORD,2009,15001.0,0,0,?,M,Fifties,JAPAN,Other Healthcare Practitioners and Technical Occupations,2
7979,HONDA,ACCORD,2010,15001.0,0,0,?,F,Forties,JAPAN,Political Scientists,2
7981,HONDA,ACCORD,2005,10001.0,0,0,0 - 20000,M,Fifties,JAPAN,Laundry and Dry-Cleaning Workers,2
7991,HONDA,CIVIC,2010,10001.0,1,0,?,F,Seventies,JAPAN,"Mining and Geological Engineers, Including Mining Safety Engineers",2
7995,HONDA,CIVIC,2012,15001.0,1,0,?,F,Twenties,JAPAN,Exercise Trainers and Group Fitness Instructors,2
7999,NISSAN,350Z,2006,15001.0,0,0,0 - 20000,M,Twenties,JAPAN,Tour and Travel Guides,2
8001,HONDA,CIVIC,2010,10001.0,1,0,20001 - 40000,F,Twenties,JAPAN,Veterinary Assistants and Laboratory Animal Caretakers,2
8004,HONDA,ACCORD,2007,10001.0,1,0,?,M,Thirties,JAPAN,Budget Analysts,2
8011,HONDA,CIVIC,2010,10001.0,0,0,40001 - 60000,M,Twenties,JAPAN,"Eligibility Interviewers, Government Programs",2
8026,HONDA,ACCORD,2011,15001.0,0,0,0 - 20000,F,Thirties,JAPAN,"Graders and Sorters, Agricultural Products",2
8030,HONDA,ACCORD,2009,15001.0,1,0,20001 - 40000,F,Sixties,JAPAN,Billing and Posting Clerks,2
