,purchase_make,purchase_model,purchase_vehicle_year,purchase_price_LB,trade_in,vehicle_financing,customer_income,customer_gender,AgeBin,made_in,job_assign,Labels
4382,PORSCHE,CAYMAN,2006,30001.0,1,1,40001 - 60000,M,Thirties,GERMANY,"Bookkeeping, Accounting, and Auditing Clerks",3
4401,MERCEDES-BENZ,C250,2012,30001.0,1,1,80001 - 100000,M,Thirties,GERMANY,Electrical Engineers,3
4444,LEXUS,SC 430,2006,30001.0,1,0,80001 - 100000,M,Fifties,JAPAN,Nuclear Technicians,3
4475,PORSCHE,911,2006,40001.0,0,1,20001 - 40000,F,Seventies,GERMANY,Butchers and Meat Cutters,3
4489,PORSCHE,911,2009,60001.0,1,1,200001+,M,Thirties,GERMANY,Family Medicine Physicians,3
4526,PORSCHE,911,2007,45001.0,1,1,140001 - 160000,M,Forties,GERMANY,Computer and Information Systems Managers,3
4560,PORSCHE,CAYMAN,2008,35001.0,1,0,?,M,Unknown,GERMANY,Reservation and Transportation Ticket Agents and Travel Clerks,3
4562,PORSCHE,CAYMAN,2007,25001.0,1,1,40001 - 60000,M,Sixties,GERMANY,Postal Service Clerks,3
4586,PORSCHE,CAYMAN,2011,50001.0,1,0,?,M,Forties,GERMANY,Biological Technicians,3
4598,MERCEDES-BENZ,C250,2012,25001.0,0,1,100001 - 120000,F,Forties,GERMANY,Public Relations and Fundraising Managers,3
4614,MERCEDES-BENZ,C250,2012,30001.0,1,1,80001 - 100000,F,Twenties,GERMANY,Legal Occupations,3
4623,DODGE,CHALLENGER SRT-8,2008,30001.0,1,1,40001 - 60000,M,Forties,UNITED STATES,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",3
4640,MERCEDES-BENZ,C250,2013,30001.0,1,1,160001 - 180000,M,Thirties,GERMANY,Nurse Anesthetists,3
4643,PORSCHE,CAYMAN,2007,35001.0,0,0,200001+,M,Sixties,GERMANY,Family Medicine Physicians,3
4676,BENTLEY,CONTINENTAL GT,2007,85001.0,0,0,?,U,Twenties,UNITED KINGDOM,Nurse Practitioners,3
4687,ACURA,ZDX,2010,30001.0,1,1,40001 - 60000,F,Thirties,JAPAN,Riggers,3
4699,MERCEDES-BENZ,C63 AMG,2011,45001.0,1,1,200001+,M,Fifties,GERMANY,Family Medicine Physicians,3
4703,MERCEDES-BENZ,C250,2013,25001.0,1,0,0 - 20000,M,Seventies,GERMANY,Waiters and Waitresses,3
4721,MERCEDES-BENZ,C250,2012,30001.0,0,0,?,M,UnderTwenty,GERMANY,First-Line Supervisors of Production and Operating Workers,3
4725,MERCEDES-BENZ,C63 AMG,2009,45001.0,0,1,100001 - 120000,M,Twenties,GERMANY,Astronomers,3
4740,CADILLAC,ATS,2013,25001.0,1,1,200001+,M,Twenties,UNITED STATES,"Physicians, All Other; and Ophthalmologists, Except Pediatric",3
4771,DODGE,CHALLENGER SRT-8,2011,35001.0,1,0,40001 - 60000,M,Forties,UNITED STATES,Computer Numerically Controlled Tool Programmers,3
4782,PORSCHE,911,2005,35001.0,1,0,?,M,Fifties,GERMANY,Gambling Services Workers,3
4795,PORSCHE,911,2013,85001.0,0,1,200001+,M,Fifties,GERMANY,"Physicians, All Other; and Ophthalmologists, Except Pediatric",3
4797,SUBARU,BRZ,2013,25001.0,1,1,100001 - 120000,M,Thirties,JAPAN,Medical and Health Services Managers,3
4800,JAGUAR,XKR,2006,30001.0,0,0,?,M,Seventies,UNITED KINGDOM,"Passenger Vehicle Drivers, Except Bus Drivers, Transit and Intercity",3
4862,MERCEDES-BENZ,C250,2012,35001.0,1,1,0 - 20000,F,Thirties,GERMANY,Entertainment Attendants and Related Workers,3
4877,PORSCHE,CAYMAN,2009,35001.0,1,1,120001 - 140000,M,Sixties,GERMANY,Physicists,3
4890,LEXUS,SC 430,2006,25001.0,0,1,100001 - 120000,M,Fifties,JAPAN,Nuclear Power Reactor Operators,3
4891,DODGE,CHALLENGER SRT-8,2010,30001.0,0,1,200001+,M,Twenties,UNITED STATES,Family Medicine Physicians,3
4913,JAGUAR,XJ8,2009,35001.0,1,1,200001+,M,Fifties,UNITED KINGDOM,"Physicians, All Other; and Ophthalmologists, Except Pediatric",3
4949,LEXUS,SC 430,2008,35001.0,0,0,?,M,Eighties,JAPAN,Ophthalmic Laboratory Technicians,3
4985,DODGE,CHALLENGER SRT-8,2009,30001.0,1,1,40001 - 60000,F,Thirties,UNITED STATES,Environmental Science and Geoscience Technicians,3
4996,MERCEDES-BENZ,C250,2013,30001.0,1,0,?,F,Forties,GERMANY,Signal and Track Switch Repairers,3
5059,SUBARU,BRZ,2013,25001.0,0,0,20001 - 40000,M,Thirties,JAPAN,Other Teachers and Instructors,3
5094,MERCEDES-BENZ,C250,2012,25001.0,1,1,120001 - 140000,F,Forties,GERMANY,Purchasing Managers,3
5095,PORSCHE,911,2006,50001.0,0,1,100001 - 120000,M,Sixties,GERMANY,Miscellaneous Physical Scientists,3
5132,MERCEDES-BENZ,C250,2012,30001.0,1,0,?,U,Twenties,GERMANY,"Postsecondary Teachers, All Other",3
5158,PORSCHE,CAYMAN,2008,30001.0,1,1,40001 - 60000,F,Forties,GERMANY,Physical Therapist Assistants and Aides,3
5162,MERCEDES-BENZ,C250,2013,35001.0,1,0,?,F,Sixties,GERMANY,"Cooks, Restaurant",3
5173,MERCEDES-BENZ,C250,2013,30001.0,0,1,140001 - 160000,U,Thirties,GERMANY,Architectural and Engineering Managers,3
5175,MERCEDES-BENZ,C250,2012,30001.0,1,1,80001 - 100000,F,Thirties,GERMANY,Construction Managers,3
5193,PORSCHE,CAYMAN,2007,25001.0,0,1,80001 - 100000,M,Thirties,GERMANY,"Engineering and Architecture Teachers, Postsecondary",3
5198,PORSCHE,911,2009,50001.0,1,1,60001 - 80000,M,Twenties,GERMANY,Secondary School Teachers,3
5209,ACURA,ZDX,2010,25001.0,1,1,60001 - 80000,F,Forties,JAPAN,Audiologists,3
5261,PORSCHE,911,2004,30001.0,0,1,40001 - 60000,M,Thirties,GERMANY,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",3
5288,MERCEDES-BENZ,C250,2012,25001.0,1,1,140001 - 160000,M,HundredPlus,GERMANY,"Dentists, General",3
5327,MERCEDES-BENZ,C250,2012,30001.0,0,1,40001 - 60000,M,Twenties,GERMANY,"Life, Physical, and Social Science Technicians",3
5333,DODGE,CHALLENGER SRT-8,2010,30001.0,1,1,140001 - 160000,U,Fifties,UNITED STATES,Computer and Information Systems Managers,3
5392,PORSCHE,911,2010,65001.0,0,1,80001 - 100000,U,Thirties,GERMANY,"Biological Science Teachers, Postsecondary",3
5396,MERCEDES-BENZ,C250,2013,25001.0,1,0,40001 - 60000,M,Fifties,GERMANY,Automotive Technicians and Repairers,3
5411,MERCEDES-BENZ,C250,2012,30001.0,1,1,80001 - 100000,F,Fifties,GERMANY,Administrative Services and Facilities Managers,3
5421,PORSCHE,CAYMAN,2006,30001.0,1,0,?,M,Sixties,GERMANY,"Social Sciences Teachers, Postsecondary",3
5425,CHRYSLER,300 C SRT,2012,40001.0,0,1,40001 - 60000,F,Fifties,UNITED STATES,Tool and Die Makers,3
5432,JAGUAR,XKR,2009,40001.0,0,0,60001 - 80000,F,Fifties,UNITED KINGDOM,Fire Inspectors,3
5444,PORSCHE,CAYMAN,2008,40001.0,1,1,?,F,Thirties,GERMANY,"Production, Planning, and Expediting Clerks",3
5445,DODGE,CHALLENGER SRT-8,2009,30001.0,0,0,80001 - 100000,M,Thirties,UNITED STATES,Agricultural Engineers,3
5447,LEXUS,SC 430,2007,30001.0,1,1,80001 - 100000,F,Forties,JAPAN,Psychologists,3
5457,PORSCHE,911,2006,40001.0,0,1,100001 - 120000,M,Forties,GERMANY,"Physical Scientists, All Other",3
5464,PORSCHE,CAYMAN,2008,25001.0,1,1,100001 - 120000,M,Forties,GERMANY,Aerospace Engineers,3
5472,MERCEDES-BENZ,C63 AMG,2009,35001.0,0,1,140001 - 160000,F,Thirties,GERMANY,"Airline Pilots, Copilots, and Flight Engineers",3
5504,MERCEDES-BENZ,C250,2013,30001.0,1,1,0 - 20000,F,Fifties,GERMANY,"Hotel, Motel, and Resort Desk Clerks",3
5542,MERCEDES-BENZ,C250,2012,25001.0,1,1,80001 - 100000,F,Sixties,GERMANY,Construction Managers,3
5565,PORSCHE,911,2008,50001.0,1,1,200001+,F,Thirties,GERMANY,Family Medicine Physicians,3
5570,LEXUS,SC 430,2004,30001.0,1,0,?,M,Forties,JAPAN,"Passenger Vehicle Drivers, Except Bus Drivers, Transit and Intercity",3
5590,LEXUS,SC 430,2006,30001.0,1,0,?,F,Fifties,JAPAN,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",3
5596,DODGE,CHALLENGER SRT-8,2010,30001.0,1,0,?,M,UnderTwenty,UNITED STATES,Astronomers,3
5604,ACURA,ZDX,2010,25001.0,1,0,180001 - 200000,M,Fifties,JAPAN,Chief Executives,3
5650,PORSCHE,CAYMAN,2011,45001.0,1,1,80001 - 100000,U,Thirties,GERMANY,"Engineers, All Other",3
5666,PORSCHE,911,2005,35001.0,0,1,200001+,M,Forties,GERMANY,Family Medicine Physicians,3
5734,PORSCHE,911,2008,40001.0,0,0,180001 - 200000,M,Forties,GERMANY,Chief Executives,3
5761,MERCEDES-BENZ,C250,2012,30001.0,1,1,40001 - 60000,U,Twenties,GERMANY,Supervisors of Office and Administrative Support Workers,3
5770,MERCEDES-BENZ,C250,2012,25001.0,0,1,60001 - 80000,M,Thirties,GERMANY,Funeral Home Managers,3
5773,MERCEDES-BENZ,C250,2013,30001.0,1,1,120001 - 140000,F,Thirties,GERMANY,Operations Specialties Managers,3
5775,CADILLAC,ATS,2013,30001.0,1,0,40001 - 60000,M,Twenties,UNITED STATES,Dredge Operators,3
5798,CADILLAC,ATS,2013,25001.0,0,1,80001 - 100000,M,Fifties,UNITED STATES,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",3
5813,DODGE,CHALLENGER SRT-8,2012,35001.0,0,1,60001 - 80000,M,Thirties,UNITED STATES,Plant and System Operators,3
5814,MERCEDES-BENZ,C63 AMG,2011,45001.0,1,1,140001 - 160000,M,Thirties,GERMANY,Architectural and Engineering Managers,3
5841,PORSCHE,CAYMAN,2007,30001.0,1,1,140001 - 160000,M,Forties,GERMANY,Dentists,3
5850,DODGE,CHALLENGER SRT-8,2010,30001.0,0,0,?,M,Sixties,UNITED STATES,Medical and Health Services Managers,3
5868,PORSCHE,CAYMAN,2008,35001.0,0,1,100001 - 120000,M,Fifties,GERMANY,"Physical Scientists, All Other",3
5876,ACURA,ZDX,2013,40001.0,1,1,40001 - 60000,U,Thirties,JAPAN,Probation Officers and Correctional Treatment Specialists,3
5956,PORSCHE,CAYMAN,2007,25001.0,1,1,80001 - 100000,M,Fifties,GERMANY,Civil Engineers,3
5965,DODGE,CHALLENGER SRT-8,2011,35001.0,0,1,80001 - 100000,M,Fifties,UNITED STATES,Computer Systems Analysts,3
5989,SUBARU,BRZ,2013,25001.0,1,1,40001 - 60000,M,Twenties,JAPAN,Bailiffs,3
6006,MERCEDES-BENZ,C250,2013,30001.0,1,0,0 - 20000,F,Thirties,GERMANY,Waiters and Waitresses,3
6015,DODGE,CHALLENGER SRT-8,2008,30001.0,1,1,100001 - 120000,M,Forties,UNITED STATES,Nurse Practitioners,3
6038,MERCEDES-BENZ,C250,2012,35001.0,1,0,?,F,Eighties,GERMANY,Credit Analysts,3
6067,ACURA,ZDX,2010,30001.0,1,1,200001+,F,Thirties,JAPAN,General Internal Medicine Physicians,3
6074,PORSCHE,911,2009,60001.0,0,1,200001+,F,Forties,GERMANY,"Physicians, All Other; and Ophthalmologists, Except Pediatric",3
6105,JAGUAR,XJ8,2008,30001.0,1,1,200001+,M,Forties,UNITED KINGDOM,"Physicians, All Other; and Ophthalmologists, Except Pediatric",3
6118,MERCEDES-BENZ,C250,2012,30001.0,1,1,200001+,U,Fifties,GERMANY,General Internal Medicine Physicians,3
6159,LEXUS,SC 430,2006,25001.0,0,1,40001 - 60000,M,Forties,JAPAN,"Brickmasons, Blockmasons, and Stonemasons",3
6167,MERCEDES-BENZ,C250,2012,30001.0,0,1,80001 - 100000,F,Fifties,GERMANY,Education and Childcare Administrators,3
6184,PORSCHE,CAYMAN,2008,30001.0,1,1,140001 - 160000,M,Forties,GERMANY,Architectural and Engineering Managers,3
6198,PORSCHE,911,2007,45001.0,1,1,120001 - 140000,M,Twenties,GERMANY,Advertising and Promotions Managers,3
6214,SUBARU,BRZ,2013,20001.0,1,1,40001 - 60000,M,Thirties,JAPAN,"Meter Readers, Utilities",3
6216,LEXUS,SC 430,2005,25001.0,0,1,200001+,M,Forties,JAPAN,General Internal Medicine Physicians,3
6249,MERCEDES-BENZ,C250,2012,25001.0,1,1,100001 - 120000,M,Forties,GERMANY,Top Executives,3
6257,PORSCHE,911,2012,85001.0,0,0,?,F,Forties,GERMANY,"Physicians, All Other; and Ophthalmologists, Except Pediatric",3
6293,MERCEDES-BENZ,C63 AMG,2009,40001.0,1,1,100001 - 120000,F,HundredPlus,GERMANY,Chemical Engineers,3
6306,PORSCHE,911,2008,50001.0,1,0,0 - 20000,M,Twenties,GERMANY,Broadcast Announcers and Radio Disc Jockeys,3
6307,ACURA,ZDX,2010,25001.0,1,1,40001 - 60000,M,Forties,JAPAN,Parking Enforcement Workers,3
6314,PORSCHE,911,2009,50001.0,0,0,?,U,Fifties,GERMANY,"Agents and Business Managers of Artists, Performers, and Athletes",3
6326,DODGE,CHALLENGER SRT-8,2010,30001.0,0,1,80001 - 100000,M,Fifties,UNITED STATES,Healthcare Diagnosing or Treating Practitioners,3
6328,LEXUS,SC 430,2008,35001.0,0,0,?,M,Fifties,JAPAN,"Derrick Operators, Oil and Gas",3
6336,PORSCHE,CAYMAN,2007,25001.0,0,1,80001 - 100000,M,Thirties,GERMANY,"Mining and Geological Engineers, Including Mining Safety Engineers",3
6376,PORSCHE,CAYMAN,2008,25001.0,1,0,?,M,Forties,GERMANY,Brickmasons and Blockmasons,3
6414,PORSCHE,911,2004,25001.0,1,0,?,M,Thirties,GERMANY,Costume Attendants,3
6456,MERCEDES-BENZ,C250,2013,30001.0,1,1,80001 - 100000,F,Forties,GERMANY,"Biological Scientists, All Other",3
6466,MERCEDES-BENZ,C250,2013,35001.0,1,0,?,U,Thirties,GERMANY,Retail Sales Workers,3
6473,MERCEDES-BENZ,C250,2013,30001.0,0,1,60001 - 80000,F,Twenties,GERMANY,Air Transportation Workers,3
6481,MERCEDES-BENZ,C63 AMG,2009,35001.0,0,0,?,M,UnderTwenty,GERMANY,Accountants and Auditors,3
6494,CHRYSLER,300 C SRT,2012,40001.0,0,1,100001 - 120000,M,Thirties,UNITED STATES,Optometrists,3
6502,DODGE,CHALLENGER SRT-8,2009,30001.0,1,1,160001 - 180000,M,Thirties,UNITED STATES,Nurse Anesthetists,3
6534,LEXUS,SC 430,2007,30001.0,1,0,?,M,Thirties,JAPAN,First-Line Supervisors of Office and Administrative Support Workers,3
6559,PORSCHE,911,2010,60001.0,1,1,60001 - 80000,M,Forties,GERMANY,Therapists,3
6579,PORSCHE,911,2006,45001.0,1,1,80001 - 100000,M,Thirties,GERMANY,Computer and Mathematical Occupations,3
6586,PORSCHE,CAYMAN,2009,35001.0,1,1,60001 - 80000,M,Forties,GERMANY,"Model Makers and Patternmakers, Wood",3
6601,PORSCHE,911,2006,40001.0,0,1,80001 - 100000,M,Thirties,GERMANY,Geographers,3
6627,DODGE,CHALLENGER SRT-8,2009,25001.0,1,1,60001 - 80000,M,Forties,UNITED STATES,"Law, Criminal Justice, and Social Work Teachers, Postsecondary",3
6628,PORSCHE,CAYMAN,2006,30001.0,1,0,?,M,Fifties,GERMANY,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",3
6656,DODGE,CHALLENGER SRT-8,2010,30001.0,1,1,80001 - 100000,M,Forties,UNITED STATES,Materials Scientists,3
6716,MERCEDES-BENZ,C250,2012,25001.0,1,0,?,M,Seventies,GERMANY,"Claims Adjusters, Appraisers, Examiners, and Investigators",3
6723,MERCEDES-BENZ,C250,2012,30001.0,1,1,60001 - 80000,U,Thirties,GERMANY,"Communications Teachers, Postsecondary",3
6749,CADILLAC,ATS,2013,30001.0,0,1,0 - 20000,F,Seventies,UNITED STATES,Funeral Attendants,3
6751,PORSCHE,CAYMAN,2008,35001.0,0,1,200001+,U,Forties,GERMANY,"Physicians, All Other; and Ophthalmologists, Except Pediatric",3
6775,JAGUAR,XKR,2008,40001.0,1,1,80001 - 100000,M,Forties,UNITED KINGDOM,Computer and Mathematical Occupations,3
6804,DODGE,CHALLENGER SRT-8,2012,35001.0,0,1,200001+,M,Thirties,UNITED STATES,Family Medicine Physicians,3
6817,MERCEDES-BENZ,C250,2012,25001.0,0,1,40001 - 60000,M,Thirties,GERMANY,Museum Technicians and Conservators,3
6818,PORSCHE,CAYMAN,2008,40001.0,0,1,80001 - 100000,F,Forties,GERMANY,Materials Engineers,3
6847,MERCEDES-BENZ,C250,2013,25001.0,0,1,80001 - 100000,M,Fifties,GERMANY,Computer and Information Analysts,3
6921,MERCEDES-BENZ,C250,2012,30001.0,0,1,40001 - 60000,F,Twenties,GERMANY,Judicial Law Clerks,3
6951,PORSCHE,CAYMAN,2007,30001.0,1,1,140001 - 160000,M,Thirties,GERMANY,Computer and Information Systems Managers,3
6957,DODGE,CHALLENGER SRT-8,2010,30001.0,0,0,60001 - 80000,M,Thirties,UNITED STATES,"Education Teachers, Postsecondary",3
6959,LEXUS,SC 430,2006,30001.0,0,1,0 - 20000,M,Seventies,JAPAN,Coaches and Scouts,3
6971,PORSCHE,911,2005,30001.0,1,0,?,M,Thirties,GERMANY,Animal Control Workers,3
7006,PORSCHE,911,2007,70001.0,1,1,60001 - 80000,M,Forties,GERMANY,Ship Engineers,3
7025,MERCEDES-BENZ,C63 AMG,2011,45001.0,1,1,140001 - 160000,M,Thirties,GERMANY,"Dentists, All Other Specialists",3
7054,MERCEDES-BENZ,C250,2012,30001.0,1,1,40001 - 60000,F,Twenties,GERMANY,"Morticians, Undertakers, and Funeral Arrangers",3
7091,ACURA,ZDX,2013,40001.0,1,0,20001 - 40000,M,Twenties,JAPAN,"Computer, Automated Teller, and Office Machine Repairers",3
7120,MERCEDES-BENZ,C250,2012,25001.0,1,1,80001 - 100000,F,Fifties,GERMANY,Materials Scientists,3
7136,PORSCHE,911,2007,45001.0,1,0,80001 - 100000,M,Forties,GERMANY,Environmental Engineers,3
7174,MERCEDES-BENZ,C250,2013,30001.0,1,1,0 - 20000,F,Thirties,GERMANY,Other Food Preparation and Serving Related Workers,3
7192,DODGE,CHALLENGER SRT-8,2008,30001.0,1,0,0 - 20000,M,Sixties,UNITED STATES,"Cooks, Restaurant",3
7193,PORSCHE,CAYMAN,2006,25001.0,0,0,80001 - 100000,M,Thirties,GERMANY,Healthcare Diagnosing or Treating Practitioners,3
7194,JAGUAR,XK8,2006,25001.0,0,1,160001 - 180000,M,Forties,UNITED KINGDOM,Nurse Anesthetists,3
7206,SUBARU,BRZ,2013,25001.0,1,1,100001 - 120000,M,Twenties,JAPAN,Training and Development Managers,3
7211,PORSCHE,CAYMAN,2007,25001.0,1,1,80001 - 100000,M,Forties,GERMANY,Detectives and Criminal Investigators,3
7218,MERCEDES-BENZ,C250,2013,30001.0,0,1,40001 - 60000,F,Sixties,GERMANY,"Rail Yard Engineers, Dinkey Operators, and Hostlers",3
7249,PORSCHE,CAYMAN,2011,40001.0,1,1,100001 - 120000,M,Sixties,GERMANY,Mathematicians,3
7252,MERCEDES-BENZ,C250,2012,35001.0,0,1,200001+,M,Sixties,GERMANY,General Internal Medicine Physicians,3
7259,PORSCHE,911,2009,60001.0,0,0,160001 - 180000,M,Forties,GERMANY,Nurse Anesthetists,3
7294,PORSCHE,911,2009,45001.0,1,1,160001 - 180000,M,Twenties,GERMANY,Nurse Anesthetists,3
7297,MERCEDES-BENZ,C63 AMG,2009,40001.0,1,0,120001 - 140000,M,Forties,GERMANY,Advertising and Promotions Managers,3
7316,DODGE,CHALLENGER SRT-8,2011,35001.0,0,1,80001 - 100000,M,Forties,UNITED STATES,Elevator and Escalator Installers and Repairers,3
7326,MERCEDES-BENZ,C250,2013,35001.0,0,1,80001 - 100000,M,Thirties,GERMANY,"Transportation, Storage, and Distribution Managers",3
7327,PORSCHE,911,2003,35001.0,0,0,0 - 20000,M,Forties,GERMANY,Retail Sales Workers,3
7352,LEXUS,SC 430,2005,25001.0,0,0,?,M,Eighties,JAPAN,Materials Engineers,3
7375,MERCEDES-BENZ,C250,2012,25001.0,1,1,80001 - 100000,M,Thirties,GERMANY,Statisticians,3
7389,PORSCHE,CAYMAN,2008,30001.0,1,1,200001+,U,Thirties,GERMANY,General Internal Medicine Physicians,3
7409,PORSCHE,CAYMAN,2009,35001.0,1,1,100001 - 120000,F,Thirties,GERMANY,Computer Network Architects,3
7504,ACURA,ZDX,2010,30001.0,1,1,80001 - 100000,U,Twenties,JAPAN,Veterinarians,3
7505,CHRYSLER,300 C SRT,2012,35001.0,1,1,60001 - 80000,M,Twenties,UNITED STATES,First-Line Supervisors of Construction Trades and Extraction Workers,3
7538,MERCEDES-BENZ,C250,2012,30001.0,0,1,60001 - 80000,F,Fifties,GERMANY,Urban and Regional Planners,3
7540,DODGE,CHALLENGER SRT-8,2010,30001.0,1,1,20001 - 40000,M,Forties,UNITED STATES,Manicurists and Pedicurists,3
7541,MERCEDES-BENZ,C250,2012,30001.0,1,1,200001+,F,Fifties,GERMANY,Family Medicine Physicians,3
7543,DODGE,CHALLENGER SRT-8,2009,30001.0,1,1,80001 - 100000,M,Twenties,UNITED STATES,Detectives and Criminal Investigators,3
7560,MERCEDES-BENZ,C63 AMG,2008,40001.0,1,1,60001 - 80000,F,Thirties,GERMANY,Budget Analysts,3
7567,LEXUS,SC 430,2008,30001.0,1,1,20001 - 40000,F,Sixties,JAPAN,Driver/Sales Workers,3
7595,MERCEDES-BENZ,C250,2013,30001.0,0,1,20001 - 40000,U,Twenties,GERMANY,"Cooks, All Other",3
7600,MERCEDES-BENZ,C250,2012,25001.0,1,0,40001 - 60000,M,Fifties,GERMANY,Motorboat Operators,3
7612,LEXUS,SC 430,2007,30001.0,0,0,?,F,Seventies,JAPAN,Food Preparation Workers,3
7629,PORSCHE,CAYMAN,2007,25001.0,0,1,80001 - 100000,M,Twenties,GERMANY,"Computer Science Teachers, Postsecondary",3
7712,PORSCHE,911,2012,75001.0,1,0,?,M,HundredPlus,GERMANY,"Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel",3
7723,PORSCHE,911,2010,60001.0,1,0,?,F,Sixties,GERMANY,"Earth Drillers, Except Oil and Gas; and Explosives Workers, Ordnance Handling Experts, and Blasters",3
7754,JAGUAR,XKR,2008,40001.0,1,1,200001+,M,Forties,UNITED KINGDOM,"Physicians, All Other; and Ophthalmologists, Except Pediatric",3
7758,PORSCHE,CAYMAN,2007,30001.0,1,0,?,M,Sixties,GERMANY,Elevator and Escalator Installers and Repairers,3
7759,PORSCHE,CAYMAN,2008,25001.0,0,1,0 - 20000,M,Sixties,GERMANY,Coaches and Scouts,3
7777,DODGE,CHALLENGER SRT-8,2009,25001.0,1,1,40001 - 60000,M,Thirties,UNITED STATES,Choreographers,3
7792,MERCEDES-BENZ,C250,2012,30001.0,1,1,60001 - 80000,M,Thirties,GERMANY,Ship Engineers,3
7793,PORSCHE,911,2006,45001.0,1,0,?,M,Forties,GERMANY,Forensic Science Technicians,3
7813,MERCEDES-BENZ,C250,2013,30001.0,1,1,60001 - 80000,F,Forties,GERMANY,Transportation Inspectors,3
7851,JAGUAR,XJ8,2008,30001.0,1,1,200001+,U,Thirties,UNITED KINGDOM,"Physicians, All Other; and Ophthalmologists, Except Pediatric",3
7865,PORSCHE,911,2006,40001.0,0,1,80001 - 100000,U,Twenties,GERMANY,Environmental Engineers,3
7873,DODGE,CHALLENGER SRT-8,2010,30001.0,0,1,20001 - 40000,M,Fifties,UNITED STATES,Animal Caretakers,3
7910,MERCEDES-BENZ,C250,2012,30001.0,0,1,200001+,M,Twenties,GERMANY,"Physicians, All Other; and Ophthalmologists, Except Pediatric",3
7920,PORSCHE,CAYMAN,2008,35001.0,1,1,0 - 20000,M,Sixties,GERMANY,Dining Room and Cafeteria Attendants and Bartender Helpers,3
7953,PORSCHE,911,2008,50001.0,0,1,160001 - 180000,M,Thirties,GERMANY,Nurse Anesthetists,3
7962,MERCEDES-BENZ,C250,2012,25001.0,0,1,160001 - 180000,M,Thirties,GERMANY,"Pediatricians, General",3
8009,LEXUS,SC 430,2006,30001.0,0,1,200001+,F,Thirties,JAPAN,"Physicians, All Other; and Ophthalmologists, Except Pediatric",3
8051,PORSCHE,911,2004,45001.0,0,1,0 - 20000,M,Eighties,GERMANY,Dishwashers,3
8057,DODGE,CHALLENGER SRT-8,2012,35001.0,0,1,60001 - 80000,M,Twenties,UNITED STATES,"Career/Technical Education Teachers, Middle School",3
8066,DODGE,CHALLENGER SRT-8,2011,35001.0,0,0,0 - 20000,F,Forties,UNITED STATES,"Cooks, All Other",3
8075,ACURA,ZDX,2012,35001.0,1,1,40001 - 60000,F,Forties,JAPAN,"Tax Examiners, Collectors and Preparers, and Revenue Agents",3
8102,CADILLAC,ATS,2013,30001.0,0,1,0 - 20000,M,Sixties,UNITED STATES,Food Preparation and Serving Related Occupations,3
8107,MERCEDES-BENZ,C250,2013,25001.0,0,1,40001 - 60000,F,Fifties,GERMANY,Logging Equipment Operators,3
8108,LEXUS,SC 430,2004,25001.0,1,1,200001+,M,Forties,JAPAN,"Physicians, All Other; and Ophthalmologists, Except Pediatric",3
8119,MERCEDES-BENZ,C250,2012,25001.0,1,1,60001 - 80000,F,Fifties,GERMANY,"Social Workers, All Other",3
8124,DODGE,CHALLENGER SRT-8,2008,30001.0,1,0,40001 - 60000,M,Forties,UNITED STATES,Solar Photovoltaic Installers,3
8165,DODGE,CHALLENGER SRT-8,2010,25001.0,1,1,80001 - 100000,M,Forties,UNITED STATES,"Medical Scientists, Except Epidemiologists",3
8236,PORSCHE,CAYMAN,2008,35001.0,0,1,80001 - 100000,U,Thirties,GERMANY,Environmental Engineers,3
8259,PORSCHE,CAYMAN,2006,30001.0,1,0,0 - 20000,M,Forties,GERMANY,"Graders and Sorters, Agricultural Products",3
8264,PORSCHE,911,2008,80001.0,0,1,40001 - 60000,M,Forties,GERMANY,"Property, Real Estate, and Community Association Managers",3
8317,MERCEDES-BENZ,C250,2013,30001.0,1,1,80001 - 100000,F,Twenties,GERMANY,Electrical Engineers,3
8332,ACURA,ZDX,2010,25001.0,1,1,60001 - 80000,U,Thirties,JAPAN,"Mathematical Science Teachers, Postsecondary",3
8386,MERCEDES-BENZ,C250,2013,30001.0,0,1,140001 - 160000,M,Sixties,GERMANY,Dentists,3
8388,SUBARU,BRZ,2013,25001.0,1,0,80001 - 100000,M,Thirties,JAPAN,"Environmental Science Teachers, Postsecondary",3
8394,MERCEDES-BENZ,C250,2012,25001.0,1,1,40001 - 60000,M,Thirties,GERMANY,Designers,3
8395,MERCEDES-BENZ,C250,2012,30001.0,0,1,100001 - 120000,U,Fifties,GERMANY,Mathematicians,3
8410,MERCEDES-BENZ,C63 AMG,2011,45001.0,0,0,120001 - 140000,M,Forties,GERMANY,Petroleum Engineers,3
8420,LEXUS,SC 430,2008,30001.0,1,1,80001 - 100000,F,Fifties,JAPAN,Geographers,3
8427,PORSCHE,911,2007,70001.0,1,1,100001 - 120000,M,Thirties,GERMANY,Nurse Midwives,3
8434,PORSCHE,CAYMAN,2011,40001.0,1,1,80001 - 100000,M,Thirties,GERMANY,Financial Examiners,3
