,purchase_make,purchase_model,purchase_vehicle_year,purchase_price_LB,trade_in,vehicle_financing,customer_income,customer_gender,AgeBin,made_in,job_assign,Labels
2832,DODGE,CHALLENGER,2011,20001.0,1,1,20001 - 40000,F,Twenties,UNITED STATES,"Installation, Maintenance, and Repair Workers, All Other",4
2836,DODGE,CHALLENGER,2010,20001.0,0,1,40001 - 60000,M,Thirties,UNITED STATES,Water and Wastewater Treatment Plant and System Operators,4
2847,SCION,TC,2011,15001.0,0,1,60001 - 80000,M,Forties,UNITED STATES,Locomotive Engineers and Operators,4
2856,DODGE,CHALLENGER,2010,20001.0,1,1,60001 - 80000,F,Forties,UNITED STATES,Accountants and Auditors,4
2862,MERCEDES-BENZ,C280,2007,20001.0,0,1,0 - 20000,F,Forties,GERMANY,Laundry and Dry-Cleaning Workers,4
2863,MERCEDES-BENZ,C300,2011,25001.0,1,0,20001 - 40000,M,Twenties,GERMANY,"Hairdressers, Hairstylists, and Cosmetologists",4
2867,DODGE,CHALLENGER,2012,25001.0,1,1,180001 - 200000,M,Fifties,UNITED STATES,Chief Executives,4
2873,MERCEDES-BENZ,C300,2009,20001.0,0,0,?,M,Thirties,GERMANY,Recreation and Fitness Workers,4
2874,MERCEDES-BENZ,C300,2009,20001.0,0,1,40001 - 60000,M,Twenties,GERMANY,Desktop Publishers,4
2882,DODGE,CHALLENGER,2010,20001.0,1,1,20001 - 40000,M,Twenties,UNITED STATES,Septic Tank Servicers and Sewer Pipe Cleaners,4
2884,HYUNDAI,VELOSTER,2013,15001.0,0,1,40001 - 60000,M,Thirties,SOUTH KOREA,Private Detectives and Investigators,4
2889,MERCEDES-BENZ,C300,2011,25001.0,1,0,?,M,Fifties,GERMANY,Solar Photovoltaic Installers,4
2893,DODGE,CHALLENGER,2012,20001.0,1,1,20001 - 40000,U,Twenties,UNITED STATES,Camera and Photographic Equipment Repairers,4
2901,MERCEDES-BENZ,C300,2010,25001.0,1,1,20001 - 40000,M,Thirties,GERMANY,Laundry and Dry-Cleaning Workers,4
2909,MERCEDES-BENZ,C300,2011,25001.0,1,1,0 - 20000,F,Fifties,GERMANY,Other Transportation Workers,4
2914,DODGE,CHALLENGER,2009,25001.0,0,1,0 - 20000,M,Twenties,UNITED STATES,Barbers,4
2921,MERCEDES-BENZ,C300,2008,20001.0,0,1,40001 - 60000,F,Twenties,GERMANY,Real Estate Brokers,4
2928,MERCEDES-BENZ,C300,2011,25001.0,1,1,180001 - 200000,M,Fifties,GERMANY,Chief Executives,4
2938,MERCEDES-BENZ,C300,2013,35001.0,1,1,20001 - 40000,F,Twenties,GERMANY,Other Food Preparation and Serving Related Workers,4
2943,MERCEDES-BENZ,C300,2011,25001.0,0,1,60001 - 80000,M,Thirties,GERMANY,"Supervisors of Installation, Maintenance, and Repair Workers",4
2945,MERCEDES-BENZ,C300,2008,20001.0,0,1,20001 - 40000,U,Forties,GERMANY,Miscellaneous Protective Service Workers,4
2946,MERCEDES-BENZ,C300,2009,20001.0,1,1,100001 - 120000,M,Twenties,GERMANY,Public Relations and Fundraising Managers,4
2951,MERCEDES-BENZ,C300,2010,20001.0,1,1,40001 - 60000,F,Fifties,GERMANY,Home Appliance Repairers,4
2953,MERCEDES-BENZ,C300,2011,25001.0,0,1,80001 - 100000,M,Twenties,GERMANY,Environmental Engineers,4
2959,MERCEDES-BENZ,C300,2011,25001.0,1,1,60001 - 80000,M,Sixties,GERMANY,Supervisors of Production Workers,4
2963,DODGE,CHALLENGER,2010,25001.0,1,1,0 - 20000,M,Thirties,UNITED STATES,"Locker Room, Coatroom, and Dressing Room Attendants",4
2964,MERCEDES-BENZ,C300,2010,25001.0,1,0,40001 - 60000,U,Fifties,GERMANY,"Electric Motor, Power Tool, and Related Repairers",4
2967,MERCEDES-BENZ,C300,2009,20001.0,1,1,60001 - 80000,F,Fifties,GERMANY,"Sales Representatives, Wholesale and Manufacturing",4
2969,SCION,TC,2013,15001.0,1,1,40001 - 60000,M,Twenties,UNITED STATES,Plasterers and Stucco Masons,4
2975,MERCEDES-BENZ,C350,2008,20001.0,1,0,?,M,Sixties,GERMANY,Genetic Counselors,4
2978,MERCEDES-BENZ,C300,2011,25001.0,1,1,40001 - 60000,F,Forties,GERMANY,Forest Fire Inspectors and Prevention Specialists,4
2981,MERCEDES-BENZ,C300,2011,25001.0,1,1,140001 - 160000,M,Thirties,GERMANY,Computer and Information Systems Managers,4
2982,MERCEDES-BENZ,C300,2010,20001.0,0,1,80001 - 100000,M,Thirties,GERMANY,"Education Administrators, All Other",4
2985,MERCEDES-BENZ,C300,2011,20001.0,1,1,160001 - 180000,M,Thirties,GERMANY,"Pediatricians, General",4
2986,DODGE,CHALLENGER,2012,25001.0,1,0,?,M,Fifties,UNITED STATES,Shoe Machine Operators and Tenders,4
2992,MERCEDES-BENZ,C300,2010,20001.0,1,0,60001 - 80000,U,Thirties,GERMANY,"Social Sciences Teachers, Postsecondary, All Other",4
3000,DODGE,CHALLENGER,2010,20001.0,0,1,0 - 20000,M,Twenties,UNITED STATES,"Entertainment Attendants and Related Workers, All Other",4
3001,MERCEDES-BENZ,C300,2010,20001.0,0,0,?,F,Fifties,GERMANY,Commercial Divers,4
3006,MERCEDES-BENZ,C300,2010,25001.0,1,1,40001 - 60000,F,Forties,GERMANY,"Installation, Maintenance, and Repair Occupations",4
3009,DODGE,CHALLENGER,2013,30001.0,0,1,60001 - 80000,M,Thirties,UNITED STATES,Therapists,4
3011,MERCEDES-BENZ,C300,2010,20001.0,0,1,60001 - 80000,F,Fifties,GERMANY,Public Relations Specialists,4
3017,MERCEDES-BENZ,C300,2010,25001.0,1,1,40001 - 60000,M,Fifties,GERMANY,"Carpet, Floor, and Tile Installers and Finishers",4
3020,MERCEDES-BENZ,C300,2010,20001.0,0,1,20001 - 40000,M,Thirties,GERMANY,"Paper Goods Machine Setters, Operators, and Tenders",4
3026,MERCEDES-BENZ,C300,2008,20001.0,1,1,?,F,UnderTwenty,GERMANY,"Physicians, All Other; and Ophthalmologists, Except Pediatric",4
3027,MERCEDES-BENZ,C300,2010,20001.0,1,1,60001 - 80000,F,Sixties,GERMANY,Miscellaneous Healthcare Diagnosing or Treating Practitioners,4
3030,MERCEDES-BENZ,C300,2011,25001.0,0,1,100001 - 120000,U,Fifties,GERMANY,Industrial Production Managers,4
3035,MERCEDES-BENZ,C300,2010,20001.0,1,1,40001 - 60000,F,Thirties,GERMANY,Architectural and Civil Drafters,4
3046,MERCEDES-BENZ,C300,2010,25001.0,0,1,60001 - 80000,M,Fifties,GERMANY,Orthotists and Prosthetists,4
3048,MERCEDES-BENZ,C300,2009,20001.0,0,1,60001 - 80000,M,Thirties,GERMANY,"Securities, Commodities, and Financial Services Sales Agents",4
3056,DODGE,CHALLENGER,2011,20001.0,0,1,40001 - 60000,M,Thirties,UNITED STATES,Occupational Therapy and Physical Therapist Assistants and Aides,4
3057,HYUNDAI,VELOSTER,2012,15001.0,0,1,40001 - 60000,M,Thirties,SOUTH KOREA,Surveying and Mapping Technicians,4
3061,MERCEDES-BENZ,C300,2009,20001.0,1,1,120001 - 140000,M,Thirties,GERMANY,Pharmacists,4
3062,DODGE,CHALLENGER,2013,20001.0,0,1,40001 - 60000,M,Thirties,UNITED STATES,"Insulation Workers, Mechanical",4
3065,MERCEDES-BENZ,C300,2011,25001.0,0,1,200001+,M,Forties,GERMANY,General Internal Medicine Physicians,4
3074,MERCEDES-BENZ,C300,2010,20001.0,0,1,20001 - 40000,U,Twenties,GERMANY,Machine Feeders and Offbearers,4
3076,SCION,FR-S,2013,20001.0,0,1,20001 - 40000,M,Twenties,UNITED STATES,Machine Feeders and Offbearers,4
3100,MERCEDES-BENZ,C300,2011,25001.0,0,1,40001 - 60000,F,Twenties,GERMANY,Forest Fire Inspectors and Prevention Specialists,4
3103,MERCEDES-BENZ,C300,2010,20001.0,0,1,40001 - 60000,F,Forties,GERMANY,Control and Valve Installers and Repairers,4
3104,MERCEDES-BENZ,C300,2010,20001.0,1,1,100001 - 120000,F,Forties,GERMANY,Computer Hardware Engineers,4
3118,MERCEDES-BENZ,C350,2009,25001.0,1,1,180001 - 200000,F,Forties,GERMANY,Chief Executives,4
3125,MERCEDES-BENZ,C300,2012,30001.0,0,1,80001 - 100000,F,Twenties,GERMANY,Biochemists and Biophysicists,4
3129,MERCEDES-BENZ,C300,2011,25001.0,0,0,?,U,Unknown,GERMANY,Licensed Practical and Licensed Vocational Nurses,4
3133,MERCEDES-BENZ,C300,2008,20001.0,1,1,80001 - 100000,F,Thirties,GERMANY,Mechanical Engineers,4
3135,DODGE,CHALLENGER,2010,20001.0,1,1,60001 - 80000,M,Thirties,UNITED STATES,Human Resources Specialists,4
3136,MERCEDES-BENZ,C300,2010,20001.0,1,1,40001 - 60000,M,Forties,GERMANY,"Electrical and Electronic Equipment Mechanics, Installers, and Repairers",4
3137,HYUNDAI,VELOSTER,2012,15001.0,1,1,40001 - 60000,M,Twenties,SOUTH KOREA,Postal Service Mail Carriers,4
3142,MERCEDES-BENZ,C300,2011,25001.0,1,1,80001 - 100000,M,Thirties,GERMANY,Database and Network Administrators and Architects,4
3145,MERCEDES-BENZ,C300,2009,20001.0,1,1,80001 - 100000,U,Thirties,GERMANY,"Data Scientists and Mathematical Science Occupations, All Other",4
3152,MERCEDES-BENZ,C300,2012,30001.0,1,1,120001 - 140000,F,Thirties,GERMANY,Computer and Information Research Scientists,4
3153,MERCEDES-BENZ,C280,2007,15001.0,0,1,40001 - 60000,F,Fifties,GERMANY,Elementary and Middle School Teachers,4
3155,MERCEDES-BENZ,C300,2010,25001.0,0,1,200001+,F,Twenties,GERMANY,Family Medicine Physicians,4
3158,MERCEDES-BENZ,C300,2011,20001.0,1,0,0 - 20000,M,Forties,GERMANY,Miscellaneous Religious Workers,4
3161,MERCEDES-BENZ,C300,2011,20001.0,0,1,40001 - 60000,M,Twenties,GERMANY,"Community and Social Service Specialists, All Other",4
3170,MERCEDES-BENZ,C350,2009,20001.0,0,1,0 - 20000,F,Sixties,GERMANY,Fast Food and Counter Workers,4
3174,MERCEDES-BENZ,C300,2008,20001.0,0,0,100001 - 120000,M,Forties,GERMANY,Nurse Midwives,4
3180,MERCEDES-BENZ,C300,2009,20001.0,0,1,80001 - 100000,U,Forties,GERMANY,Civil Engineers,4
3185,DODGE,CHALLENGER,2013,25001.0,1,0,40001 - 60000,F,Fifties,UNITED STATES,Miscellaneous Media and Communication Workers,4
3201,MERCEDES-BENZ,C300,2010,25001.0,0,1,60001 - 80000,F,Thirties,GERMANY,"Clinical, Counseling, and School Psychologists",4
3204,MERCEDES-BENZ,C300,2011,25001.0,0,0,40001 - 60000,F,Forties,GERMANY,"Material Recording, Scheduling, Dispatching, and Distributing Workers",4
3206,MERCEDES-BENZ,C300,2013,30001.0,1,0,60001 - 80000,F,Forties,GERMANY,Police Officers,4
3209,DODGE,CHALLENGER,2010,20001.0,0,1,0 - 20000,M,Thirties,UNITED STATES,Material Moving Workers,4
3210,MERCEDES-BENZ,C300,2010,20001.0,1,0,20001 - 40000,M,Twenties,GERMANY,Fiberglass Laminators and Fabricators,4
3214,MERCEDES-BENZ,C300,2009,20001.0,1,0,?,M,Forties,GERMANY,Family Medicine Physicians,4
3223,MERCEDES-BENZ,C300,2011,25001.0,0,1,100001 - 120000,U,Forties,GERMANY,Nuclear Engineers,4
3226,DODGE,CHALLENGER,2012,20001.0,0,1,80001 - 100000,M,Thirties,UNITED STATES,Hydrologists,4
3227,DODGE,CHALLENGER,2010,20001.0,0,1,0 - 20000,M,Sixties,UNITED STATES,Automotive and Watercraft Service Attendants,4
3238,MERCEDES-BENZ,C300,2012,25001.0,1,0,?,F,Thirties,GERMANY,"Maintenance Workers, Machinery",4
3245,MERCEDES-BENZ,C280,2006,15001.0,1,0,?,U,Twenties,GERMANY,Printing Press Operators,4
3254,MERCEDES-BENZ,C300,2011,25001.0,1,1,120001 - 140000,M,Twenties,GERMANY,Advertising and Promotions Managers,4
3258,HYUNDAI,VELOSTER,2013,20001.0,1,0,?,U,Fifties,SOUTH KOREA,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",4
3259,MERCEDES-BENZ,C300,2011,25001.0,1,1,40001 - 60000,F,Twenties,GERMANY,First-Line Supervisors of Building and Grounds Cleaning and Maintenance Workers,4
3262,DODGE,CHALLENGER,2009,20001.0,1,1,140001 - 160000,M,Twenties,UNITED STATES,"Dentists, All Other Specialists",4
3270,MERCEDES-BENZ,C300,2010,25001.0,1,1,100001 - 120000,M,Thirties,GERMANY,Training and Development Managers,4
3274,MERCEDES-BENZ,C300,2010,20001.0,0,1,120001 - 140000,M,Thirties,GERMANY,Financial Managers,4
3276,DODGE,CHALLENGER,2011,25001.0,0,1,20001 - 40000,M,Twenties,UNITED STATES,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",4
3278,MERCEDES-BENZ,C300,2011,25001.0,1,1,60001 - 80000,M,Thirties,GERMANY,Instructional Coordinators,4
3289,MERCEDES-BENZ,C300,2010,20001.0,1,1,60001 - 80000,F,Twenties,GERMANY,Logisticians,4
3299,MERCEDES-BENZ,C300,2010,20001.0,1,1,20001 - 40000,F,Thirties,GERMANY,Medical Secretaries and Administrative Assistants,4
3302,MERCEDES-BENZ,C300,2011,25001.0,0,1,200001+,M,Sixties,GERMANY,Family Medicine Physicians,4
3304,MERCEDES-BENZ,C350,2008,20001.0,0,1,40001 - 60000,M,Thirties,GERMANY,Home Appliance Repairers,4
3310,MERCEDES-BENZ,C300,2010,25001.0,1,1,120001 - 140000,F,Forties,GERMANY,Aircraft Pilots and Flight Engineers,4
3311,MERCEDES-BENZ,C300,2011,25001.0,1,1,80001 - 100000,F,Forties,GERMANY,"Health Specialties Teachers, Postsecondary",4
3314,HYUNDAI,VELOSTER,2012,20001.0,1,0,0 - 20000,M,Forties,SOUTH KOREA,Retail Salespersons,4
3318,SCION,TC,2013,15001.0,0,0,40001 - 60000,M,Twenties,UNITED STATES,Environmental Engineering Technologists and Technicians,4
3335,MERCEDES-BENZ,C300,2011,25001.0,1,0,20001 - 40000,F,Forties,GERMANY,Receptionists and Information Clerks,4
3336,MERCEDES-BENZ,C300,2009,20001.0,0,1,20001 - 40000,F,Twenties,GERMANY,Dishwashers,4
3346,MERCEDES-BENZ,C300,2010,25001.0,1,1,40001 - 60000,U,Twenties,GERMANY,Civil Engineering Technologists and Technicians,4
3355,MERCEDES-BENZ,C300,2009,20001.0,0,1,40001 - 60000,M,Forties,GERMANY,Procurement Clerks,4
3357,MERCEDES-BENZ,C300,2009,20001.0,1,1,100001 - 120000,M,Fifties,GERMANY,Human Resources Managers,4
3359,MERCEDES-BENZ,C300,2010,25001.0,1,0,?,F,Forties,GERMANY,Waiters and Waitresses,4
3361,MERCEDES-BENZ,C300,2010,20001.0,1,1,80001 - 100000,M,Fifties,GERMANY,"Environmental Science Teachers, Postsecondary",4
3365,MERCEDES-BENZ,C300,2010,25001.0,1,1,100001 - 120000,F,Fifties,GERMANY,Public Relations and Fundraising Managers,4
3374,SCION,TC,2012,15001.0,0,0,?,M,Sixties,UNITED STATES,"Coin, Vending, and Amusement Machine Servicers and Repairers",4
3375,MERCEDES-BENZ,C300,2008,20001.0,0,1,60001 - 80000,U,Thirties,GERMANY,"Architects, Except Naval",4
3389,MERCEDES-BENZ,C300,2012,30001.0,1,0,100001 - 120000,M,Thirties,GERMANY,"Law Teachers, Postsecondary",4
3394,MERCEDES-BENZ,C300,2011,25001.0,0,1,60001 - 80000,M,Fifties,GERMANY,Pile Driver Operators,4
3397,MERCEDES-BENZ,C350,2012,35001.0,1,0,0 - 20000,F,Thirties,GERMANY,Food Preparation Workers,4
3400,MERCEDES-BENZ,C300,2010,20001.0,1,1,40001 - 60000,F,UnderTwenty,GERMANY,Statistical Assistants,4
3408,DODGE,CHALLENGER,2011,20001.0,0,1,100001 - 120000,F,Twenties,UNITED STATES,Nuclear Power Reactor Operators,4
3411,MERCEDES-BENZ,C300,2008,20001.0,1,1,20001 - 40000,U,Thirties,GERMANY,Broadcast Announcers and Radio Disc Jockeys,4
3414,MERCEDES-BENZ,C300,2010,20001.0,1,1,120001 - 140000,F,Fifties,GERMANY,Sales Managers,4
3424,MERCEDES-BENZ,C300,2009,25001.0,0,1,0 - 20000,M,Forties,GERMANY,"Substitute Teachers, Short-Term",4
3429,MERCEDES-BENZ,C350,2008,25001.0,1,1,40001 - 60000,U,Twenties,GERMANY,Roofers,4
3437,SCION,FR-S,2013,25001.0,1,1,20001 - 40000,M,Thirties,UNITED STATES,Library Technicians,4
3442,MERCEDES-BENZ,C300,2008,20001.0,0,1,200001+,M,Thirties,GERMANY,Family Medicine Physicians,4
3443,MERCEDES-BENZ,C300,2011,25001.0,1,1,200001+,M,Forties,GERMANY,Family Medicine Physicians,4
3446,MERCEDES-BENZ,C300,2008,25001.0,0,1,80001 - 100000,M,Forties,GERMANY,Atmospheric and Space Scientists,4
3453,MERCEDES-BENZ,C300,2009,20001.0,1,1,60001 - 80000,M,Thirties,GERMANY,Social and Community Service Managers,4
3464,MERCEDES-BENZ,C300,2010,20001.0,1,0,100001 - 120000,M,Fifties,GERMANY,"Psychologists, All Other",4
3467,MERCEDES-BENZ,C300,2012,35001.0,1,1,80001 - 100000,M,Twenties,GERMANY,Nuclear Technicians,4
3474,MERCEDES-BENZ,C300,2011,25001.0,0,1,40001 - 60000,F,Thirties,GERMANY,Dredge Operators,4
3478,MERCEDES-BENZ,C300,2009,20001.0,0,1,20001 - 40000,U,Thirties,GERMANY,"Cutters and Trimmers, Hand",4
3479,MERCEDES-BENZ,C300,2008,20001.0,1,0,?,M,UnderTwenty,GERMANY,Chemical Technicians,4
3483,MERCEDES-BENZ,C300,2010,20001.0,1,1,60001 - 80000,M,Thirties,GERMANY,"Social Sciences Teachers, Postsecondary, All Other",4
3487,MERCEDES-BENZ,C300,2011,25001.0,0,0,?,F,Forties,GERMANY,"Healthcare Support Workers, All Other",4
3489,MERCEDES-BENZ,C300,2011,20001.0,1,1,60001 - 80000,F,Forties,GERMANY,Chemical Plant and System Operators,4
3491,MERCEDES-BENZ,C350,2009,25001.0,0,1,80001 - 100000,F,Fifties,GERMANY,Financial Examiners,4
3492,MERCEDES-BENZ,C300,2010,25001.0,0,1,100001 - 120000,F,Fifties,GERMANY,Economists,4
3495,MERCEDES-BENZ,C300,2010,20001.0,1,1,40001 - 60000,F,Forties,GERMANY,Marriage and Family Therapists,4
3499,DODGE,CHALLENGER,2010,20001.0,0,1,40001 - 60000,U,Twenties,UNITED STATES,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",4
3505,MERCEDES-BENZ,C300,2010,20001.0,0,1,20001 - 40000,F,Fifties,GERMANY,Miscellaneous Protective Service Workers,4
3506,MERCEDES-BENZ,C300,2011,25001.0,0,1,80001 - 100000,F,Forties,GERMANY,"Computer Science Teachers, Postsecondary",4
3507,DODGE,CHALLENGER,2012,25001.0,0,1,100001 - 120000,M,Thirties,UNITED STATES,Miscellaneous Physical Scientists,4
3527,SCION,TC,2010,15001.0,1,1,0 - 20000,F,Seventies,UNITED STATES,Amusement and Recreation Attendants,4
3534,MERCEDES-BENZ,C300,2011,25001.0,1,1,?,M,Sixties,GERMANY,"Geoscientists, Except Hydrologists and Geographers",4
3537,MERCEDES-BENZ,C300,2011,20001.0,0,0,?,M,Forties,GERMANY,Cabinetmakers and Bench Carpenters,4
3543,MERCEDES-BENZ,C300,2011,25001.0,1,1,0 - 20000,U,Thirties,GERMANY,Fast Food and Counter Workers,4
3559,SCION,TC,2011,15001.0,1,1,40001 - 60000,M,Twenties,UNITED STATES,"Educational Instruction and Library Workers, All Other",4
3566,DODGE,CHALLENGER,2010,25001.0,0,1,0 - 20000,M,Fifties,UNITED STATES,Maids and Housekeeping Cleaners,4
3572,DODGE,CHALLENGER,2011,20001.0,1,1,60001 - 80000,M,Thirties,UNITED STATES,"Farmers, Ranchers, and Other Agricultural Managers",4
3575,MERCEDES-BENZ,C300,2010,20001.0,0,1,20001 - 40000,F,Forties,GERMANY,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",4
3580,MERCEDES-BENZ,C300,2010,25001.0,0,0,?,F,Fifties,GERMANY,Procurement Clerks,4
3581,MERCEDES-BENZ,C300,2010,20001.0,0,0,80001 - 100000,M,Thirties,GERMANY,Medical Scientists,4
3582,MERCEDES-BENZ,C300,2011,20001.0,1,1,80001 - 100000,F,Thirties,GERMANY,Statisticians,4
3587,MERCEDES-BENZ,C300,2010,20001.0,1,1,60001 - 80000,F,Fifties,GERMANY,Credit Counselors and Loan Officers,4
3588,DODGE,CHALLENGER,2009,20001.0,0,1,80001 - 100000,M,Twenties,UNITED STATES,Electrical Engineers,4
3596,DODGE,CHALLENGER,2010,20001.0,1,1,60001 - 80000,M,Twenties,UNITED STATES,"Farmers, Ranchers, and Other Agricultural Managers",4
3598,DODGE,CHALLENGER,2013,25001.0,0,1,20001 - 40000,U,Twenties,UNITED STATES,"Sales and Related Workers, All Other",4
3614,MERCEDES-BENZ,C300,2010,20001.0,0,1,60001 - 80000,M,Thirties,GERMANY,"Career/Technical Education Teachers, Middle School",4
3617,MERCEDES-BENZ,C300,2011,25001.0,1,1,40001 - 60000,M,Thirties,GERMANY,Precision Instrument and Equipment Repairers,4
3636,MERCEDES-BENZ,C300,2009,20001.0,1,1,60001 - 80000,F,Forties,GERMANY,Miscellaneous Postsecondary Teachers,4
3638,MERCEDES-BENZ,C300,2008,15001.0,0,1,20001 - 40000,U,Fifties,GERMANY,Adhesive Bonding Machine Operators and Tenders,4
3642,MERCEDES-BENZ,C300,2011,25001.0,0,1,100001 - 120000,U,Twenties,GERMANY,Nuclear Engineers,4
3648,MERCEDES-BENZ,C300,2009,20001.0,1,1,60001 - 80000,M,Twenties,GERMANY,"Acupuncturists and Healthcare Diagnosing or Treating Practitioners, All Other",4
3650,MERCEDES-BENZ,C300,2011,25001.0,0,1,200001+,M,Thirties,GERMANY,Family Medicine Physicians,4
3652,MERCEDES-BENZ,C300,2010,20001.0,0,1,100001 - 120000,F,Fifties,GERMANY,Nurse Practitioners,4
3653,HYUNDAI,VELOSTER,2012,15001.0,0,1,40001 - 60000,M,UnderTwenty,SOUTH KOREA,"Communications Equipment Operators, All Other",4
3654,MERCEDES-BENZ,C300,2010,20001.0,1,1,80001 - 100000,M,Forties,GERMANY,Engineers,4
3657,MERCEDES-BENZ,C300,2010,20001.0,0,1,60001 - 80000,U,Twenties,GERMANY,"Mathematical Science Teachers, Postsecondary",4
3664,SCION,TC,2012,15001.0,1,1,120001 - 140000,M,Thirties,UNITED STATES,Sales Managers,4
3686,MERCEDES-BENZ,C300,2009,20001.0,0,0,0 - 20000,M,Forties,GERMANY,Gambling and Sports Book Writers and Runners,4
3687,MERCEDES-BENZ,C300,2009,20001.0,0,1,80001 - 100000,M,Fifties,GERMANY,"Data Scientists and Mathematical Science Occupations, All Other",4
3689,MERCEDES-BENZ,C350,2010,25001.0,1,1,80001 - 100000,M,Fifties,GERMANY,Miscellaneous Social Scientists and Related Workers,4
3691,MERCEDES-BENZ,C300,2010,25001.0,1,1,60001 - 80000,M,Thirties,GERMANY,Chiropractors,4
3693,MERCEDES-BENZ,C300,2010,25001.0,0,1,60001 - 80000,M,Seventies,GERMANY,"Designers, All Other",4
3697,SCION,FR-S,2013,20001.0,1,1,80001 - 100000,M,Thirties,UNITED STATES,Mechanical Engineers,4
3699,HYUNDAI,VELOSTER,2012,15001.0,1,0,200001+,M,Forties,SOUTH KOREA,Family Medicine Physicians,4
3710,MERCEDES-BENZ,C300,2011,25001.0,1,0,40001 - 60000,M,Thirties,GERMANY,Licensed Practical and Licensed Vocational Nurses,4
3714,HYUNDAI,VELOSTER,2012,15001.0,1,1,60001 - 80000,F,Forties,SOUTH KOREA,Stationary Engineers and Boiler Operators,4
3717,MERCEDES-BENZ,C300,2009,20001.0,1,1,80001 - 100000,F,Sixties,GERMANY,Medical Scientists,4
3720,MERCEDES-BENZ,C300,2010,20001.0,1,1,40001 - 60000,M,Twenties,GERMANY,"Medical Dosimetrists, Medical Records Specialists, and Health Technologists and Technicians, All Other",4
3728,MERCEDES-BENZ,C300,2011,30001.0,0,1,200001+,M,Fifties,GERMANY,Family Medicine Physicians,4
3733,MERCEDES-BENZ,C300,2010,25001.0,0,1,40001 - 60000,M,Forties,GERMANY,Rail Car Repairers,4
3740,MERCEDES-BENZ,C350,2008,20001.0,1,1,80001 - 100000,M,Thirties,GERMANY,"Industrial Engineers, Including Health and Safety",4
3741,MERCEDES-BENZ,C300,2010,25001.0,0,1,20001 - 40000,F,Thirties,GERMANY,Childcare Workers,4
3747,DODGE,CHALLENGER,2010,25001.0,0,1,20001 - 40000,U,Twenties,UNITED STATES,"Pressers, Textile, Garment, and Related Materials",4
3748,MERCEDES-BENZ,C300,2010,20001.0,0,1,120001 - 140000,M,Forties,GERMANY,Petroleum Engineers,4
3751,DODGE,CHALLENGER,2010,20001.0,0,1,40001 - 60000,M,Forties,UNITED STATES,Metal-Refining Furnace Operators and Tenders,4
3752,MERCEDES-BENZ,C300,2010,20001.0,0,1,20001 - 40000,U,Sixties,GERMANY,Manicurists and Pedicurists,4
3757,MERCEDES-BENZ,C300,2011,20001.0,0,1,0 - 20000,M,Fifties,GERMANY,Sewing Machine Operators,4
3760,MERCEDES-BENZ,C300,2011,25001.0,1,1,40001 - 60000,F,Fifties,GERMANY,"Electrical and Electronic Equipment Mechanics, Installers, and Repairers",4
3764,MERCEDES-BENZ,C300,2010,20001.0,1,1,20001 - 40000,F,Twenties,GERMANY,Animal Trainers,4
3765,DODGE,CHALLENGER,2009,25001.0,1,1,180001 - 200000,M,Fifties,UNITED STATES,Chief Executives,4
3767,MERCEDES-BENZ,C300,2010,25001.0,0,0,?,M,Thirties,GERMANY,Chemical Engineers,4
3770,MERCEDES-BENZ,C300,2008,20001.0,1,1,40001 - 60000,U,Fifties,GERMANY,Parking Enforcement Workers,4
3774,MERCEDES-BENZ,C300,2010,20001.0,0,1,40001 - 60000,M,Thirties,GERMANY,Librarians and Media Collections Specialists,4
3778,MERCEDES-BENZ,C300,2010,20001.0,0,1,120001 - 140000,M,Twenties,GERMANY,Pharmacists,4
3788,MERCEDES-BENZ,C300,2009,20001.0,1,1,200001+,M,Forties,GERMANY,"Physicians, All Other; and Ophthalmologists, Except Pediatric",4
3817,MERCEDES-BENZ,C300,2009,20001.0,1,1,40001 - 60000,F,Twenties,GERMANY,Statistical Assistants,4
3819,MERCEDES-BENZ,C300,2012,30001.0,0,1,40001 - 60000,M,Forties,GERMANY,Tool and Die Makers,4
3822,MERCEDES-BENZ,C300,2011,25001.0,0,1,80001 - 100000,U,Thirties,GERMANY,Power Distributors and Dispatchers,4
3825,MERCEDES-BENZ,C300,2009,20001.0,1,1,40001 - 60000,M,Thirties,GERMANY,Flight Attendants,4
3831,SCION,TC,2013,20001.0,1,1,80001 - 100000,M,Forties,UNITED STATES,Architecture and Engineering Occupations,4
3834,MERCEDES-BENZ,C300,2010,25001.0,1,1,60001 - 80000,M,Forties,GERMANY,Air Transportation Workers,4
3837,MERCEDES-BENZ,C300,2008,20001.0,1,1,40001 - 60000,M,Twenties,GERMANY,Miscellaneous Educational Instruction and Library Workers,4
3850,DODGE,CHALLENGER,2011,20001.0,1,1,200001+,F,Twenties,UNITED STATES,"Physicians, All Other; and Ophthalmologists, Except Pediatric",4
3852,MERCEDES-BENZ,C300,2011,25001.0,1,1,60001 - 80000,F,Forties,GERMANY,"Philosophy and Religion Teachers, Postsecondary",4
3856,MERCEDES-BENZ,C350,2006,15001.0,0,1,200001+,M,Forties,GERMANY,"Physicians, All Other; and Ophthalmologists, Except Pediatric",4
